Parent	Child
189	183
206	185
194	186
200	187
197	189
197	190
200	193
207	196
206	197
203	198
214	203
206	204
224	206
213	207
226	210
217	213
228	214
218	215
225	217
236	218
224	220
236	221
233	222
233	223
247	224
331	225
236	226
236	228
236	230
247	231
258	233
247	235
244	236
266	237
256	238
242	239
259	243
251	244
252	246
253	247
254	248
258	249
265	250
269	251
274	252
260	253
266	254
265	255
258	256
266	257
266	258
275	259
269	260
269	261
270	263
276	264
278	266
296	268
277	269
283	270
280	271
279	273
295	274
281	275
285	276
303	277
291	278
290	279
307	280
296	281
297	282
296	283
289	285
318	286
292	287
299	288
302	289
336	290
336	291
307	292
336	293
300	294
320	295
303	296
307	297
306	298
310	299
311	300
319	301
320	302
318	303
336	304
311	305
336	306
316	307
316	309
320	310
325	311
336	313
331	314
323	315
329	316
329	317
334	318
333	319
327	320
336	321
336	322
336	323
336	324
336	325
336	326
336	327
336	328
336	329
336	330
336	331
336	332
336	333
336	334
336	335
