Parent	Child
210	183
188	184
194	187
198	188
194	192
213	197
214	198
231	202
214	203
213	204
232	206
231	207
213	208
216	212
225	214
231	215
225	219
229	224
232	225
233	227
233	228
234	229
238	230
238	232
251	233
307	234
238	236
243	238
247	240
242	241
246	243
248	244
251	245
252	246
255	247
249	248
280	249
258	250
255	251
261	252
267	253
271	254
302	255
272	256
276	260
287	261
269	264
271	265
275	267
281	268
283	270
296	271
281	272
285	275
315	276
315	279
298	280
296	281
284	282
297	283
298	284
298	285
304	286
297	287
299	288
299	290
304	291
297	292
304	293
304	294
315	295
315	296
315	297
315	298
301	299
315	300
315	301
315	302
315	303
315	304
315	305
315	306
315	307
315	308
315	309
315	310
315	311
315	312
315	313
315	314
