Term_id	Sign_score	Gene_number	Time_point_length	leaf	Trend1	Trend2	Trend3
7343	0.3762	14	10	0	0	1	1
8068	0.3704	9	10	1	1	1	0
7716	0.3694	12	10	1	1	0	0
6555	0.369	6	14	1	1	0	0
1410	0.3667	15	10	0	0	0	1
1972	0.3667	9	10	1	0	0	1
6401	0.3644	5	15	1	0	0	1
5283	0.3636	12	11	0	1	1	1
8078	0.3609	11	11	0	1	1	1
6215	0.359	7	13	1	0	1	1
4514	0.359	13	10	0	1	1	0
5504	0.3556	6	15	0	0	1	1
7482	0.3519	9	10	1	1	0	1
5074	0.3417	12	10	1	0	0	0
4332	0.3416	11	11	0	0	0	1
6044	0.3413	6	14	1	1	1	1
6208	0.3403	8	12	0	0	0	0
6029	0.3403	8	12	0	1	1	1
5475	0.3394	11	10	0	1	0	0
5112	0.3385	8	16	1	0	0	1
7017	0.3367	9	11	0	0	0	1
5512	0.3292	5	16	1	0	0	1
1138	0.3287	6	12	1	0	0	1
8131	0.3244	15	10	0	1	0	0
5288	0.3241	9	12	1	1	1	0
7125	0.3213	6	23	0	1	1	0
7940	0.3212	11	10	0	1	1	1
8279	0.3208	8	10	1	1	1	1
6037	0.3187	7	13	0	0	0	1
7371	0.3141	8	13	1	1	0	1
4135	0.3125	8	10	0	0	1	1
4513	0.3125	8	10	0	0	0	1
1722	0.312	6	13	1	0	0	1
8091	0.3077	7	13	0	1	1	1
5665	0.3074	18	10	0	0	1	1
4520	0.3074	7	11	1	0	1	1
4150	0.3056	5	12	1	0	1	1
7815	0.3056	5	12	1	1	1	1
7666	0.3053	7	17	1	1	1	0
1137	0.303	9	11	0	1	0	1
1717	0.3016	7	12	0	0	0	1
4365	0.3	7	20	1	0	0	1
6657	0.2974	5	26	1	1	1	0
294	0.296	5	25	1	0	0	0
7880	0.2896	9	11	0	1	1	0
7055	0.2889	7	15	1	1	0	1
8172	0.2733	10	10	1	1	1	1
7347	0.2727	7	11	1	0	1	1
8133	0.2727	9	11	1	1	1	0
8263	0.2667	5	11	1	1	1	1
3287	0.2667	5	14	1	0	0	1
1414	0.2667	5	11	1	0	1	1
4326	0.2639	12	10	1	1	0	0
7166	0.2617	5	27	1	1	1	0
3527	0.2607	6	13	1	0	0	1
861	0.2604	8	12	1	0	0	1
6192	0.2544	19	10	0	0	0	0
6534	0.2511	15	10	1	1	0	0
7946	0.2511	7	11	1	1	1	1
8113	0.25	5	16	1	1	1	1
8253	0.2467	10	10	0	1	0	0
891	0.2458	5	16	1	0	0	1
8239	0.2374	6	11	1	1	1	1
879	0.237	6	15	0	0	1	1
7020	0.2311	16	11	0	0	1	1
4889	0.2306	12	10	1	0	1	1
7043	0.2286	15	14	0	1	1	0
4907	0.2256	5	13	1	0	0	1
5478	0.2256	9	11	1	0	1	1
1130	0.225	12	10	0	0	0	1
6023	0.2228	17	11	0	0	0	1
7886	0.2222	6	12	1	1	0	0
225	0.219	7	15	0	0	0	1
8211	0.2178	15	10	0	1	0	0
7088	0.2078	13	19	0	1	1	0
7013	0.2074	18	10	0	1	1	0
5855	0.2056	15	12	1	0	0	0
8067	0.1977	29	10	1	1	1	1
6581	0.1975	14	17	0	1	1	0
6864	0.1963	15	12	1	0	0	1
7079	0.1958	14	18	0	1	1	0
6550	0.188	15	13	0	1	1	0
853	0.1873	11	11	0	0	0	1
214	0.1815	8	14	0	0	0	1
6617	0.1793	12	22	0	1	0	1
6859	0.1747	17	11	0	1	1	0
1970	0.1684	19	10	1	0	0	1
6609	0.1673	13	21	0	1	1	0
8218	0.165	9	11	1	1	1	1
3939	0.1536	23	10	1	0	0	0
5667	0.1515	6	11	1	0	1	1
630	0.15	12	10	1	0	0	1
195	0.149	11	12	0	0	0	0
189	0.1465	12	11	0	0	0	0
6539	0.1445	26	11	0	1	1	1
6691	0.142	27	10	0	1	1	0
3019	0.1386	19	10	1	0	0	1
7400	0.1364	22	17	0	1	1	0
204	0.1359	10	13	0	0	0	0
6300	0.1347	10	24	0	1	0	1
7392	0.1332	23	16	0	1	1	0
7648	0.1315	24	15	0	1	1	0
7642	0.1286	25	14	0	1	1	0
7529	0.1268	23	16	0	0	0	1
1732	0.1267	10	15	0	0	1	1
8269	0.1246	19	10	0	1	1	1
7522	0.1241	24	15	0	1	0	0
6291	0.1238	11	23	0	1	1	0
6532	0.1226	31	10	0	0	0	1
6544	0.12	25	12	0	0	0	1
5232	0.1192	5	33	1	0	1	1
5844	0.119	7	10	1	1	0	0
6695	0.1189	26	11	0	1	0	1
6194	0.1183	31	10	0	0	0	1
1718	0.1175	13	12	0	0	0	1
6224	0.1167	12	15	0	1	1	0
5597	0.1138	9	28	0	0	0	1
1721	0.1119	11	13	0	0	0	1
6487	0.1111	6	26	1	0	1	1
1710	0.1082	14	11	0	0	0	1
2754	0.1077	26	10	1	0	1	1
5499	0.1056	30	14	0	0	0	1
5589	0.1037	10	27	0	1	0	0
7354	0.1037	41	12	0	1	1	1
4271	0.103	8	36	0	1	1	1
7875	0.1024	14	10	1	1	0	1
4307	0.101	7	41	1	1	1	1
5526	0.1005	11	19	0	1	1	0
8175	0.0989	31	10	0	1	1	0
6408	0.0972	9	16	0	0	1	1
6018	0.0961	34	10	1	1	1	0
5488	0.0956	33	13	0	1	1	1
3744	0.0949	15	11	1	0	0	0
7615	0.0941	45	10	0	1	1	1
5420	0.0926	9	30	0	1	1	1
938	0.0909	5	22	1	0	0	0
7359	0.0891	43	12	0	1	1	0
7346	0.0886	44	10	0	1	1	0
1738	0.0875	5	16	1	0	1	1
5452	0.0869	8	35	1	1	1	1
8180	0.0869	30	11	0	1	1	0
7353	0.0865	55	11	0	1	0	1
6406	0.0848	11	15	0	0	1	1
4535	0.0816	7	14	1	0	1	1
6362	0.0783	7	31	0	1	0	1
5082	0.0774	9	11	0	0	1	1
8238	0.0773	25	10	0	0	1	1
6217	0.076	21	14	0	0	0	1
6392	0.0758	22	13	0	1	0	1
8143	0.0757	29	12	0	0	0	1
8200	0.0739	29	14	0	1	1	1
8206	0.0738	28	15	1	1	1	0
6372	0.0729	6	32	1	1	1	0
8272	0.072	16	11	1	1	1	1
5076	0.0697	11	10	0	1	1	0
8271	0.0694	37	10	0	1	1	1
5521	0.0657	20	18	0	0	0	1
4518	0.0657	12	11	0	1	1	1
6708	0.065	15	13	0	0	0	1
7818	0.0646	48	13	0	1	1	0
7813	0.0644	50	12	0	1	1	0
973	0.0641	8	26	0	1	0	0
997	0.0632	6	29	1	1	0	0
8164	0.0627	28	15	0	1	0	1
7021	0.0625	16	11	0	0	1	1
8168	0.0625	27	16	1	1	0	0
8006	0.0623	38	10	0	0	0	0
6379	0.0617	27	11	0	1	0	0
6203	0.0609	26	12	0	0	0	1
1938	0.0604	6	46	0	1	1	1
8205	0.0593	12	15	1	1	1	1
6690	0.0583	16	10	0	0	1	1
5474	0.0579	137	10	0	0	0	1
6377	0.0578	15	10	0	0	1	1
8231	0.0568	13	14	1	1	0	1
4511	0.0564	13	10	0	0	0	1
1960	0.0562	5	51	1	1	1	0
6195	0.0561	27	11	0	1	0	0
1757	0.0541	12	19	0	0	0	0
7490	0.0526	72	11	0	1	0	0
5507	0.0525	25	16	0	0	0	1
639	0.0519	7	11	0	0	0	0
8066	0.0519	5	18	1	0	1	1
7469	0.0512	16	24	0	1	1	1
3024	0.0511	48	11	0	0	1	1
2276	0.0504	14	17	0	0	0	0
5500	0.0487	26	15	0	1	0	1
7479	0.048	15	25	1	1	1	0
8013	0.0476	35	11	1	1	1	1
3039	0.0471	47	14	0	0	0	1
7599	0.0469	17	23	0	1	0	1
7180	0.0467	20	10	0	1	0	0
4701	0.0458	16	10	0	1	0	0
4324	0.0458	150	10	0	0	0	1
2278	0.0457	15	18	0	0	1	1
7633	0.0451	16	12	0	0	1	1
1453	0.0446	7	16	1	0	0	0
2259	0.0444	16	15	0	0	1	1
1820	0.0444	9	30	0	0	1	1
7608	0.0443	16	24	1	1	0	0
7667	0.0442	13	18	0	0	1	1
3286	0.0439	19	14	0	0	1	1
6846	0.0437	5	29	1	1	1	0
7342	0.0434	109	10	0	1	1	1
2753	0.0432	61	10	0	0	1	1
207	0.0427	6	13	0	0	0	0
7963	0.042	17	14	0	0	1	1
2762	0.0419	60	11	0	0	1	0
6019	0.0418	122	10	0	1	1	1
2251	0.0415	55	13	0	0	0	0
3519	0.0414	57	12	0	0	0	1
6852	0.0402	140	10	0	0	0	1
7878	0.0401	142	10	0	0	0	1
7618	0.0399	101	10	0	1	1	0
5477	0.0399	130	11	0	1	1	1
3020	0.0399	143	10	0	0	1	1
3272	0.0397	21	12	0	0	1	1
5653	0.0397	6	35	0	1	0	1
409	0.0396	111	10	0	0	0	0
7804	0.0394	22	10	0	0	1	1
2237	0.0394	138	10	0	1	1	1
2341	0.039	11	28	0	1	1	1
6433	0.0389	32	19	0	1	1	1
197	0.0389	5	12	1	0	1	0
3748	0.0389	20	12	0	0	1	1
3509	0.0385	58	10	0	0	0	1
1429	0.0385	8	13	0	0	0	1
7624	0.0383	34	11	0	1	1	1
1158	0.0381	5	14	1	1	0	1
3265	0.0379	24	11	0	0	1	0
8251	0.0379	21	13	1	0	1	1
848	0.0377	114	10	0	0	0	1
7008	0.0372	8	28	1	1	1	1
6529	0.037	16	31	1	1	1	1
5664	0.0367	147	10	0	1	1	1
5846	0.0367	119	10	0	0	0	0
6475	0.0365	27	24	0	1	1	1
4890	0.0365	147	10	0	1	0	0
232	0.0365	8	16	0	0	1	0
7865	0.0362	23	20	0	1	1	1
8235	0.0357	16	14	1	1	1	1
5850	0.0357	118	11	0	1	1	1
8236	0.0355	140	10	0	1	1	1
8277	0.0355	125	10	1	1	0	1
8274	0.0352	31	11	1	1	1	1
5072	0.0343	140	10	0	0	0	1
6461	0.0342	31	22	0	1	1	1
8022	0.0342	21	13	0	0	1	1
7873	0.0339	22	21	1	1	1	0
8257	0.0333	126	10	0	0	0	1
3738	0.0333	23	10	0	0	1	1
8065	0.0333	15	18	1	0	1	1
7710	0.0332	17	23	1	1	1	0
940	0.0331	14	23	0	1	0	0
6510	0.0331	25	29	0	1	1	1
3741	0.0331	130	10	0	1	1	0
7879	0.033	136	11	0	1	0	0
3050	0.0329	45	16	0	0	0	1
8212	0.0328	121	10	0	0	0	1
7659	0.0327	28	16	0	1	1	1
1707	0.0326	142	10	0	0	1	1
7883	0.0326	93	12	0	0	0	1
1026	0.0323	5	33	1	0	0	1
4892	0.0323	139	11	0	0	0	0
6420	0.0322	45	17	0	1	0	1
8266	0.0322	108	12	1	1	0	1
451	0.0321	9	15	0	0	1	0
2799	0.0321	44	17	0	0	0	1
7715	0.0318	22	10	0	1	0	0
7722	0.0318	20	11	0	0	1	1
2245	0.0317	21	12	0	0	1	1
4709	0.0317	134	12	0	0	0	1
3937	0.0316	118	10	0	0	0	1
2242	0.0316	23	11	0	0	1	0
8015	0.0314	23	12	0	1	0	1
7339	0.0313	9	26	1	1	0	1
1106	0.0312	5	47	1	0	0	0
8262	0.0311	112	11	0	1	0	1
665	0.031	10	14	0	0	1	0
3815	0.0306	7	28	0	1	1	0
2888	0.0306	13	31	0	0	0	1
734	0.0306	5	24	1	1	0	0
1786	0.0306	10	24	0	0	0	1
212	0.0303	11	14	0	0	1	0
7643	0.0303	33	14	0	1	1	1
8134	0.0303	22	11	0	0	1	1
184	0.0303	98	10	0	0	1	0
735	0.0301	6	24	1	1	0	0
8270	0.0301	113	10	0	1	1	1
914	0.03	15	20	0	1	0	0
2496	0.0299	29	10	0	0	0	0
3535	0.0299	55	14	0	0	0	1
4706	0.0296	135	11	0	0	0	1
631	0.0296	18	10	0	1	1	0
3134	0.0294	14	30	0	0	0	1
7695	0.0293	26	21	0	1	1	1
8002	0.0292	12	19	1	0	1	1
233	0.0292	5	16	1	1	0	0
2938	0.0291	7	36	1	1	0	0
5282	0.0291	125	11	0	1	0	1
8224	0.0289	120	12	0	1	0	1
8278	0.0287	36	10	1	1	0	1
4134	0.0284	27	10	0	0	1	1
4510	0.0283	133	10	1	1	1	1
8243	0.0281	124	11	0	1	1	0
3742	0.0279	115	11	0	0	0	1
2309	0.0278	12	22	0	1	0	1
428	0.0278	12	13	0	0	1	0
643	0.0278	6	12	1	1	1	0
646	0.0278	13	12	0	0	1	0
194	0.0278	96	12	0	0	1	0
1317	0.0278	6	38	0	0	1	1
3872	0.0278	6	36	1	1	0	0
413	0.0275	99	11	0	0	1	0
1409	0.0275	92	10	1	0	0	1
629	0.0273	100	10	0	0	1	0
188	0.0272	97	11	0	0	0	0
7795	0.0271	19	22	1	1	1	0
2239	0.0269	125	11	0	0	0	1
8267	0.0268	29	12	1	1	1	1
2769	0.0267	53	12	0	0	1	1
2257	0.0267	50	14	0	0	1	1
1038	0.0267	5	35	1	0	1	0
1986	0.0264	20	12	0	1	0	0
6375	0.0264	134	10	0	1	1	1
8232	0.0264	103	14	1	1	0	1
3812	0.0262	16	27	0	0	0	1
3175	0.0262	8	35	0	0	0	1
8007	0.0262	28	10	0	1	0	1
8227	0.0261	106	13	0	1	0	1
192	0.026	14	11	0	0	0	0
8129	0.026	122	10	0	0	0	1
390	0.0259	6	45	1	0	0	0
8214	0.0258	31	10	0	1	0	1
7746	0.0258	31	15	0	1	1	0
7800	0.0258	84	10	0	1	1	1
7757	0.0257	29	17	0	1	1	1
196	0.0256	13	12	0	1	0	0
1989	0.0256	19	13	1	1	0	0
8249	0.0254	106	13	1	1	1	0
8264	0.0253	30	11	0	1	1	1
5276	0.0252	139	10	0	1	1	1
6526	0.0251	9	31	1	1	1	1
8246	0.025	110	12	0	1	1	1
635	0.0248	11	11	0	0	1	0
649	0.0247	9	12	0	1	1	0
1403	0.0247	5	54	1	0	0	1
7781	0.0244	28	20	0	1	1	0
2287	0.0244	41	19	0	0	0	1
5661	0.0241	5	36	1	1	0	0
4139	0.024	121	11	0	0	0	1
852	0.0238	103	11	0	0	1	0
710	0.0238	6	21	0	0	0	0
1079	0.0238	7	42	0	0	0	1
8036	0.0238	16	14	0	1	0	1
1969	0.0238	21	10	0	0	0	0
8255	0.0237	31	10	0	1	0	1
7826	0.0232	41	14	0	1	1	0
3841	0.0231	9	32	0	1	0	0
2339	0.0231	17	28	1	1	0	0
3645	0.0231	7	33	1	0	1	1
2869	0.023	18	29	0	0	0	1
5484	0.0229	97	12	0	0	0	1
6064	0.0229	6	17	1	0	1	1
8146	0.0229	17	12	1	1	0	1
7834	0.0228	40	15	0	1	1	0
6728	0.0227	11	16	0	1	1	1
2334	0.0226	18	27	0	0	0	0
3117	0.0226	19	28	0	0	0	1
8216	0.0222	15	11	0	1	1	1
6428	0.0222	10	18	1	1	0	1
7976	0.0222	13	15	0	0	1	1
8128	0.0222	30	10	0	1	0	1
1416	0.022	22	11	0	0	0	1
644	0.022	82	12	0	0	1	0
203	0.022	7	13	0	0	1	0
2864	0.0219	19	28	0	1	0	0
5490	0.0219	96	13	1	0	1	1
431	0.0218	81	13	0	0	1	0
637	0.0216	84	11	0	0	0	1
3115	0.0216	20	27	0	0	0	1
1198	0.0215	24	20	0	0	0	0
8070	0.0215	79	10	0	1	1	1
1011	0.0215	6	31	0	0	1	0
423	0.0214	83	12	0	0	0	0
1129	0.0214	123	10	0	0	1	0
927	0.0214	23	21	0	0	0	0
3092	0.0212	41	23	0	0	0	1
5669	0.0212	113	11	0	0	1	1
2840	0.0212	40	24	0	1	0	0
1191	0.0211	25	19	0	0	0	0
892	0.0208	19	16	0	1	0	0
919	0.0208	24	20	0	0	0	0
8169	0.0208	10	16	1	1	0	1
896	0.0207	18	17	0	1	0	0
508	0.0206	19	23	1	0	0	0
5295	0.0206	96	13	0	0	0	1
297	0.0205	5	26	1	0	0	0
1142	0.0205	91	12	0	0	1	1
864	0.0204	83	13	0	0	1	0
206	0.0203	82	13	0	0	0	0
3801	0.0203	21	25	0	0	0	0
213	0.0202	80	14	0	0	1	0
7809	0.0202	9	11	0	1	0	1
875	0.0201	13	14	0	0	0	0
1150	0.0201	14	13	0	0	0	0
5675	0.0201	112	12	0	1	1	1
3755	0.02	109	13	0	0	0	1
3025	0.02	82	11	0	0	0	1
217	0.0198	6	14	0	1	1	0
2849	0.0198	22	26	0	1	1	0
3100	0.0197	23	25	0	0	1	1
502	0.0197	20	22	0	0	0	0
867	0.0196	17	13	0	0	0	0
3800	0.0196	22	24	0	1	1	0
5301	0.0195	95	14	0	1	1	1
7892	0.0195	46	13	0	1	0	1
3571	0.0193	51	21	0	0	0	1
5286	0.0193	121	12	0	1	1	1
652	0.0192	8	13	0	1	1	0
4172	0.0191	91	19	0	0	0	1
7898	0.019	45	14	0	0	0	1
307	0.019	24	27	0	0	0	0
1141	0.019	19	12	0	1	0	1
3575	0.0189	28	22	0	0	0	1
7714	0.0189	106	10	0	0	0	1
4730	0.0189	95	16	0	0	0	1
2764	0.0188	74	11	0	0	1	1
3579	0.0188	27	23	0	0	0	1
6382	0.0187	107	11	0	1	0	1
6696	0.0186	111	11	0	1	1	1
6391	0.0186	105	13	0	1	0	1
4169	0.0185	116	18	0	1	1	1
4176	0.0185	90	20	0	1	1	1
976	0.0185	6	27	0	0	0	1
8069	0.0184	47	10	1	1	1	0
7811	0.0183	81	11	0	1	1	1
4357	0.0183	94	18	0	0	0	1
4158	0.0183	117	14	0	1	1	1
220	0.0182	11	15	0	1	0	0
6402	0.0182	99	15	0	1	1	1
3790	0.0182	25	22	0	1	1	0
4724	0.0181	120	15	0	1	0	1
4735	0.0181	94	17	0	0	0	1
4899	0.0179	132	12	0	1	0	0
7356	0.0179	14	12	1	1	1	1
4361	0.0177	93	19	0	0	0	1
4352	0.0176	119	17	0	0	0	1
666	0.0176	69	14	0	0	1	1
1737	0.0176	45	16	0	0	0	0
186	0.0175	19	10	0	1	0	0
913	0.0175	12	19	0	0	0	0
6407	0.0175	88	16	0	1	1	1
1768	0.0175	39	21	0	0	0	1
447	0.0173	68	15	0	0	1	0
1221	0.0173	36	23	0	0	0	1
2328	0.0172	38	26	0	1	0	1
1315	0.0172	11	37	0	0	0	1
4716	0.0172	127	13	0	0	0	1
360	0.0171	11	39	0	0	1	0
1185	0.0171	13	18	0	0	0	1
6398	0.0169	103	14	0	1	1	1
6706	0.0168	104	13	0	1	1	1
4148	0.0167	5	12	1	0	1	1
1851	0.0167	12	35	0	0	0	1
2775	0.0166	51	13	0	0	0	0
4346	0.0166	126	15	0	0	0	1
4339	0.0164	127	13	0	0	0	1
2264	0.0162	48	15	0	0	0	0
949	0.0162	30	24	0	0	1	1
2779	0.0162	50	14	0	1	1	1
1744	0.016	44	17	0	0	0	0
2270	0.016	47	16	0	0	0	1
6863	0.0159	115	12	0	0	0	1
1751	0.0159	43	18	0	0	0	1
340	0.0159	12	35	0	0	1	0
904	0.0159	7	18	0	0	1	1
7895	0.0159	6	14	1	0	1	1
6260	0.0158	10	19	0	1	0	1
3031	0.0157	69	12	0	0	0	0
7178	0.0157	117	10	0	0	0	1
6535	0.0156	111	10	0	0	0	1
190	0.0155	39	11	0	0	0	0
378	0.0155	10	43	0	0	1	0
6702	0.0154	108	12	0	1	1	1
3258	0.0153	10	48	1	1	1	0
6426	0.0152	11	18	0	1	1	0
3037	0.0151	68	13	0	0	0	1
7181	0.015	89	11	0	1	1	1
234	0.0149	67	16	0	0	1	0
6882	0.0148	27	15	0	1	0	1
4327	0.0148	131	11	0	0	0	1
4320	0.0148	11	43	1	1	1	1
238	0.0147	8	17	0	0	0	0
229	0.0146	10	16	0	0	0	0
385	0.0145	12	44	0	0	0	0
6860	0.0145	119	11	0	1	1	1
3785	0.0144	105	20	0	1	1	1
692	0.0144	9	18	0	1	0	0
855	0.0143	31	12	0	0	0	0
210	0.0143	5	14	1	1	0	0
1299	0.0143	14	35	0	0	0	1
1837	0.0141	15	33	0	0	0	1
2358	0.0141	16	31	1	0	0	1
259	0.0139	6	20	0	1	0	0
2252	0.0137	69	13	0	0	1	1
7205	0.0137	28	13	0	1	0	1
2353	0.0137	17	30	0	1	0	1
688	0.0137	10	17	0	0	1	0
1296	0.0137	15	34	0	0	1	1
3788	0.0137	80	21	0	0	0	1
1280	0.0137	16	32	0	0	1	1
1833	0.0137	16	32	0	0	0	1
1720	0.0136	113	13	0	0	0	1
436	0.0136	14	14	0	0	0	0
854	0.0133	32	11	0	1	1	0
3791	0.0132	79	22	0	1	1	1
4506	0.0132	12	42	1	0	1	1
198	0.013	32	12	0	0	0	0
4803	0.0129	23	28	1	0	0	1
410	0.0129	44	10	0	0	0	0
866	0.0128	12	13	0	0	0	0
3596	0.0128	26	26	0	0	0	1
2285	0.0125	7	19	1	0	1	0
2338	0.0125	20	28	0	1	0	1
1713	0.0125	119	11	0	0	0	1
8195	0.0124	89	13	0	1	1	1
1819	0.0123	19	30	0	0	1	1
3250	0.0123	13	46	0	0	0	0
1072	0.0122	14	41	0	0	0	0
187	0.0122	41	10	0	0	1	0
335	0.0121	21	34	0	0	1	0
3294	0.0121	11	15	0	0	1	0
2911	0.0121	17	34	0	1	1	0
3205	0.0121	17	39	0	0	0	0
651	0.012	15	13	0	0	0	0
1406	0.0119	42	10	0	0	0	0
7812	0.0118	80	12	1	1	1	1
1269	0.0118	33	30	0	0	1	1
8174	0.0118	102	10	0	1	1	1
4786	0.0118	36	26	0	0	0	1
1332	0.0117	15	40	1	0	0	0
1808	0.0116	36	28	0	0	1	1
