Gene	73	74	75	76	77	78	79	80	81	82
AT1G03160	0.198017665333	0.130726446	0.204145377667	0.137578747667	0.204577537	0.144220132667	0.211257163	0.144220458	0.21500947	0.137538812667
AT1G03090	0.259335927	0.155572876	0.268687527	0.158002123	0.251967509	0.159017729	0.253176957	0.158748969	0.252470987	0.145864241
AT1G67700	0.213818239	0.14024969625	0.22168902	0.14189910375	0.22320055325	0.1357974735	0.2342553975	0.12995864475	0.22773683775	0.12715426975
AT2G18790	0.16922994375	0.1485885395	0.168978342	0.1536748615	0.1669151725	0.15821312875	0.16612870575	0.1532415445	0.17569652625	0.1619176375
AT2G29180	0.282519403	0.201141831	0.27918595175	0.19447675225	0.26663303725	0.18758847025	0.267892216	0.17908855275	0.26093369025	0.17116467525
AT1G80380	0.240281603333	0.128590193	0.242224022667	0.121541746667	0.221642688333	0.125922252	0.234166379333	0.112076158333	0.236809300333	0.116091660667
AT4G33010	0.322676571667	0.16105063	0.314763455333	0.161404881667	0.330194192667	0.178301385667	0.347809289667	0.178719674667	0.359607401333	0.190547115667
AT5G42270	0.2717634585	0.237994493	0.3236344735	0.2783492935	0.3653022735	0.309486916	0.375007295	0.358033787	0.420316221	0.359993674
AT1G14345	0.224948859	0.193160287	0.212110438	0.204398195	0.229536681	0.205943133	0.231321515	0.194322528	0.246532118	0.189476304
