gene	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102
821483_818672	0.62	0.62	0.6	0.03	0	0.02	0	0.01	0	0.02	0.03	0.04	0.04	0.09	0.24	0.3	0.34	0.4	0.44	0.44	0.49	0.44	0.41	0.44	0.26	0.1	0.26	0.15	0.28	0.23	0.18	0.19	0.31	0.16	0.27	0.26	0.48	0.38	0.4	0.35	0.43	0.42	0.46	0.41	0.5	0.37	0.35	0.33	0.39	0.34	0.37	0.64	0.6	0.7
835320_832057	0.96	0.96	0.98	1	1	0.99	0.99	0.97	0.97	0.94	0.9	0.77	0.83	0.76	0.7	0.55	0.49	0.46	0.45	0.33	0.39	0.28	0.1	0.28	0.15	0.2	0.16	0.15	0.14	0.12	0.14	0.18	0.19	0.21	0.22	0.21	0.26	0.3	0.29	0.37	0.28	0.41	0.33	0.41	0.52	0.49	0.42	0.58	0.59	0.81	0.8	0.89	0.96	0.89
841447_843596	0.72	0.27	0.49	0.98	0.93	0.95	0.94	0.94	0.84	0.88	0.87	0.77	0.85	0.81	0.82	0.7	0.82	0.76	0.86	0.81	0.9	0.84	0.87	0.88	0.92	0.91	0.93	0.96	0.95	0.96	0.95	0.93	0.92	0.95	0.92	0.88	0.93	0.92	0.87	0.89	0.89	0.92	0.82	0.93	0.85	0.91	0.9	0.93	0.91	0.91	0.87	0.94	0.96	0.81
829966_816936	0	0	0	0.31	0.34	0.24	0.07	0	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0.01	0.02	0	0.04	0.04	0.01	0	0.02	0	0.05	0	0.06	0.07	0.07	0.09	0.01	0.01	0.01	0	0.01	0	0	0.01	0	0	0	0	0
839642_830101	0	0	0	0	0	0	0.01	0	0	0	0.2	0.18	0.73	0.6	0.79	0.66	0.76	0.73	0.79	0.76	0.84	0.76	0.76	0.79	0.84	0.33	0.41	0.35	0.44	0.5	0.54	0.57	0.7	0.74	0.76	0.79	0.9	0.95	0.96	0.98	0.97	0.97	0.97	0.97	0.94	0.96	0.95	0.77	0.75	0	0	0	0	0
825208_841534	1	1	1	0.99	0.99	1	0.98	0.99	0.94	0.96	0.89	0.89	0.84	0.89	0.84	0.73	0.51	0.56	0.65	0.62	0.74	0.69	0.73	0.71	0.77	0.9	0.89	0.96	0.91	0.93	0.89	0.9	0.85	0.75	0.5	0.48	0.4	0.57	0.4	0.7	0.72	0.62	0.6	0.85	0.77	0.94	0.96	0.98	0.96	0.93	0.96	0.98	0.99	1
844283_841033	0.02	0	0	0.01	0.1	0.07	0.03	0.05	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0.02	0	0.03	0.01	0.02	0.01	0.04	0.01	0.02	0	0.01
825208_831472	1	1	1	0.99	0.98	0.97	0.95	0.97	0.94	0.97	0.95	0.89	0.92	0.92	0.91	0.85	0.86	0.89	0.88	0.89	0.85	0.8	0.86	0.84	0.9	0.93	0.95	0.97	0.99	0.99	0.99	0.94	0.97	0.98	1	0.96	0.95	0.93	0.92	0.97	0.96	0.93	0.95	0.94	0.91	0.96	1	0.99	0.98	0.96	0.99	0.99	0.99	1
818599_816936	0.99	1	0.99	0.96	0.64	0.63	0.76	0.77	0.78	0.84	0.86	0.75	0.79	0.68	0.86	0.73	0.87	0.79	0.86	0.88	0.92	0.86	0.92	0.91	0.92	0.43	0.61	0.44	0.59	0.57	0.59	0.62	0.7	0.74	0.75	0.73	0.84	0.78	0.78	0.82	0.8	0.85	0.76	0.84	0.81	0.81	0.77	0.81	0.82	0.87	0.85	0.92	0.97	0.99
832247_818599	0.98	0.94	0.98	0.05	0.69	0.81	0.95	0.96	0.9	0.9	0.87	0.8	0.82	0.75	0.88	0.78	0.87	0.79	0.86	0.83	0.9	0.87	0.88	0.87	0.88	0.42	0.6	0.44	0.58	0.56	0.59	0.59	0.69	0.74	0.74	0.7	0.81	0.76	0.77	0.81	0.79	0.83	0.74	0.8	0.78	0.79	0.75	0.8	0.77	0.83	0.84	0.93	0.97	0.96
820741_824699	0.98	0.95	0.29	0.99	1	0.98	0.97	0.91	0.84	0.83	0.77	0.71	0.72	0.65	0.79	0.73	0.81	0.77	0.85	0.84	0.88	0.86	0.89	0.83	0.91	0.81	0.88	0.8	0.85	0.82	0.91	0.81	0.89	0.86	0.89	0.87	0.95	0.93	0.97	0.95	0.97	0.99	0.99	0.99	0.99	0.99	0.98	0.95	0.95	0.97	0.93	0.99	0.99	0.96
830699_828884	0.17	0.07	0.03	0.23	0.2	0.12	0.26	0.18	0.1	0.14	0.09	0.12	0.16	0.08	0.18	0.13	0.26	0.19	0.45	0.35	0.49	0.36	0.44	0.38	0.43	0.6	0.7	0.5	0.7	0.44	0.68	0.58	0.67	0.55	0.68	0.55	0.65	0.56	0.65	0.55	0.63	0.58	0.75	0.53	0.7	0.28	0.31	0.26	0.12	0.73	0.39	0.81	0.45	0.34
839449_832070	0.01	0.03	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0.02
823859_828577	0	0	0	0.99	0.75	0.66	0.64	0.57	0.68	0.83	0.98	0.89	0.87	0.84	0.99	0.98	0.96	0.99	0.97	0.97	0.97	0.98	0.99	0.94	0.96	0.45	0.59	0.43	0.57	0.58	0.62	0.68	0.73	0.77	0.81	0.83	0.88	0.87	0.86	0.89	0.93	0.93	0.92	0.96	0.95	0.96	0.9	0.96	0.92	0.96	0.86	0.5	0.28	0
828608_835398	0.02	0.05	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0.02
820741_817646	0.98	0.95	0.29	1	1	0.98	0.99	0.93	0.9	0.9	0.85	0.83	0.84	0.79	0.93	0.97	0.94	0.98	0.97	0.98	0.98	1	0.99	0.97	0.93	0.93	0.86	0.85	0.81	0.89	0.73	0.89	0.84	0.91	0.89	0.94	0.93	0.93	0.95	0.95	0.98	0.96	0.93	0.98	0.95	0.97	0.94	0.94	0.95	0.97	0.92	0.99	0.99	0.96
839642_840144	0	0	0	0	0	0	0	0	0	0	0.12	0.16	0.27	0.15	0.16	0.21	0.2	0.26	0.22	0.27	0.3	0.23	0.1	0.3	0.12	0.15	0.13	0.16	0.12	0.21	0.11	0.26	0.14	0.32	0.24	0.41	0.33	0.52	0.33	0.41	0.23	0.52	0.38	0.42	0.46	0.48	0.33	0.39	0.33	0	0	0	0	0
831528_823814	0.33	0.66	0.67	0.01	0.03	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0.02	0.04	0.09	0.13	0.23
817174_843491	0.02	0	0	0	0.07	0.05	0.11	0.15	0.12	0.12	0.26	0.24	0.32	0.44	0.47	0.47	0.55	0.63	0.43	0.55	0.46	0.59	0.56	0.6	0.59	0.51	0.43	0.56	0.52	0.59	0.47	0.53	0.63	0.55	0.55	0.68	0.49	0.6	0.54	0.67	0.48	0.54	0.48	0.53	0.4	0.45	0.45	0.37	0.24	0.17	0.21	0.28	0.22	0.02
841920_820211	0	0	0.04	0.01	0.15	0.23	0.21	0.17	0.04	0.01	0.18	0.17	0.42	0.27	0.5	0.51	0.67	0.65	0.68	0.7	0.82	0.63	0.65	0.52	0.52	0.63	0.71	0.49	0.44	0.37	0.37	0.28	0.38	0.14	0.2	0.18	0.15	0.08	0.12	0.07	0.1	0.01	0.01	0.01	0.01	0.01	0.01	0	0.01	0	0	0	0.04	0
829995_818316	0	0	0	0	0	0	0.01	0	0	0	0.01	0.04	0.18	0.11	0.33	0.23	0.51	0.47	0.75	0.64	0.87	0.7	0.83	0.82	0.76	0.92	0.86	0.77	0.95	0.78	0.63	0.33	0.45	0.06	0.17	0.07	0.11	0.06	0.12	0.07	0.09	0.02	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
832247_841467	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0.01	0.02	0	0.04	0.03	0.01	0	0.01	0	0.01	0	0.01	0	0	0.01	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
843687_828577	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0
829283_817221	1	1	1	0.64	0.47	0.51	0.53	0.49	0.47	0.45	0.78	0.62	0.64	0.64	0.79	0.76	0.81	0.83	0.84	0.87	0.88	0.84	0.92	0.82	0.91	0.49	0.66	0.56	0.7	0.65	0.66	0.79	0.83	0.86	0.91	0.88	0.94	0.9	0.92	0.96	0.95	0.96	0.95	0.94	0.98	0.99	0.97	0.98	0.98	0.98	0.98	0.97	1	1
828489_822132	0.5	0.78	0.93	0	0.26	0.3	0.69	0.78	0.89	0.94	0.79	0.66	0.64	0.54	0.7	0.59	0.67	0.64	0.73	0.7	0.78	0.7	0.74	0.71	0.83	0.37	0.44	0.37	0.49	0.5	0.52	0.52	0.63	0.66	0.72	0.65	0.72	0.67	0.65	0.74	0.74	0.75	0.69	0.58	0.51	0.06	0.12	0	0.01	0.01	0.01	0.28	0.21	0.34
841652_818316	0	0	0	0	0	0	0.01	0	0	0	0.01	0.02	0.14	0.08	0.29	0.16	0.44	0.41	0.68	0.58	0.79	0.63	0.73	0.67	0.67	0.88	0.87	0.77	0.94	0.76	0.62	0.34	0.45	0.06	0.17	0.06	0.11	0.05	0.09	0.07	0.08	0.01	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
821840_818069	1	1	0.99	0.99	0.99	0.96	0.96	0.98	0.94	0.96	0.97	0.97	0.98	0.97	0.84	0.81	0.84	0.85	0.83	0.8	0.83	0.81	0.77	0.81	0.76	0.92	0.9	0.96	0.92	0.97	0.97	0.91	0.94	0.96	0.93	0.9	0.94	0.92	0.91	0.97	0.92	0.93	0.92	0.92	0.91	0.96	0.94	0.97	0.95	0.95	0.97	0.99	0.99	0.99
820176_818300	0.97	0.96	0.96	0.99	0.99	0.98	0.96	0.98	0.97	0.95	0.95	0.91	0.95	0.96	0.96	0.91	0.95	0.95	0.92	0.93	0.97	0.94	0.97	0.98	0.98	0.95	0.97	0.98	0.98	0.98	0.95	0.93	0.94	0.94	0.91	0.79	0.88	0.68	0.79	0.59	0.86	0.31	0.56	0.29	0.54	0.18	0.3	0.05	0.04	0.01	0.11	0.3	0.39	0.88
837179_841467	0	0	0.01	0.19	0.23	0.1	0.02	0	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0.01	0.02	0	0.04	0.03	0.01	0	0.01	0	0.01	0	0.01	0	0	0.01	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
824970_838362	0	0	0	0	0	0	0.01	0	0	0	0.01	0.02	0.36	0.14	0.69	0.56	0.7	0.69	0.76	0.67	0.74	0.69	0.63	0.69	0.58	0.3	0.36	0.34	0.41	0.46	0.45	0.44	0.56	0.61	0.58	0.56	0.67	0.61	0.58	0.5	0.67	0.02	0.03	0.01	0	0	0	0	0.01	0	0	0	0	0
820041_829266	0.01	0.03	0.01	0	0	0	0.01	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0.02
827307_835355	0	0	0	0	0.15	0.48	0.86	0.85	0.8	0.84	0.75	0.63	0.63	0.57	0.7	0.6	0.65	0.64	0.7	0.65	0.77	0.67	0.68	0.75	0.74	0.37	0.55	0.49	0.55	0.59	0.56	0.58	0.62	0.67	0.71	0.71	0.77	0.77	0.78	0.81	0.82	0.84	0.76	0.84	0.8	0.89	0.87	0.94	0.91	0.92	0.96	0.8	0.82	0
817467_828884	0.13	0.11	0.3	0.98	0.94	0.91	0.94	0.97	0.87	0.82	0.66	0.72	0.7	0.67	0.6	0.62	0.62	0.56	0.58	0.46	0.56	0.48	0.43	0.46	0.37	0.19	0.27	0.24	0.21	0.34	0.25	0.32	0.3	0.37	0.32	0.29	0.45	0.43	0.39	0.42	0.47	0.5	0.42	0.49	0.58	0.56	0.49	0.4	0.45	0.15	0.29	0.08	0.38	0.02
831377_841534	1	1	0.99	0.99	0.99	0.99	0.95	0.95	0.85	0.85	0.8	0.67	0.69	0.64	0.7	0.52	0.39	0.42	0.55	0.51	0.72	0.64	0.65	0.69	0.73	0.64	0.58	0.65	0.58	0.66	0.54	0.58	0.59	0.52	0.32	0.37	0.31	0.47	0.35	0.61	0.65	0.57	0.5	0.82	0.68	0.89	0.83	0.91	0.87	0.92	0.89	0.97	0.99	0.99
825714_830699	0	0	0	0.23	0.2	0.13	0.28	0.22	0.17	0.21	0.14	0.17	0.21	0.14	0.12	0.07	0.13	0.06	0.24	0.11	0.32	0.15	0.18	0.2	0.21	0.32	0.39	0.29	0.39	0.21	0.33	0.25	0.28	0.22	0.3	0.26	0.34	0.31	0.36	0.33	0.41	0.39	0.48	0.34	0.49	0.14	0.13	0.01	0.01	0	0	0	0	0
835398_820211	0.98	0.94	0.92	1	1	1	0.99	0.99	0.99	0.97	0.95	0.86	0.96	0.89	0.89	0.82	0.83	0.8	0.82	0.79	0.86	0.82	0.7	0.86	0.82	0.82	0.79	0.81	0.76	0.85	0.8	0.77	0.77	0.82	0.76	0.77	0.81	0.81	0.82	0.83	0.84	0.89	0.8	0.9	0.88	0.93	0.85	0.95	0.93	0.92	0.93	0.9	0.95	0.99
841558_842833	0	0	0	0	0	0	0.01	0	0	0	0.01	0.01	0.04	0.01	0.04	0.08	0.09	0.06	0.17	0.1	0.18	0.17	0.23	0.55	0.66	0.67	0.63	0.48	0.36	0.37	0.33	0.24	0.15	0.04	0.1	0.05	0	0.06	0.08	0.07	0.07	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
828917_834212	0.94	0.63	0.67	0.05	0.28	0.35	0.7	0.69	0.74	0.79	0.88	0.73	0.51	0.52	0.47	0.31	0.42	0.51	0.71	0.63	0.83	0.87	0.87	0.85	0.82	0.96	0.96	0.98	0.97	0.93	0.89	0.89	0.69	0.67	0.48	0.51	0.42	0.66	0.44	0.59	0.46	0.15	0.12	0.42	0.36	0.26	0.28	0.64	0.64	0.79	0.71	0.87	0.94	0.8
837974_821143	0.29	0	0	0.95	0.98	1	0.98	0.95	0.95	0.93	0.92	0.94	0.98	0.91	0.99	0.99	0.99	1	1	0.99	1	1	0.99	0.99	0.94	1	0.94	0.99	0.97	0.99	0.95	0.97	0.97	0.98	0.97	0.96	0.96	0.99	1	1	0.99	0.99	0.99	0.98	1	0.99	1	0.98	0.96	0.96	0.99	0.94	0.98	0.73
843747_820041	0	0	0	0	0	0	0.01	0	0	0	0.01	0.07	0.31	0.04	0.32	0.16	0.43	0.35	0.55	0.5	0.7	0.69	0.65	0.63	0.67	0.36	0.49	0.37	0.5	0.45	0.52	0.46	0.59	0.25	0.28	0.15	0.14	0.06	0.07	0.06	0.08	0.01	0.01	0.01	0	0.01	0	0	0.01	0	0	0	0	0
821051_835320	0	0	0	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0.01	0.01	0.01	0	0.02	0.02	0.02	0.03	0.01	0.07	0.01	0.02	0.03	0.02	0.03	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0	0	0
838455_828884	0.15	0.13	0.44	0.99	0.92	0.87	0.87	0.81	0.91	0.96	0.95	0.97	0.94	0.9	0.8	0.77	0.74	0.69	0.72	0.67	0.79	0.69	0.71	0.78	0.78	0.59	0.68	0.68	0.69	0.76	0.76	0.62	0.69	0.7	0.7	0.72	0.75	0.75	0.78	0.79	0.79	0.82	0.76	0.86	0.8	0.84	0.77	0.67	0.78	0.23	0.49	0.12	0.47	0.02
843596_838250	0	0	0	0.98	0.84	0.78	0.71	0.64	0.4	0.34	0.21	0.13	0.23	0.06	0.14	0.09	0.2	0.31	0.46	0.44	0.7	0.57	0.66	0.68	0.68	0.83	0.75	0.85	0.82	0.74	0.58	0.53	0.51	0.36	0.26	0.27	0.19	0.17	0.2	0.31	0.13	0.06	0.01	0.01	0	0.01	0	0	0.01	0	0	0	0	0
823859_817174	0	0	0	0.99	0.9	0.91	0.87	0.83	0.72	0.69	0.53	0.39	0.35	0.21	0.25	0.18	0.15	0.11	0.25	0.13	0.31	0.11	0.16	0.13	0.13	0.06	0.12	0.06	0.07	0.04	0.14	0.14	0.11	0.12	0.13	0.09	0.13	0.19	0.15	0.15	0.19	0.23	0.22	0.29	0.36	0.39	0.3	0.49	0.55	0.71	0.69	0.71	0.67	0.07
821051_824524	0.01	0.02	0.01	0	0.02	0	0.04	0.03	0.06	0.05	0.04	0.05	0.02	0.01	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.03	0	0.01	0.01	0.02	0	0.03	0	0.02	0	0	0.01
836043_835431	0	0	0	0.01	0.32	0.38	0.54	0.37	0.46	0.48	0.75	0.6	0.62	0.66	0.79	0.61	0.76	0.68	0.7	0.67	0.84	0.88	0.86	0.85	0.86	0.9	0.94	0.93	0.87	0.92	0.92	0.94	0.93	0.88	0.96	0.91	0.89	0.9	0.86	0.82	0.88	0.85	0.92	0.82	0.89	0.77	0.84	0.77	0.78	0.64	0.69	0.33	0.41	0
821137_833471	0.05	0.11	0.05	0.03	0.04	0.02	0.03	0.01	0.02	0	0.01	0.01	0	0.01	0.01	0.01	0.03	0	0.02	0	0	0.01	0.02	0.01	0.04	0.03	0.01	0.01	0.03	0	0.02	0.01	0	0	0	0	0	0	0.01	0.02	0	0	0.01	0.02	0.02	0.05	0.01	0.03	0.06	0.06	0.04	0.1	0.05	0.07
822055_843810	0.11	0.03	0.01	0.98	0.98	0.98	0.95	0.95	0.87	0.89	0.89	0.83	0.86	0.86	0.85	0.75	0.88	0.8	0.9	0.88	0.93	0.91	0.95	0.94	0.96	0.92	0.96	0.98	0.97	0.97	0.96	0.94	0.96	0.98	0.93	0.93	0.97	0.98	0.94	0.99	0.96	0.97	0.98	0.99	0.97	0.99	1	1	0.97	0.95	0.92	0.78	0.75	0.12
832136_838984	0	0	0	0.12	0.51	0.62	0.8	0.76	0.9	0.89	0.92	0.81	0.88	0.83	0.85	0.71	0.85	0.79	0.83	0.87	0.88	0.83	0.93	0.88	0.89	0.89	0.91	0.84	0.83	0.83	0.82	0.77	0.79	0.8	0.81	0.82	0.87	0.83	0.87	0.86	0.92	0.91	0.83	0.94	0.82	0.85	0.8	0.73	0.76	0.64	0.59	0.38	0.37	0
