term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
160337	0.0484	3	838362,838250,838672,838779,841892,842833,844230,818316,820827	96	108	9	13
37299	0.0481	6	837974,816545,817499,817620,818343,818731,819107,821143,820041,820741	60	77	10	18
31979	0.0481	3	839566,837974,843095,816545,817499,817620,821143,820041,820741,3770591,833471	59	75	11	17
142875	0.0481	1	838807,838851,841468,841558,841652,843903,818069,820827,822132,822517,823831,827307,831472,832070,835398,836043	86	98	16	13
150072	0.0481	3	839433,837778,838259,843095,844343,816270,816545,817499,818343,819107,820041,831861,832057	89	104	13	16
25422	0.0481	9	838851,841558,843903,822517,827307,836043	57	108	6	52
142600	0.0479	1	827307,823831,835398,841652,818069,838851,832070,831472,841468,825208,818822,832247,831528,824970,829995,816768	86	95	16	10
134284	0.0476	1	839566,843095,817499,838362,817620,819107,839433	83	92	7	10
138760	0.0476	6	841558,843903,818069,822517,823831,827307,828884	84	103	7	20
106923	0.0476	4	841468,818069,820827,822132,823831,824970,831472,831528,832070,835398	74	94	10	21
108014	0.0476	9	841468,816768,818069,823831,831472,832070,832247,835398	74	101	8	28
93274	0.0476	1	838807,841468,820827,822132,822517,830101,836043	71	83	7	13
156654	0.0476	2	839433,839566,837996,838259,843095,816545,817499,819107	93	106	8	14
156655	0.0476	2	839433,839566,838259,843095,816545,817499,819107,831861	93	106	8	14
93259	0.0476	1	838807,841468,820827,822132,822517,823831,836043	71	83	7	13
159164	0.0476	1	838362,838250,838779,841892,842833,844230,827727	95	106	7	12
76709	0.0471	1	837974,839433,817499,832057,821143,816545,820741,820041,838362,817620,844010,818343,837778,844343,818731,819107,831861	68	77	17	10
147487	0.047	4	841468,841558,841652,816768,818069,820827,822517,823831,827307,833471,835398,836043	88	100	12	13
25964	0.047	1	839566,837974,837996,838455,843095,816545,817499,817620,821143,820741,828884,3770591	58	70	12	13
134243	0.0467	1	816270,831861,816545,820041,837974,837778,818599,844343,817221,844010,832057,823859,3770591,828489,817499,839433,838259,817620,819107,818343	83	92	20	10
52885	0.0467	7	837778,844010,844343,816270,816545,817499,819107,820041,831861,832057	63	82	10	20
152870	0.0467	1	816270,832057,818343,844010,837778,844343,817499,817620,816545,820041,843095,838259,819107,839433,831861	91	100	15	10
152871	0.0467	1	816270,832057,818343,830754,817499,817620,816545,820041,843095,837778,844343,838259,839433,819107,831861	91	100	15	10
131440	0.0463	3	838807,841468,841558,841892,843903,816768,818069,820827,822132,822517,823831,824970,827307,829995,831472,832070,835398,836043	82	93	18	12
132196	0.0462	4	838807,841468,841558,843903,818069,820827,822132,822517,823831,827307,831472,832070,835398,836043	82	98	14	17
36449	0.0462	3	839566,837974,838455,843095,816545,817499,817620,818343,818731,819107,821143,820041,820741,3770591,833471,834232,835355	60	73	17	14
40645	0.0462	2	839433,839566,837974,838455,843095,816545,817221,817499,817620,818343,818731,819107,821143,820041,820741,828489,828884,3770591,833471,834232,835355	61	71	21	11
101802	0.0462	2	839433,838362,843095,817620,818343	73	85	5	13
31437	0.0462	2	839566,837974,837996,838455,843095,816545,817499,817620,821143,820041,820741,3770591,833471	59	73	13	15
114448	0.0461	8	841468,816768,818069,822132,823831,824970,827307,829995,831472,832070,835398	76	98	11	23
107509	0.0459	2	838807,841468,841558,820827,822132,823831,827307,835398,836043	74	98	9	25
44076	0.0458	8	839433,817499,818343,819107,820041	61	92	5	32
128205	0.0458	1	817620,838362,817499,819107,820041,839433,818343,816545	81	90	8	10
155359	0.0458	3	838250,838672,838779,842833,844230,818316	92	108	6	17
83291	0.0456	4	839433,838362,837778,844010,844343,816270,817499,818343,819107,820041,831861,832057	69	82	12	14
119231	0.0456	3	838807,838851,840894,841468,841558,841892,843903,816768,818069,818822,818899,820827,822132,822517,823831,824970,825208,827001,827307,828884,830101,831122,831472,831528,832070,832247,835398,836043	78	89	28	12
160338	0.0456	3	838250,838672,838779,841892,842833,844230,818316,820775,820827	96	108	9	13
23720	0.0455	8	838807,838851,841558,843903,822517,827307,836043	57	79	7	23
23725	0.0455	8	838807,838851,841558,822517,824970,827307,836043	57	79	7	23
45341	0.0455	1	828884,828489,817221,843095,3768499,835355,817499,817620,816545,839566,820041,819107,818343,837974,821143,838455,834232,833471,3770591,818731,839433,820741	62	71	22	10
48052	0.0455	8	837778,844010,844343,817646,831861	62	83	5	22
62873	0.0455	7	839433,838362,837778,844010,844343,817499,818343,819107,820041,831861,832057	65	82	11	18
160998	0.0455	2	839566,837996,816545,817499,820041,834232	97	107	6	11
137246	0.0453	1	818822,818899,832247,826914,838079,832070,824970,831528,829995,816768,841652,831472,818069,841468,823831,835398,822132,838851,827307,822517,820827,838807,841558,836043,841892	84	93	25	10
107521	0.0453	4	838807,841468,818069,820827,822132,823831,831472,832070,835398,836043	74	98	10	25
97287	0.0451	1	831861,816270,837974,837778,817499,832057,844343,816545,830754,844010,819107,820041,818633,838362,817620,818343,839433	72	81	17	10
133128	0.0451	9	818069,818822,824970,826914,829995,831472,831528,832247,835398	82	104	9	23
101080	0.045	4	838807,838851,841558,843903,822517,827307,836043	72	108	7	37
144958	0.045	1	816270,818343,831861,832057,816545,820041,837778,844343,844010,818599,837974,3770591,836393,823859,817221,828489,821143,838259,817620,819107	87	96	20	10
27351	0.0448	3	839433,839566,837974,816545,817221,817499,817620,818343,819107,820741,833471,834232	58	75	12	18
108180	0.0447	11	816768,818069,824970,826914,829995,831472,831528,832247,835398	74	102	9	29
