Term_id	Sign_score	Gene_number	Time_point_length	leaf	Trend1	Trend2	Trend3
88001	1.0	0.0111111111111	0.0943396226415	1.0	0.0	1.0	1.0
11823	0.982292337411	0.0111111111111	0.0	1.0	0.0	0.0	1.0
87603	0.907276239536	0.0222222222222	0.0754716981132	0.0	0.0	0.0	1.0
69153	0.785254346426	0.0111111111111	0.0	1.0	1.0	1.0	0.0
106653	0.764971023825	0.0222222222222	0.0	1.0	1.0	1.0	0.0
3813	0.746297488731	0.0111111111111	0.0188679245283	1.0	0.0	0.0	1.0
93116	0.736316806182	0.0333333333333	0.0	1.0	1.0	1.0	0.0
3796	0.709272376046	0.0333333333333	0.0	1.0	0.0	1.0	0.0
5583	0.703477141017	0.0222222222222	0.0	1.0	0.0	0.0	1.0
106652	0.703477141017	0.0222222222222	0.0	1.0	1.0	1.0	0.0
93115	0.535093367675	0.0111111111111	0.0	1.0	1.0	1.0	0.0
1998	0.518673535093	0.0111111111111	0.0188679245283	0.0	0.0	1.0	0.0
69172	0.511268512556	0.0444444444444	0.0	1.0	1.0	1.0	0.0
2006	0.445589182228	0.0	0.0377358490566	1.0	0.0	1.0	1.0
125845	0.441403734707	0.0222222222222	0.150943396226	1.0	0.0	0.0	0.0
141747	0.429813264649	0.0111111111111	0.132075471698	1.0	0.0	1.0	1.0
141032	0.427559562138	0.0111111111111	0.0	1.0	0.0	0.0	1.0
130374	0.408886027044	0.0333333333333	0.132075471698	1.0	0.0	1.0	1.0
121926	0.406310367032	0.0111111111111	0.283018867925	1.0	1.0	1.0	0.0
188139	0.405022537025	0.0111111111111	0.0188679245283	1.0	1.0	1.0	0.0
162147	0.396973599485	0.0222222222222	0.0	0.0	0.0	0.0	1.0
118777	0.381519639408	0.0222222222222	0.0	0.0	1.0	1.0	1.0
213	0.374114616871	0.0	0.0377358490566	1.0	0.0	1.0	0.0
1991	0.372504829363	0.0111111111111	0.0188679245283	1.0	0.0	1.0	0.0
100020	0.35608499678	0.0111111111111	0.0	1.0	0.0	0.0	1.0
50243	0.35608499678	0.0111111111111	0.0	1.0	1.0	1.0	0.0
162873	0.35608499678	0.0111111111111	0.0943396226415	1.0	1.0	1.0	1.0
5594	0.344172569221	0.0666666666667	0.0188679245283	1.0	0.0	1.0	0.0
77463	0.340309079202	0.0222222222222	0.301886792453	1.0	0.0	0.0	0.0
124320	0.332260141661	0.0444444444444	0.0	0.0	0.0	0.0	0.0
8674	0.328718609144	0.0888888888889	0.0	1.0	0.0	1.0	0.0
23520	0.328718609144	0.0222222222222	0.0566037735849	1.0	1.0	1.0	1.0
71219	0.326142949131	0.0	0.169811320755	1.0	0.0	0.0	1.0
165280	0.320347714102	0.0333333333333	0.0	1.0	0.0	1.0	1.0
1976	0.320347714102	0.0111111111111	0.0	1.0	0.0	1.0	1.0
155446	0.320347714102	0.0111111111111	0.0	1.0	1.0	1.0	0.0
93114	0.320347714102	0.0222222222222	0.0	1.0	1.0	0.0	0.0
134444	0.306825499034	0.0555555555556	0.11320754717	1.0	0.0	0.0	0.0
58476	0.304893754024	0.0222222222222	0.169811320755	1.0	0.0	0.0	1.0
163287	0.295878943979	0.0222222222222	0.132075471698	0.0	1.0	0.0	0.0
126936	0.293625241468	0.0	0.264150943396	1.0	0.0	0.0	0.0
28263	0.291049581455	0.0333333333333	0.0188679245283	0.0	1.0	0.0	0.0
23688	0.289761751449	0.0	0.0754716981132	1.0	1.0	0.0	0.0
126947	0.289117836446	0.0333333333333	0.264150943396	1.0	0.0	0.0	0.0
160956	0.283000643915	0.0111111111111	0.22641509434	1.0	1.0	1.0	1.0
93129	0.280103026401	0.0333333333333	0.0	1.0	1.0	0.0	0.0
164066	0.279459111397	0.0111111111111	0.207547169811	1.0	1.0	1.0	0.0
162178	0.278815196394	0.0333333333333	0.0188679245283	0.0	1.0	0.0	0.0
179762	0.277205408886	0.0222222222222	0.0188679245283	0.0	0.0	1.0	1.0
162216	0.277205408886	0.0222222222222	0.0188679245283	1.0	0.0	1.0	1.0
70621	0.274629748873	0.0333333333333	0.132075471698	1.0	0.0	0.0	1.0
180024	0.273663876368	0.0111111111111	0.0566037735849	0.0	0.0	1.0	1.0
23466	0.273663876368	0.0111111111111	0.0566037735849	0.0	0.0	0.0	1.0
124312	0.272698003863	0.0444444444444	0.0	0.0	0.0	0.0	0.0
69359	0.266580811333	0.0111111111111	0.0377358490566	0.0	1.0	1.0	1.0
141136	0.266580811333	0.0777777777778	0.0377358490566	1.0	0.0	0.0	0.0
179630	0.266580811333	0.0333333333333	0.0	0.0	1.0	0.0	0.0
148329	0.266580811333	0.0111111111111	0.0	1.0	0.0	0.0	1.0
160217	0.266580811333	0.0333333333333	0.150943396226	0.0	1.0	1.0	0.0
162143	0.266580811333	0.0333333333333	0.0	0.0	1.0	0.0	0.0
76329	0.263361236317	0.0444444444444	0.150943396226	0.0	0.0	0.0	0.0
33378	0.261751448809	0.0555555555556	0.0188679245283	0.0	0.0	0.0	1.0
46222	0.258209916291	0.0	0.169811320755	1.0	0.0	0.0	1.0
132141	0.257887958789	0.0222222222222	0.301886792453	0.0	1.0	1.0	1.0
155445	0.257887958789	0.0777777777778	0.0	1.0	0.0	0.0	0.0
33573	0.256600128783	0.0444444444444	0.0377358490566	0.0	1.0	1.0	0.0
159066	0.256600128783	0.0444444444444	0.0377358490566	0.0	1.0	1.0	0.0
35613	0.25402446877	0.0	0.207547169811	1.0	0.0	0.0	0.0
162214	0.253702511269	0.0888888888889	0.0188679245283	0.0	1.0	1.0	1.0
182355	0.253380553767	0.0	0.11320754717	1.0	1.0	1.0	1.0
177463	0.25209272376	0.0666666666667	0.0	1.0	1.0	1.0	0.0
58227	0.250804893754	0.0111111111111	0.132075471698	0.0	0.0	0.0	1.0
34860	0.248873148744	0.0	0.150943396226	1.0	1.0	1.0	0.0
148328	0.248873148744	0.0111111111111	0.0	1.0	0.0	0.0	1.0
133156	0.247585318738	0.0	0.396226415094	1.0	1.0	1.0	1.0
148786	0.247585318738	0.0777777777778	0.0754716981132	1.0	0.0	0.0	0.0
106680	0.246619446233	0.0666666666667	0.0188679245283	0.0	1.0	0.0	1.0
155747	0.24597553123	0.0666666666667	0.0566037735849	1.0	1.0	1.0	1.0
162462	0.24597553123	0.0444444444444	0.0566037735849	0.0	1.0	0.0	0.0
159096	0.244365743722	0.0777777777778	0.0377358490566	1.0	1.0	1.0	1.0
57279	0.243721828719	0.111111111111	0.0754716981132	1.0	1.0	1.0	0.0
165883	0.242433998712	0.0666666666667	0.0754716981132	1.0	1.0	1.0	0.0
172389	0.242433998712	0.0666666666667	0.0377358490566	1.0	1.0	1.0	0.0
126501	0.242433998712	0.0111111111111	0.22641509434	0.0	0.0	0.0	0.0
23362	0.241146168706	0.0222222222222	0.0377358490566	1.0	0.0	1.0	1.0
126168	0.239858338699	0.0111111111111	0.188679245283	0.0	0.0	0.0	0.0
160544	0.239858338699	0.0111111111111	0.188679245283	0.0	1.0	1.0	0.0
131332	0.237604636188	0.0333333333333	0.245283018868	0.0	1.0	1.0	1.0
100293	0.236960721185	0.0444444444444	0.0377358490566	1.0	0.0	0.0	0.0
45369	0.236316806182	0.0666666666667	0.11320754717	1.0	1.0	1.0	0.0
93040	0.234385061172	0.0555555555556	0.0	1.0	1.0	1.0	1.0
129578	0.234385061172	0.0555555555556	0.0	1.0	1.0	1.0	0.0
69327	0.230199613651	0.0333333333333	0.0188679245283	1.0	1.0	0.0	1.0
158898	0.229555698648	0.0888888888889	0.0	0.0	1.0	1.0	0.0
34859	0.228267868641	0.0222222222222	0.150943396226	0.0	1.0	1.0	0.0
106630	0.228267868641	0.0222222222222	0.0	1.0	1.0	1.0	0.0
180182	0.228267868641	0.0	0.0754716981132	1.0	0.0	0.0	1.0
69471	0.226336123632	0.166666666667	0.0377358490566	0.0	1.0	1.0	0.0
141707	0.225692208628	0.0	0.132075471698	1.0	1.0	0.0	1.0
132142	0.225370251127	0.0111111111111	0.301886792453	1.0	1.0	1.0	1.0
125653	0.223760463619	0.0222222222222	0.132075471698	0.0	0.0	1.0	0.0
148369	0.223438506117	0.0888888888889	0.0188679245283	0.0	1.0	1.0	1.0
70401	0.223116548616	0.0222222222222	0.0943396226415	0.0	0.0	0.0	1.0
162174	0.222794591114	0.0555555555556	0.0188679245283	0.0	1.0	0.0	1.0
57018	0.221828718609	0.133333333333	0.0566037735849	0.0	0.0	0.0	0.0
167246	0.219896973599	0.0333333333333	0.188679245283	1.0	1.0	1.0	1.0
34695	0.219253058596	0.0111111111111	0.132075471698	0.0	0.0	0.0	1.0
155613	0.218931101095	0.111111111111	0.0377358490566	0.0	0.0	0.0	0.0
131338	0.218931101095	0.0666666666667	0.245283018868	0.0	1.0	1.0	1.0
134103	0.215711526079	0.1	0.0377358490566	0.0	0.0	0.0	0.0
74784	0.215711526079	0.0222222222222	0.0377358490566	0.0	0.0	0.0	1.0
134642	0.215067611075	0.0666666666667	0.150943396226	1.0	0.0	0.0	0.0
2032	0.215067611075	0.0333333333333	0.0566037735849	1.0	0.0	1.0	0.0
35132	0.215067611075	0.0111111111111	0.169811320755	0.0	0.0	0.0	1.0
35125	0.215067611075	0.0111111111111	0.169811320755	0.0	0.0	0.0	0.0
130909	0.214101738571	0.0444444444444	0.207547169811	0.0	1.0	1.0	1.0
63634	0.214101738571	0.144444444444	0.0566037735849	1.0	0.0	0.0	1.0
100008	0.213135866066	0.0555555555556	0.0	0.0	0.0	0.0	0.0
70094	0.213135866066	0.0	0.0754716981132	1.0	1.0	1.0	1.0
106636	0.213135866066	0.0111111111111	0.0	1.0	1.0	1.0	0.0
74412	0.213135866066	0.0555555555556	0.0188679245283	0.0	1.0	0.0	1.0
174216	0.213135866066	0.0	0.188679245283	1.0	1.0	1.0	1.0
112847	0.213135866066	0.0777777777778	0.0	1.0	0.0	0.0	0.0
181471	0.213135866066	0.0666666666667	0.0	0.0	1.0	1.0	0.0
160957	0.213135866066	0.0	0.22641509434	1.0	1.0	1.0	1.0
34620	0.211526078558	0.0333333333333	0.132075471698	0.0	0.0	0.0	1.0
45371	0.210882163554	0.0777777777778	0.11320754717	0.0	1.0	1.0	0.0
175105	0.20991629105	0.0777777777778	0.0188679245283	1.0	1.0	0.0	0.0
162679	0.209272376046	0.0777777777778	0.0754716981132	0.0	0.0	0.0	0.0
142985	0.208306503542	0.0333333333333	0.245283018868	1.0	0.0	1.0	1.0
129891	0.20798454604	0.0888888888889	0.0566037735849	0.0	0.0	0.0	1.0
129889	0.20798454604	0.0888888888889	0.0566037735849	0.0	0.0	0.0	1.0
159090	0.207018673535	0.0444444444444	0.0377358490566	1.0	1.0	1.0	1.0
87597	0.206374758532	0.0222222222222	0.0754716981132	0.0	0.0	0.0	0.0
87600	0.206374758532	0.0222222222222	0.0754716981132	1.0	0.0	0.0	0.0
172033	0.205408886027	0.1	0.0	0.0	1.0	1.0	0.0
57282	0.202833226014	0.144444444444	0.0754716981132	0.0	1.0	1.0	0.0
165276	0.202189311011	0.0555555555556	0.0	1.0	1.0	1.0	1.0
112905	0.201223438506	0.0444444444444	0.0	1.0	0.0	0.0	1.0
183766	0.201223438506	0.0111111111111	0.0943396226415	1.0	1.0	0.0	1.0
93113	0.201223438506	0.0444444444444	0.0	1.0	1.0	1.0	1.0
129686	0.200579523503	0.1	0.0188679245283	0.0	0.0	0.0	1.0
141736	0.200257566001	0.0	0.132075471698	1.0	0.0	1.0	1.0
183438	0.200257566001	0.0444444444444	0.0566037735849	0.0	1.0	0.0	0.0
141596	0.199613650998	0.0444444444444	0.11320754717	0.0	0.0	0.0	0.0
125416	0.199613650998	0.0333333333333	0.11320754717	0.0	0.0	0.0	1.0
166835	0.197037990985	0.0444444444444	0.150943396226	0.0	1.0	1.0	1.0
173736	0.197037990985	0.0444444444444	0.150943396226	1.0	1.0	1.0	0.0
69476	0.19607211848	0.155555555556	0.0377358490566	0.0	1.0	1.0	0.0
130619	0.19607211848	0.0555555555556	0.169811320755	0.0	1.0	0.0	1.0
130624	0.19607211848	0.0555555555556	0.169811320755	1.0	0.0	0.0	1.0
142984	0.195428203477	0.0444444444444	0.245283018868	1.0	1.0	1.0	1.0
133971	0.195106245976	0.144444444444	0.0	0.0	0.0	0.0	0.0
