Term_id	pearson
106653	0.941397523
106652	0.915367798
52772	0.914801453
106636	0.909198647
106630	0.908823549
1298	0.90736551
7321	0.904667617
52767	0.900586171
93115	0.900321214
52773	0.896609348
93116	0.89509097
87603	0.892428273
69153	0.891456293
88001	0.890652876
25512	0.890418661
30398	0.889927624
153571	0.887860059
141032	0.887225598
7181	0.884806083
25493	0.883573656
60600	0.881366272
25603	0.877649776
60169	0.872423
29767	0.872073842
59580	0.871241814
47728	0.870627814
30399	0.86957624
149082	0.868744761
158898	0.867457317
42050	0.865192829
148328	0.863695371
54217	0.862002349
53846	0.861439629
59180	0.86023715
152039	0.859991207
162674	0.857731332
158904	0.857466144
53097	0.856266342
7149	0.856014987
41499	0.855808989
152170	0.855109798
73503	0.854771128
25433	0.85453554
159066	0.854003899
93400	0.853650979
32470	0.85257374
152411	0.851123007
154521	0.850678534
182000	0.85066053
166148	0.850434327
141707	0.850341495
112905	0.850251295
166471	0.849045803
166468	0.848420055
153576	0.846971024
142912	0.846803936
152918	0.846394466
98624	0.846374572
25521	0.845963017
167051	0.845848764
59779	0.843852889
148329	0.843754218
86668	0.843571385
163052	0.842894137
162232	0.84253781
47431	0.841628996
119624	0.841215944
160796	0.840412775
167245	0.839890373
120079	0.839148879
23466	0.839026042
119314	0.838914104
25506	0.838811945
163285	0.838741364
24601	0.837824681
153575	0.837803098
30397	0.837559904
162670	0.83723494
86976	0.836787535
138715	0.836101199
160541	0.835400132
165643	0.835396418
53532	0.834912302
163048	0.834899743
167242	0.834706271
87317	0.834661977
147498	0.834579479
41824	0.834506149
153577	0.833855344
27542	0.833666239
42325	0.833623537
162147	0.833366229
88392	0.832742692
29511	0.832200501
1225	0.832152996
140255	0.832005164
127636	0.831730537
24129	0.831411534
1126	0.83064086
152917	0.830624962
166813	0.830534153
119626	0.829509964
153916	0.829397508
1125	0.828913742
160215	0.828750909
162178	0.828152909
24131	0.82739107
177650	0.827212739
177478	0.827058441
166475	0.826891745
26249	0.826680022
146508	0.826621993
1093	0.826246005
172943	0.825964753
179618	0.825583958
23144	0.824503221
23688	0.824457976
154523	0.824175941
179675	0.823828913
98593	0.823808149
28632	0.823766182
164292	0.823737875
114350	0.823697406
76591	0.823361991
160217	0.823008608
177476	0.822596964
148579	0.821356375
86671	0.821022571
121367	0.820839723
87316	0.820719463
34860	0.82038139
71641	0.820336046
33710	0.820312782
28654	0.820160511
48098	0.819169035
25760	0.819044871
99590	0.818907563
44091	0.818300239
25416	0.818224864
70860	0.817874792
145794	0.817360395
52479	0.817190235
167485	0.817058928
51053	0.816975696
160955	0.816888273
119622	0.816838509
175435	0.816575102
29263	0.816520567
160957	0.816343402
23046	0.815831511
87927	0.815523755
167243	0.81475661
41502	0.81438257
44951	0.814315008
69313	0.814038532
8291	0.813637556
125206	0.813162635
23124	0.812805815
69473	0.81262402
177480	0.812620193
93407	0.812468246
25515	0.812128683
45362	0.81172342
165267	0.811425834
47727	0.811241888
100020	0.811236238
29225	0.810836141
173975	0.810705121
29521	0.810268094
47015	0.809947001
1237	0.808665803
128416	0.808605418
119682	0.808385999
95983	0.808279863
70620	0.808245452
28160	0.807441713
33721	0.806992559
69471	0.806456982
153938	0.806202967
29012	0.805801617
24620	0.805725219
183111	0.80562916
96676	0.80526084
23848	0.804724425
23044	0.804661723
93105	0.804260387
162480	0.804046603
160544	0.803970191
162320	0.803779218
86669	0.803645664
44056	0.803472172
139379	0.803321751
23045	0.803150467
23849	0.80297723
41826	0.802947565
34649	0.802834285
75125	0.802738739
56350	0.802530398
75941	0.802232688
25815	0.802113621
34654	0.801976555
1087	0.801880775
26314	0.80145292
94256	0.801428249
45638	0.801140166
173734	0.801134783
165266	0.801073522
163662	0.80103384
30471	0.800864325
164069	0.800732338
33378	0.800696127
52483	0.80060432
25234	0.800604297
71642	0.800508038
115754	0.800081569
176413	0.799987544
44102	0.799877902
50239	0.799790427
29512	0.799465988
93113	0.798953288
166835	0.79884388
1224	0.79877633
182202	0.798747662
41063	0.798649044
179673	0.798576898
29781	0.798453121
178201	0.798384653
23523	0.798258215
50698	0.798081002
72478	0.797719624
57279	0.797429271
75934	0.797276479
33691	0.797168062
165272	0.796847046
82703	0.796773864
52326	0.79648941
28158	0.796462593
155407	0.796289188
41500	0.796110528
165461	0.796078633
45107	0.795741345
176171	0.795032592
165327	0.794975703
46455	0.794921454
152084	0.794729654
178384	0.794667181
69476	0.79435395
52353	0.794176084
34695	0.794092892
25523	0.794014675
141017	0.79400091
172033	0.793587188
184835	0.793503611
28164	0.793245531
63634	0.793216972
58750	0.793196186
29198	0.79319126
181471	0.792937696
184838	0.792859246
69357	0.792741206
52341	0.792740742
38848	0.792638332
165456	0.792368773
184652	0.791894997
183438	0.79186665
44055	0.79174098
74784	0.791709511
862	0.791573567
57282	0.791199421
96001	0.791121255
175770	0.791030908
59774	0.7909612
162481	0.790912794
82999	0.790755321
154318	0.790632461
82616	0.790562534
6815	0.789796904
7019	0.789767512
58771	0.78975383
44536	0.789523575
181470	0.78922142
25419	0.789073701
52242	0.788964584
81669	0.78887873
6910	0.788685077
120367	0.788415114
86966	0.788227063
45371	0.787770174
99597	0.787529942
24751	0.787526875
183616	0.787350163
52771	0.787324023
69356	0.787141342
175062	0.787081939
120078	0.787019511
184642	0.786921658
25607	0.786577989
46456	0.786386645
45108	0.786327569
74409	0.786025418
85174	0.785936579
26171	0.785899483
95106	0.785870278
94689	0.785716334
58764	0.785519756
40957	0.785275266
162870	0.78527417
155208	0.785169013
40122	0.784990332
93739	0.784674666
29013	0.784302468
114037	0.783996325
46327	0.783937095
29210	0.783804473
163287	0.783780682
53526	0.783764879
173840	0.783655403
96000	0.783323712
50667	0.783231255
1014	0.783063532
183157	0.783049011
29518	0.782924557
165642	0.782794192
52812	0.782766427
98583	0.782728732
44173	0.782721676
129912	0.782654733
81672	0.782355937
160956	0.782307481
87136	0.78226034
94727	0.782044848
86693	0.781964773
23469	0.781629606
93040	0.781561908
119618	0.781435457
30564	0.781402347
84147	0.781353754
52825	0.781320686
860	0.781193476
69354	0.781177116
29267	0.780813992
59777	0.780655229
63381	0.780629154
16519	0.780538817
177444	0.780528682
58749	0.780513125
183443	0.780428386
96677	0.780258552
100608	0.780195528
87318	0.780037911
167246	0.779937994
95475	0.779813876
28378	0.779604116
119621	0.779494848
69359	0.779432547
173736	0.778757761
89176	0.778718509
119620	0.778518349
9937	0.77847459
57287	0.778467601
183173	0.778092101
57017	0.778025586
45369	0.777890772
24357	0.777821831
38763	0.777663475
52336	0.777564411
6497	0.777333159
71219	0.77709241
95614	0.776922215
29776	0.776909797
52111	0.776817383
17515	0.776749235
40120	0.776585768
86665	0.776547427
44100	0.776459328
178373	0.776144202
45098	0.776137355
41059	0.775886242
26239	0.77567071
29010	0.775595826
44561	0.775514541
38845	0.775511473
49232	0.775469526
81929	0.775452383
112885	0.775356586
41061	0.775337079
184513	0.775047523
181999	0.774884947
38846	0.774867544
26820	0.774743127
12124	0.774731614
181409	0.774625155
51032	0.774598521
69766	0.774570666
70094	0.774461725
28720	0.774321706
119479	0.774171741
51096	0.77416969
41258	0.774113917
69171	0.774064879
29190	0.77402507
170756	0.773969199
34129	0.773949197
39899	0.773883713
25417	0.773793015
71218	0.773733025
40946	0.773711147
165328	0.773575604
910	0.773569187
87926	0.773549104
152163	0.773303497
185745	0.773177357
93039	0.773094672
732	0.772978281
51638	0.772903466
124766	0.772902625
71645	0.772869429
185653	0.772864257
69298	0.772635768
112887	0.772608639
162464	0.772283737
56356	0.772180073
184650	0.772168263
29535	0.772125816
81809	0.771942589
38767	0.771894574
50465	0.771838252
120356	0.771404364
179672	0.771387085
93736	0.771355936
94138	0.771244841
16450	0.770884382
26812	0.770792256
83257	0.770791568
58763	0.770759391
106952	0.770575796
39898	0.77050624
25019	0.770464358
40954	0.770190692
51907	0.770188115
65041	0.769962256
38844	0.769957409
63306	0.76985084
173843	0.769832099
34322	0.769423796
69319	0.769338735
165883	0.76913952
7183	0.769105699
1024	0.769041497
100006	0.768943186
56759	0.768577631
183440	0.768512612
137619	0.768371323
63185	0.768356683
45384	0.768324874
82190	0.76830369
73358	0.768298328
25425	0.76793577
121058	0.767881047
930	0.76780821
38769	0.767566703
35620	0.767505007
40392	0.767388916
40141	0.767376695
145796	0.767341172
63184	0.767291191
31163	0.767111463
57018	0.767058
94140	0.767032027
81939	0.766786805
44752	0.766650993
95992	0.766608091
50471	0.766519043
40391	0.766260289
106623	0.76623809
25451	0.766168253
33715	0.766081451
45099	0.765729712
74412	0.765719215
45656	0.765620798
87597	0.765540329
29520	0.765470936
100009	0.765456893
169853	0.765431697
71866	0.765430675
38841	0.765429887
40121	0.765152039
93233	0.76511766
40123	0.764922354
69320	0.764875196
76329	0.764765547
1218	0.764574981
25518	0.764566497
57602	0.764545994
44569	0.764544106
7148	0.764417512
56944	0.764094267
119145	0.764015729
147291	0.763842362
82702	0.763828071
45654	0.76380269
79703	0.763735833
58770	0.763670908
52247	0.763461419
97147	0.76338124
152921	0.763332344
28159	0.763257189
106680	0.763211029
7227	0.763146216
62923	0.763050535
51035	0.763000554
46231	0.762918082
141097	0.762868149
56334	0.762853337
39900	0.762572963
45658	0.76243426
34324	0.762301145
30373	0.762208425
16098	0.761979392
29272	0.761971514
129671	0.761936908
26313	0.761781648
51034	0.761723574
52250	0.761697099
100375	0.761610917
89029	0.761439041
35132	0.761424731
144966	0.761387258
184448	0.761323833
162119	0.761219054
70613	0.761168738
168681	0.761026859
58478	0.760881203
30396	0.760752851
44192	0.760642602
580	0.760628926
125370	0.760610049
96798	0.760585042
30492	0.760584639
62949	0.76037892
74514	0.760361297
71669	0.760236038
41303	0.760158195
99701	0.75999798
41825	0.759761122
185696	0.759716343
7322	0.759598999
16455	0.759567143
83254	0.759293023
592	0.75923741
46770	0.759212059
52246	0.75908193
119617	0.759032359
71755	0.759031427
34333	0.758580513
40393	0.758404444
74408	0.758125079
175105	0.75808751
59780	0.757945481
51342	0.757912008
100007	0.757769369
16616	0.757741763
28745	0.757594472
164066	0.757549253
70405	0.757438548
179970	0.757416064
25489	0.756970339
169831	0.756959963
141437	0.756866452
87925	0.756668226
7138	0.756605657
28362	0.756415826
519	0.756323784
186627	0.756092858
76876	0.755941988
24588	0.755899207
155428	0.755748058
28619	0.755742896
34642	0.755706044
69765	0.75562241
172389	0.755593712
87600	0.755503875
6680	0.755465953
7180	0.755460002
184445	0.755455987
97793	0.755436232
172035	0.755229888
129781	0.75521997
34859	0.755152894
93108	0.755041309
28656	0.755017017
44104	0.754825295
40387	0.754755249
179619	0.754574943
83260	0.754441618
24758	0.754416227
33410	0.754171844
162174	0.754151635
184839	0.75411839
129866	0.754047035
88337	0.753885328
180332	0.753546558
165271	0.753448083
735	0.753445571
6450	0.753218097
40843	0.753115517
183125	0.753088231
6455	0.75306964
44116	0.752944858
33577	0.752649957
33726	0.752568567
138716	0.75250851
62919	0.752506953
113826	0.752437645
96182	0.752220381
52340	0.751970339
24621	0.751924866
184450	0.751877375
165268	0.751864854
29211	0.751672488
165284	0.75162796
165459	0.751376613
24845	0.751134788
70067	0.751114812
59776	0.750984475
125362	0.750935035
57601	0.750909205
34656	0.750806345
25514	0.750723791
184449	0.750601081
51434	0.750182231
56563	0.74995753
58477	0.74995015
31245	0.749843077
184529	0.74977704
58230	0.749648394
6492	0.749521733
56335	0.749342435
93111	0.749146739
71639	0.748824666
89327	0.748782674
100293	0.74851638
23695	0.748413945
125361	0.748321952
80921	0.748313459
154321	0.748200815
75100	0.748096839
185712	0.748027736
33835	0.748027099
185849	0.747721976
24843	0.747709123
165326	0.747630828
173831	0.747308636
39003	0.747307313
26596	0.747275165
7910	0.747146252
170557	0.747112971
6669	0.746769696
24428	0.746645633
170768	0.746635775
170764	0.746418687
89032	0.746193918
56333	0.746148318
38765	0.746132038
9599	0.746093677
117162	0.745869469
1960	0.745853681
93378	0.745793484
169852	0.745745111
56819	0.745634978
46235	0.745599156
188059	0.745525891
59575	0.745504797
184444	0.74547055
72210	0.745372342
34875	0.745281286
89059	0.745163503
29940	0.745114983
16525	0.745090967
183766	0.745059864
16456	0.744829789
29261	0.744822397
70339	0.744815043
34159	0.744812225
188139	0.744767169
50494	0.744429077
38764	0.744416504
69150	0.744409104
70266	0.744264794
51442	0.744235885
80553	0.744223612
25453	0.744153482
11823	0.744150422
28401	0.743923859
112888	0.743906507
80556	0.743844536
16517	0.743835318
16958	0.743800418
118757	0.743649489
175236	0.7436057
75302	0.74346874
184512	0.743451355
58761	0.743299756
119372	0.743019343
80793	0.742878947
35613	0.74240169
75303	0.742258138
34620	0.742254246
124701	0.742233875
38754	0.742138688
184656	0.74207234
70348	0.742069383
855	0.742000408
71484	0.741987684
38847	0.741946559
172421	0.741791507
1614	0.741736079
40869	0.741672645
165270	0.741563461
9940	0.741563414
6759	0.74151686
148628	0.7414404
174216	0.741342449
