term_id	sign_score	annotation_gene	start_time	end_time	geneSize	time_size
162466	0.0128	['AT1G14150', 'AT1G80030', 'AT2G26800', 'AT2G40100', 'AT2G40400', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT5G62720']	84	96	10	13
86858	0.0128	['AT1G14590', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40400', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G24750', 'AT4G39960', 'AT5G20140', 'AT5G23890', 'AT5G42765', 'AT5G62720']	68	78	19	11
134682	0.0127	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	76	93	32	18
134683	0.0127	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	76	93	32	18
34322	0.0127	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42220', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G59250']	59	73	14	15
34324	0.0127	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42220', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G19500', 'AT5G59250']	59	73	14	15
87997	0.0127	['AT1G14590', 'AT1G52220', 'AT2G20270', 'AT2G27290', 'AT4G24750', 'AT4G39960', 'AT5G20140']	68	82	7	15
138715	0.0127	['AT1G14150', 'AT2G17630', 'AT2G20260', 'AT5G01500', 'AT5G19370']	77	97	5	21
108304	0.0127	['AT1G14590', 'AT1G17850', 'AT1G31180', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT4G31560', 'AT5G42765']	71	85	14	15
183111	0.0127	['AT1G03160', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500']	91	111	5	21
183730	0.0127	['AT1G14150', 'AT1G76760', 'AT2G26800', 'AT2G30695', 'AT3G01440', 'AT4G04020', 'AT4G18370']	92	106	7	15
118816	0.0127	['AT1G06690', 'AT5G23890', 'AT3G55330', 'AT3G26580', 'AT2G40760', 'AT1G10170', 'AT5G39830', 'AT4G39960', 'AT5G42070', 'AT4G35770', 'AT2G27290', 'AT1G72640', 'AT1G17850', 'AT3G10470', 'AT4G13670', 'AT1G55370', 'AT5G52970', 'AT1G52220', 'AT3G57680', 'AT2G24020', 'AT3G60370']	73	82	21	10
121186	0.0127	['AT1G50460', 'AT1G54500', 'AT2G22360', 'AT3G58010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G16660', 'AT5G19500']	73	93	10	21
81345	0.0127	['AT1G12250', 'AT1G27510', 'AT1G76760', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G30950', 'AT2G40400', 'AT2G41330', 'AT3G08920', 'AT3G15110', 'AT3G47060', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT5G03455', 'AT5G08540', 'AT5G19370', 'AT5G35170', 'AT5G39830']	67	81	21	15
62867	0.0127	['AT4G13670', 'AT4G27700', 'AT4G20820', 'AT3G60370', 'AT3G22690', 'AT2G22360', 'AT1G06690', 'AT5G52970', 'AT1G07510', 'AT3G55330', 'AT1G15820', 'AT1G42960', 'AT3G24590', 'AT5G21430', 'AT5G42070', 'AT2G40760', 'AT3G10130', 'AT4G35770', 'AT3G57680', 'AT5G08540', 'AT1G52220']	64	73	21	10
155449	0.0127	['AT4G38380', 'AT3G58010', 'AT2G35040', 'AT5G16150', 'AT1G50460', 'AT5G19500', 'AT1G54500', 'AT4G13670', 'AT5G52970', 'AT1G07510', 'AT1G42960', 'AT2G42975', 'AT3G15360', 'AT2G43010', 'AT2G42220', 'AT2G20270', 'AT3G60370', 'AT1G50250', 'AT5G16660', 'AT2G40760', 'AT4G39460', 'AT5G21430', 'AT5G12470', 'AT5G23890', 'AT3G24590', 'AT1G29920', 'AT1G30510', 'AT1G52220', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT1G15140', 'AT1G55370', 'AT1G10170', 'AT3G57680', 'AT1G20810', 'AT4G20820', 'AT1G23740', 'AT1G06690', 'AT3G55330', 'AT1G79450', 'AT4G35770', 'AT4G24750', 'AT4G24930', 'AT3G46780', 'AT3G53560', 'AT3G25480', 'AT5G53170']	82	91	50	10
5603	0.0127	['AT1G02560', 'AT1G03160', 'AT1G07510', 'AT1G12250', 'AT1G14150', 'AT1G14345', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G22450', 'AT1G29920', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G54050', 'AT1G56500', 'AT1G66670', 'AT1G67280', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G79230', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G22360', 'AT2G26800', 'AT2G27290', 'AT2G29180', 'AT2G29500', 'AT2G30950', 'AT2G35040', 'AT2G37230', 'AT2G37660', 'AT2G40400', 'AT2G40760', 'AT2G42975', 'AT3G01440', 'AT3G10130', 'AT3G10470', 'AT3G14420', 'AT3G15110', 'AT3G15360', 'AT3G24590', 'AT3G26580', 'AT3G28850', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G19830', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G01220', 'AT5G01500', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G19500', 'AT5G20140', 'AT5G21430', 'AT5G35170', 'AT5G39830', 'AT5G42070', 'AT5G42270', 'AT5G42765', 'AT5G52440', 'AT5G52970', 'AT5G53170', 'AT5G59250']	52	63	79	12
5803	0.0127	['AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G03455', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52440', 'AT5G52970', 'AT5G53170']	52	68	31	17
28179	0.0126	['AT3G10130', 'AT1G79230', 'AT1G52220', 'AT2G35040', 'AT4G24750', 'AT3G10470', 'AT4G13670', 'AT5G42070', 'AT2G20270', 'AT1G17850', 'AT5G20140', 'AT5G52440', 'AT5G03455', 'AT5G08540', 'AT2G42975', 'AT5G53170', 'AT1G07510', 'AT5G52970', 'AT4G20820', 'AT1G50250', 'AT1G75690', 'AT1G42960', 'AT3G15360', 'AT5G59250', 'AT1G10170', 'AT4G16155', 'AT4G35770', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT2G40760', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT4G39460', 'AT2G37230', 'AT5G21430', 'AT1G29920', 'AT3G24590', 'AT5G19500', 'AT5G16660', 'AT3G55330', 'AT4G13010', 'AT2G24020', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT4G18370', 'AT1G51110', 'AT5G16150', 'AT3G25480', 'AT3G57680', 'AT4G23890', 'AT1G56500', 'AT1G06690', 'AT5G12470', 'AT1G22450']	58	67	58	10
113830	0.0126	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G42960', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G52970']	72	83	22	12
179718	0.0126	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G22360', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G27700', 'AT5G59250']	90	100	12	11
50487	0.0126	['AT1G15820', 'AT1G22020', 'AT1G22450', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT1G56500', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT3G15360', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G08540', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G52970', 'AT5G53170', 'AT5G59250']	62	72	24	11
119617	0.0126	['AT1G14590', 'AT1G17850', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G13120', 'AT5G20140', 'AT5G39830']	73	84	11	12
119621	0.0126	['AT1G14590', 'AT1G17850', 'AT1G54580', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G20140', 'AT5G39830']	73	84	11	12
124408	0.0126	['AT1G02560', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT2G44990', 'AT3G08920', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	74	84	12	11
124417	0.0126	['AT1G02560', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT3G01440', 'AT3G08920', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	74	84	12	11
93440	0.0126	['AT1G14590', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G08540', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G39830', 'AT5G52780']	69	79	24	11
93638	0.0126	['AT1G14590', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT2G40400', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G35770', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G52780']	69	80	22	12
119627	0.0126	['AT1G14590', 'AT1G17850', 'AT1G54050', 'AT1G54580', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G04020', 'AT4G31560', 'AT5G39830']	73	84	11	12
30394	0.0126	['AT1G12250', 'AT1G72640', 'AT1G76760', 'AT1G80030', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G39830']	58	79	12	22
70842	0.0126	['AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G39830']	65	81	14	17
176284	0.0126	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G28850', 'AT3G46780', 'AT4G13010', 'AT4G27700', 'AT4G38380', 'AT5G16150', 'AT5G19500', 'AT5G21430']	88	104	14	17
188468	0.0126	['AT1G14150', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G19370', 'AT5G20140', 'AT5G39830']	97	110	17	14
94223	0.0126	['AT1G14590', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	69	82	17	14
151978	0.0125	['AT1G12250', 'AT1G14150', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT5G19370']	80	110	6	31
184775	0.0125	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G27510', 'AT1G29920', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G23890', 'AT5G52970', 'AT5G53170']	93	104	31	12
169748	0.0125	['AT1G07510', 'AT1G15140', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430']	86	99	19	14
185696	0.0125	['AT1G12250', 'AT1G80030', 'AT2G37660', 'AT2G44990', 'AT5G01500', 'AT5G19370', 'AT5G42070']	93	111	7	19
93070	0.0125	['AT4G39960', 'AT2G27290', 'AT5G23890', 'AT3G10470', 'AT1G17850', 'AT1G14590', 'AT1G55370', 'AT4G35770', 'AT3G60370', 'AT1G52220', 'AT4G13670', 'AT5G42070', 'AT1G31180', 'AT3G10130', 'AT3G55330', 'AT2G24020', 'AT5G52970', 'AT1G66670', 'AT3G22690', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT5G21430', 'AT3G15360', 'AT2G42975', 'AT1G50250', 'AT3G24590']	69	78	32	10
70567	0.0125	['AT1G14590', 'AT1G17850', 'AT1G55370', 'AT1G66670', 'AT1G74710', 'AT2G27290', 'AT2G40400', 'AT3G10470', 'AT4G39960', 'AT5G23890']	65	80	10	16
70581	0.0125	['AT1G14590', 'AT1G17850', 'AT1G55370', 'AT1G74710', 'AT2G27290', 'AT2G40400', 'AT3G10470', 'AT4G39960', 'AT5G02160', 'AT5G23890']	65	80	10	16
120288	0.0125	['AT1G17850', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G31560', 'AT5G39830']	73	88	10	16
89327	0.0125	['AT1G14590', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G13120', 'AT5G20140', 'AT5G39830']	68	87	8	20
81664	0.0125	['AT1G14590', 'AT1G18730', 'AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G52780']	67	81	16	15
188042	0.0125	['AT1G20810', 'AT1G21750', 'AT2G37400', 'AT3G15360', 'AT3G15840']	96	111	5	16
57651	0.0125	['AT1G14590', 'AT1G17850', 'AT3G10470', 'AT3G26580', 'AT5G08540']	63	78	5	16
70578	0.0125	['AT1G14590', 'AT1G27510', 'AT1G55370', 'AT1G74710', 'AT2G27290', 'AT2G40400', 'AT3G10470', 'AT4G39960', 'AT5G02160', 'AT5G23890']	65	80	10	16
179788	0.0125	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G23740', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970', 'AT5G53170']	90	100	34	11
50471	0.0125	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42220', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G59250']	62	72	17	11
152909	0.0125	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT4G37925']	81	97	11	17
88912	0.0125	['AT1G14590', 'AT1G17850', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT5G23890']	68	84	11	17
6320	0.0125	['AT1G22020', 'AT1G22450', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G53170', 'AT5G59250']	52	72	14	21
126062	0.0125	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53490']	74	92	31	19
1573	0.0124	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT3G10470', 'AT3G26580']	49	91	5	43
165151	0.0123	['AT1G12250', 'AT1G14150', 'AT1G80030', 'AT2G17630', 'AT2G37660', 'AT2G40100', 'AT4G37925', 'AT5G01500', 'AT5G19370']	84	110	9	27
134674	0.0123	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	76	93	30	18
134676	0.0123	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53490']	76	93	30	18
137615	0.0123	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT2G27290', 'AT3G10470', 'AT4G31560', 'AT5G03455', 'AT5G39830']	77	88	9	12
16207	0.0123	['AT1G50250', 'AT2G42975', 'AT3G15360', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G53170']	55	75	9	21
16211	0.0123	['AT1G50250', 'AT2G42975', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G53170']	55	75	9	21
180332	0.0123	['AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT5G01500', 'AT5G19370']	90	104	9	15
183555	0.0123	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G27510', 'AT1G29920', 'AT1G50250', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G23890', 'AT5G52970', 'AT5G53170']	92	104	27	13
183570	0.0123	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G27510', 'AT1G29920', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT5G12470', 'AT5G23890', 'AT5G52970', 'AT5G53170']	92	104	27	13
185617	0.0123	['AT1G14150', 'AT2G26800', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G19370', 'AT5G42070']	93	110	9	18
154324	0.0123	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G37925', 'AT5G19370']	81	104	9	24
90448	0.0123	['AT1G14590', 'AT3G10470', 'AT4G18370', 'AT4G39960', 'AT5G13120', 'AT5G39830']	68	94	6	27
125233	0.0123	['AT1G15140', 'AT1G20810', 'AT1G50460', 'AT1G54500', 'AT1G74070', 'AT2G22360', 'AT2G35040', 'AT3G53560', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53490']	74	88	18	15
126202	0.0123	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	74	93	27	20
28404	0.0123	['AT1G22020', 'AT1G22450', 'AT1G23740', 'AT1G51110', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G08540', 'AT5G16150', 'AT5G19500', 'AT5G59250']	58	69	18	12
127678	0.0123	['AT1G22020', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT5G59250']	74	100	5	27
129602	0.0123	['AT5G20140', 'AT3G10470', 'AT4G31560', 'AT4G39960', 'AT5G03455', 'AT1G54580', 'AT5G39830', 'AT1G54050', 'AT4G01050', 'AT4G18370', 'AT1G14590', 'AT1G31180', 'AT5G42765', 'AT4G01900', 'AT1G72640', 'AT1G17850', 'AT1G67280', 'AT3G26580', 'AT2G27290', 'AT4G24750', 'AT1G12250', 'AT5G08540', 'AT1G80030', 'AT1G18730', 'AT5G13120', 'AT3G15110', 'AT4G04020']	75	84	27	10
120352	0.0123	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G42960', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G52970']	73	88	22	16
141026	0.0123	['AT1G23740', 'AT5G42070', 'AT3G22690', 'AT1G06690', 'AT4G35770', 'AT2G40760', 'AT3G10130', 'AT5G52970', 'AT1G42960', 'AT3G15360', 'AT2G20270', 'AT2G24020', 'AT5G23890', 'AT1G29920', 'AT1G15820', 'AT4G20820', 'AT1G10170', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT1G07510', 'AT2G35040', 'AT3G58010', 'AT2G42975', 'AT1G79450', 'AT2G43010', 'AT2G42220', 'AT3G60370', 'AT5G16660', 'AT1G50250', 'AT1G54500', 'AT4G38380', 'AT4G39460', 'AT2G37230', 'AT3G24590', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G22360', 'AT4G39730', 'AT5G21430', 'AT5G12470', 'AT1G50460', 'AT1G15140', 'AT1G52220', 'AT1G79230', 'AT5G16150', 'AT1G20810', 'AT4G24930', 'AT1G74710', 'AT5G42765', 'AT1G55370', 'AT1G72640', 'AT5G53170', 'AT1G22020', 'AT2G21160', 'AT3G53560', 'AT3G25480', 'AT5G53490', 'AT3G26080', 'AT4G16155', 'AT5G59250', 'AT3G15840', 'AT3G26580', 'AT4G01900']	78	87	65	10
185799	0.0123	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G27510', 'AT1G29920', 'AT1G42960', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G13670', 'AT4G20820', 'AT4G23890', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G23890', 'AT5G42765', 'AT5G52780', 'AT5G52970', 'AT5G53170']	94	104	37	11
185801	0.0123	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G27510', 'AT1G29920', 'AT1G42960', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G13670', 'AT4G20820', 'AT4G23890', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G12470', 'AT5G13120', 'AT5G23890', 'AT5G42765', 'AT5G52780', 'AT5G52970', 'AT5G53170']	94	104	37	11
