Term_id	Sign_score	Gene_number	Time_point_length	leaf	Trend1	Trend2	Trend3
96504	0.2976	7	12	1	1	1	0
163937	0.2722	6	10	1	0	0	0
79782	0.2597	7	11	1	0	0	1
67098	0.2556	6	10	1	0	0	1
107243	0.237	9	10	1	1	1	0
3106	0.2364	5	11	1	0	0	1
4620	0.219	7	10	1	0	0	1
135350	0.2167	6	10	1	0	0	1
163936	0.2143	7	10	1	0	0	0
84930	0.1944	6	10	1	1	1	0
163296	0.1879	5	11	1	1	1	0
3092	0.1857	7	10	1	0	1	0
3088	0.1833	6	10	0	0	0	1
135351	0.1619	7	10	1	0	0	1
79780	0.1616	6	11	1	0	1	1
163943	0.1611	6	10	1	0	0	0
79358	0.1524	7	10	0	0	0	1
126780	0.1471	6	17	1	0	1	1
54543	0.1296	9	12	1	0	0	1
165163	0.125	6	12	0	1	0	1
163833	0.1244	5	15	1	1	1	0
27431	0.1212	7	11	1	0	1	1
3111	0.1151	7	12	1	0	1	0
74864	0.1143	7	15	1	1	0	1
67096	0.1111	6	10	1	0	0	1
142833	0.1111	6	10	1	1	1	0
116259	0.1086	5	27	1	1	1	1
50434	0.1082	6	19	0	0	0	1
63366	0.1082	6	19	1	1	0	1
113481	0.108	9	12	0	0	0	0
144807	0.1056	5	24	1	1	1	1
23522	0.1048	5	14	1	0	0	1
4630	0.1019	11	11	1	0	1	0
22840	0.1	7	10	1	0	0	1
153981	0.1	8	10	1	0	0	1
19506	0.0983	6	13	1	1	0	1
23424	0.0974	5	13	1	0	0	1
135519	0.0972	10	12	1	0	0	0
159208	0.0972	6	16	0	1	1	1
159209	0.0972	6	16	0	1	1	1
116065	0.0952	7	26	0	0	0	0
124921	0.0952	5	28	1	0	1	0
74863	0.0933	5	15	1	1	0	1
124266	0.0911	6	25	0	1	1	1
48095	0.0909	5	11	1	0	0	1
50511	0.09	5	20	1	1	1	0
146308	0.0896	7	17	1	1	1	1
101647	0.0889	9	10	0	0	0	0
116260	0.0889	5	27	1	1	1	1
149672	0.0884	6	22	0	1	1	1
50436	0.0877	7	19	0	0	0	1
158596	0.0873	7	12	0	1	1	0
129770	0.0873	9	14	0	0	0	0
164001	0.0866	7	11	1	1	1	1
116185	0.0865	8	26	1	0	0	0
157351	0.0855	6	13	1	0	1	1
38920	0.0852	5	18	1	1	1	0
116033	0.085	8	25	0	1	1	1
163169	0.0848	11	10	0	1	1	0
142834	0.0833	8	10	1	1	1	0
113480	0.0833	9	12	0	0	0	0
124096	0.0833	8	24	0	0	0	0
165201	0.0821	5	13	1	1	0	1
148946	0.081	8	18	0	1	1	0
49710	0.0809	8	17	0	0	0	1
165025	0.0808	6	11	1	1	1	1
145511	0.0793	13	11	1	1	1	1
129435	0.0791	13	12	1	0	0	0
114963	0.0787	8	18	0	0	0	0
90822	0.0787	6	12	0	0	0	0
116036	0.0785	9	25	0	1	1	1
161618	0.0782	7	14	0	1	1	1
135349	0.0778	6	10	1	0	0	1
146222	0.0777	11	16	0	0	0	0
80574	0.0774	8	14	0	0	0	1
74000	0.0769	6	13	0	1	0	1
129771	0.0769	13	14	0	0	0	0
49692	0.0764	9	16	0	1	1	0
90488	0.0758	6	11	1	0	1	1
95957	0.0758	10	11	0	1	1	1
130927	0.0758	9	22	1	0	0	0
116927	0.0756	5	30	1	0	1	1
96088	0.0754	7	12	1	1	1	0
161898	0.075	5	16	1	0	1	1
116060	0.0748	6	26	0	0	0	0
116261	0.0741	6	27	0	1	1	1
156959	0.0741	9	10	0	1	0	0
130824	0.0741	9	22	1	0	0	0
22960	0.0736	7	11	0	0	0	1
4632	0.0732	12	11	1	0	1	0
129431	0.0732	11	12	0	0	0	0
140251	0.0725	17	10	0	0	0	0
48075	0.0722	6	10	1	1	1	1
53953	0.0722	6	10	1	0	0	1
19259	0.072	8	11	0	1	1	1
7342	0.0714	14	10	1	0	1	0
23222	0.0714	7	12	0	0	0	1
163525	0.0714	5	14	1	1	1	1
47322	0.0712	6	39	1	1	1	0
79787	0.071	9	12	0	0	0	1
113474	0.071	9	12	1	0	0	0
90825	0.071	9	12	0	0	0	1
107175	0.0708	8	10	1	1	1	0
140569	0.0705	12	13	1	1	1	1
22846	0.0704	9	10	1	1	0	1
38230	0.0701	13	15	0	0	0	1
151087	0.0697	9	17	0	1	0	0
79734	0.0697	10	11	0	0	1	1
147995	0.0697	11	10	0	1	1	0
90359	0.0697	11	10	0	0	0	0
131631	0.0696	7	26	1	0	1	1
23423	0.0696	7	13	0	0	0	1
3112	0.0694	8	12	1	0	1	0
140456	0.0694	12	12	1	0	0	0
50510	0.0694	6	20	1	1	1	0
130997	0.0688	8	23	0	1	1	1
146079	0.0684	13	15	0	1	1	0
48788	0.0684	15	13	1	0	0	1
142992	0.0682	11	12	0	1	1	0
124079	0.0681	10	23	0	1	1	0
101650	0.0667	12	10	1	0	0	0
144096	0.0667	10	20	0	1	1	0
147944	0.0667	14	10	0	1	1	0
147948	0.0667	14	10	0	1	1	0
54019	0.0667	7	10	1	0	0	0
60558	0.0667	6	10	1	1	1	0
160470	0.0667	5	14	1	1	0	1
95755	0.0667	6	10	1	1	1	0
163323	0.0667	10	12	0	1	1	0
131100	0.0655	7	24	0	0	1	0
142203	0.0648	6	24	1	0	1	1
113479	0.0648	9	12	0	0	0	0
116035	0.0648	7	25	1	1	1	1
116037	0.0648	7	25	0	1	1	1
129060	0.0644	15	10	0	0	0	0
62891	0.0644	7	17	1	0	0	1
146221	0.0642	12	16	1	0	0	0
164126	0.0641	6	13	0	1	1	1
116063	0.0641	7	26	0	0	0	0
155436	0.0641	13	10	0	1	1	0
101654	0.0636	11	10	1	0	0	1
95754	0.0636	11	10	0	1	1	0
14138	0.0635	5	21	1	0	0	1
124908	0.0635	6	28	1	0	1	1
124915	0.0635	6	28	1	0	1	1
130804	0.0635	11	21	0	1	1	1
124265	0.0629	7	25	0	0	1	1
124267	0.0629	7	25	0	1	1	1
148138	0.0625	12	12	0	1	1	0
130814	0.0623	9	22	0	0	0	0
62012	0.0622	5	15	1	1	0	1
142815	0.0622	15	10	0	1	1	0
163905	0.0621	6	17	1	1	1	1
130807	0.062	11	21	0	1	1	1
101631	0.0615	13	10	1	0	0	0
61361	0.0615	10	13	0	1	0	1
79357	0.0614	19	10	1	0	0	1
117851	0.0611	12	10	1	1	1	0
90679	0.0611	5	12	1	0	0	1
61941	0.0611	8	15	0	0	0	1
61896	0.0608	9	14	0	1	1	0
132594	0.0606	15	11	1	1	0	0
148945	0.0606	11	18	1	1	1	0
19244	0.0606	6	11	0	0	0	1
60579	0.0606	11	10	0	1	1	1
159951	0.0606	7	11	1	0	1	1
129772	0.0604	13	14	0	0	0	0
129773	0.0604	13	14	0	0	0	0
33289	0.0604	10	16	1	0	0	1
130145	0.0604	10	16	0	0	0	0
80657	0.0603	7	15	1	0	1	1
152347	0.06	15	10	0	1	1	0
152349	0.06	15	10	1	1	1	0
32203	0.0598	13	12	1	0	0	1
50508	0.0595	7	20	1	1	1	1
129436	0.0595	14	12	0	0	0	0
96083	0.059	8	12	1	1	1	1
114844	0.0588	6	17	1	1	1	1
28723	0.0588	10	17	0	0	0	1
3586	0.0585	6	19	1	0	0	0
116266	0.0582	7	27	0	1	1	1
31986	0.0581	12	11	0	0	1	1
114954	0.0579	8	18	0	0	0	0
114960	0.0579	8	18	0	0	0	0
287	0.0578	7	14	1	0	1	0
152859	0.0577	13	16	1	1	1	0
95958	0.0576	10	11	0	1	1	0
7103	0.0573	5	50	1	0	0	0
141872	0.0572	9	22	1	1	1	0
158418	0.0571	14	10	0	1	1	0
146077	0.0571	14	15	0	1	1	0
28720	0.0569	10	17	0	0	0	1
80576	0.0565	8	14	1	0	0	1
163996	0.0563	7	11	1	1	1	1
95837	0.0563	7	11	1	1	0	1
141257	0.0561	10	19	0	1	1	0
162330	0.0561	5	19	1	1	1	1
105537	0.056	8	29	0	1	1	1
150378	0.0559	13	11	1	1	0	0
165160	0.0556	8	12	1	1	1	1
135517	0.0556	14	12	1	0	0	0
116367	0.0556	6	28	0	1	0	0
152860	0.0556	12	16	0	1	1	0
23218	0.0556	9	12	0	0	0	1
155435	0.0556	15	10	0	1	1	0
90410	0.0556	6	10	0	0	0	1
124087	0.0556	8	24	0	0	0	0
124097	0.0556	8	24	0	0	0	0
116040	0.055	8	25	0	1	1	1
159402	0.0549	5	17	1	1	1	0
159403	0.0549	5	17	1	1	1	0
101651	0.0548	14	10	1	0	0	1
152346	0.0548	14	10	0	1	1	0
73536	0.0545	15	11	1	0	0	0
79737	0.0545	10	11	0	0	0	1
73403	0.0541	14	11	0	1	0	1
49401	0.054	14	15	0	0	0	1
146108	0.0538	12	16	1	0	0	0
129061	0.0537	18	10	0	0	0	0
140450	0.0536	14	12	0	0	0	0
163324	0.0528	10	12	1	1	1	0
129091	0.0526	19	10	0	0	0	0
79789	0.0525	9	12	0	0	0	1
113477	0.0525	9	12	1	0	0	0
90829	0.0525	9	12	0	0	0	1
105682	0.0524	7	30	0	1	0	0
141084	0.0522	11	18	0	0	0	0
123129	0.0521	12	16	0	0	0	0
130802	0.0519	11	21	0	1	1	1
22867	0.0519	9	10	1	1	0	1
124926	0.0516	6	28	1	1	1	0
96090	0.0516	7	12	1	1	1	0
161638	0.0516	6	14	0	0	1	1
146223	0.0514	15	16	1	0	0	0
164125	0.0513	8	13	0	1	1	1
164124	0.0513	8	13	0	1	1	1
23307	0.0513	10	13	1	0	1	1
161610	0.0513	7	13	0	1	1	1
146217	0.0511	11	16	0	0	0	0
131457	0.0511	6	25	1	1	1	1
43702	0.0509	9	16	0	0	0	1
154365	0.0508	14	15	0	1	0	0
31377	0.0508	5	42	1	1	1	1
32940	0.0505	11	15	0	0	1	1
101711	0.0505	9	11	1	0	1	1
123915	0.0505	9	22	0	0	0	0
27592	0.0505	11	12	0	1	1	0
29124	0.0504	8	19	1	0	0	0
158417	0.05	16	10	0	1	1	0
107177	0.05	8	10	1	1	1	0
48074	0.05	8	10	0	1	1	1
48091	0.05	8	10	1	1	1	1
19047	0.05	8	10	0	0	1	0
124269	0.05	8	25	0	1	1	0
60597	0.05	26	10	1	1	1	0
163168	0.05	16	10	0	1	1	0
48786	0.0499	19	13	1	0	0	1
38229	0.0497	17	15	0	0	0	1
158593	0.0496	14	12	0	1	1	0
123479	0.0494	9	18	0	0	0	0
113329	0.0492	8	11	1	1	1	0
32118	0.0492	16	11	1	0	0	0
117767	0.0491	5	38	1	1	1	1
38715	0.049	10	17	0	0	0	0
73251	0.0489	15	10	0	1	1	1
27345	0.0489	15	10	0	1	1	0
48129	0.0485	5	11	1	0	0	1
95752	0.0485	11	10	0	1	1	0
146078	0.0484	17	15	0	1	1	0
67093	0.0481	9	10	1	0	0	1
137773	0.0481	9	10	1	1	1	0
20354	0.0481	5	18	1	0	1	0
162371	0.0481	9	10	1	1	0	1
28719	0.0481	11	17	0	0	0	0
113462	0.048	11	12	0	0	0	0
130269	0.0479	9	17	1	1	1	1
142814	0.0479	16	10	0	1	1	0
129432	0.0478	18	12	0	0	0	0
4619	0.0476	7	10	1	0	0	0
44887	0.0476	5	21	1	0	1	1
146080	0.0476	14	15	0	1	1	0
90350	0.0476	14	10	0	0	0	1
124384	0.0476	7	26	0	1	0	0
125726	0.0476	7	10	1	1	1	0
27589	0.0476	14	12	0	1	1	0
95749	0.0476	7	10	0	1	1	1
114957	0.0473	9	18	0	0	0	0
163940	0.0472	12	10	0	1	0	1
67616	0.0472	10	12	1	0	0	1
13932	0.0472	6	20	0	0	1	1
141858	0.0471	9	22	1	0	0	0
3138	0.047	12	13	1	0	0	1
161605	0.047	6	13	0	1	1	1
28427	0.0469	12	16	0	1	1	0
42724	0.0463	6	12	1	0	0	0
150741	0.0463	18	14	1	0	0	0
32145	0.0463	6	12	1	0	0	1
37021	0.046	21	10	0	1	1	0
150613	0.0459	19	13	0	1	1	0
79301	0.0458	16	10	0	0	0	1
79304	0.0458	16	10	1	0	0	1
114587	0.0458	10	16	0	0	0	0
60590	0.0458	8	10	1	1	1	1
146082	0.0457	18	15	0	1	1	0
141256	0.0456	10	19	0	1	1	0
165024	0.0455	10	11	0	1	1	1
22959	0.0455	12	11	0	0	1	1
141069	0.0452	13	17	0	1	1	0
31893	0.0452	14	10	1	0	1	1
132778	0.0451	8	12	1	1	1	0
145888	0.0451	19	14	0	0	0	0
124081	0.0449	10	23	0	1	1	1
152614	0.0449	20	13	1	1	1	0
163521	0.0449	8	13	0	1	1	0
255	0.0444	5	12	1	0	0	0
116929	0.0444	5	30	1	1	1	0
90358	0.0444	15	10	0	0	0	0
90376	0.0444	15	10	0	0	0	0
90409	0.0444	9	10	0	0	0	1
37020	0.0444	21	10	0	1	1	0
150375	0.0443	13	11	1	1	0	0
116265	0.0441	7	27	0	1	1	0
131634	0.044	7	26	0	1	1	0
61539	0.044	14	13	0	0	0	1
146783	0.0439	8	19	0	1	1	1
101653	0.0437	16	10	1	0	0	1
79298	0.0437	16	10	1	0	0	1
152353	0.0437	16	10	1	1	1	1
60594	0.0437	32	10	1	1	1	0
102070	0.0437	7	12	1	0	0	0
149884	0.0435	5	23	1	1	1	0
130998	0.0435	9	23	0	1	1	1
131101	0.0434	8	24	0	0	0	0
122314	0.0433	7	11	1	1	0	1
163297	0.0433	7	11	0	0	1	1
150329	0.0431	17	10	0	0	0	1
152348	0.0431	17	10	1	1	1	1
54201	0.043	31	11	0	0	0	1
152435	0.0429	11	12	1	1	1	0
53988	0.0429	7	10	1	0	0	0
161639	0.0429	5	14	1	1	1	1
161682	0.0429	5	14	1	1	1	1
37886	0.0429	20	14	0	1	1	0
42942	0.0427	21	13	1	0	0	1
148144	0.0427	13	12	0	1	1	0
24115	0.0425	6	17	0	0	0	1
73549	0.0424	15	11	1	0	0	1
42367	0.0424	22	10	0	0	0	0
95724	0.0424	11	10	1	1	1	0
141079	0.0421	11	18	0	0	0	0
42363	0.042	23	10	0	0	0	0
122844	0.042	17	14	0	0	0	0
30038	0.042	5	27	1	0	0	0
131088	0.0417	8	24	0	0	0	0
40748	0.0417	5	32	1	1	1	0
140457	0.0417	14	12	0	0	0	0
146923	0.0417	6	20	1	1	1	0
116041	0.0417	8	25	0	1	1	0
150474	0.0417	22	12	0	0	0	0
161054	0.0417	16	10	1	1	1	0
163343	0.0417	6	12	0	0	1	1
150618	0.0415	21	13	0	1	1	0
40383	0.0414	5	29	1	0	0	1
146312	0.0412	10	17	0	1	1	1
90375	0.0412	17	10	0	0	0	0
158416	0.0412	17	10	0	1	1	0
146429	0.0412	9	18	0	0	1	0
146435	0.0412	9	18	0	0	0	0
152350	0.041	13	10	1	1	1	0
150743	0.041	18	14	1	0	0	0
50438	0.0409	12	19	0	0	0	1
40625	0.0409	5	31	1	0	0	1
132447	0.0408	6	34	1	1	1	1
132592	0.0408	23	11	0	1	0	1
24416	0.0407	5	18	1	0	0	0
161892	0.0407	6	15	0	1	1	0
42366	0.0406	23	10	0	0	0	0
115718	0.0406	5	23	1	1	0	1
115722	0.0406	5	23	1	1	1	1
