threshold	term	key	value
0.53 	350	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.53 	351	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2
0.53 	352	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G53170,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT5G52440,AT2G26800	0,1,2,3,4,5,6
0.52 	353	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2
0.52 	354	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.51 	355	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2
0.51 	356	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.51 	357	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT4G24750,AT5G53490,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.51 	358	AT3G15840,AT5G35170,AT3G25480,AT3G15360,AT5G01220	0,1,2,3,4,5,6
0.5 	359	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2
0.5 	360	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3
0.5 	361	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G53170,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT5G52440,AT2G26800	0,1,2,3,4,5,6
0.49 	362	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2
0.48 	363	AT2G26360,AT3G17830,AT3G47450,AT2G41680,AT4G36810	0,1,2,3,4,5
0.48 	364	AT3G01480,AT4G33520,AT1G73530,AT4G25050,AT4G31390,AT1G03600	0,1,2,3,4,5
0.48 	365	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT4G16155,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.48 	366	AT2G26340,AT1G23740,AT1G79450,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.47 	367	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G01900,AT1G05385,AT1G14590	0,1,2,3,4,5,6
0.46 	368	AT2G26360,AT3G17830,AT3G47450,AT2G41680,AT4G36810	0,1,2,3,4,5,6
0.46 	369	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.45 	370	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.45 	371	AT2G26360,AT3G17830,AT3G47450,AT2G41680,AT4G36810	0,1,2,3,4,5,6
0.44 	372	AT2G26360,AT3G17830,AT3G47450,AT2G41680,AT4G36810	0,1,2,3,4,5,6
0.44 	373	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.43 	374	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.43 	375	AT2G42220,AT1G10170,AT4G27700,AT1G50250,AT1G80380,AT1G14590	0,1,2
0.42 	376	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.41 	377	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.4 	378	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.4 	379	AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G14590	0,1,2,3,4,5,6
0.4 	380	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	0,1,2,3
0.4 	381	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.39 	382	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.39 	383	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.39 	384	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.39 	385	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.38 	386	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.38 	387	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.37 	388	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.37 	389	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.36 	390	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.36 	391	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.36 	392	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.35 	393	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.35 	394	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	0,1,2,3,4,5,6
0.35 	395	AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G14590	0,1,2,3,4,5,6
0.35 	396	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.34 	397	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.34 	398	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.34 	399	AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.34 	400	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.33 	401	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.33 	402	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.33 	403	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.32 	404	AT1G73530,AT4G25050,AT4G31390,AT2G04030,AT1G03600	0,1,2,3,4
0.32 	405	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.32 	406	AT4G31560,AT2G24020,AT3G47060,AT1G42960,AT4G18370,AT2G40100,AT5G16660,AT2G44990,AT3G26080,AT1G50460,AT1G06690	0,1,2,3,4,5,6
0.32 	407	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.32 	408	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.31 	409	AT4G31390,AT1G73530,AT2G26360,AT4G25910,AT1G03600	0,1,2,3,4,5
0.31 	410	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.31 	411	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.3 	412	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	0,1,2,3,4
0.3 	413	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.3 	414	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.3 	415	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT5G53490,AT4G24930,AT5G52780,AT1G03850,AT4G01900	0,1,2,3,4,5,6
0.3 	416	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G04030,AT2G41680	0,1,2,3,4,5,6
0.29 	417	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.29 	418	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.29 	419	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.29 	420	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	0,1,2,3,4,5,6
0.29 	421	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	0,1,2,3,4,5
0.29 	422	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT5G53490,AT1G54790,AT4G24930,AT5G52780,AT1G03850,AT4G01900	0,1,2,3,4,5,6
0.29 	423	AT4G24930,AT2G42220,AT1G80380,AT1G10170,AT4G01050	0,1,2,3,4,5,6
0.28 	424	AT3G01480,AT4G33520,AT1G73530,AT4G25910,AT4G25050,AT4G31390	0,1,2,3,4,5,6
0.28 	425	AT2G17630,AT3G10470,AT5G13120,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT3G21055,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G19830,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT2G29500,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT5G08540,AT3G14420,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT1G79230,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	0,1,2,3,4,5,6
0.28 	426	AT2G26340,AT2G42220,AT1G23740,AT1G10170,AT1G79450,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.28 	427	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	0,1,2,3,4
0.28 	428	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT5G52780,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.27 	429	AT1G20810,AT2G37400,AT1G74070,AT1G03090,AT2G21530,AT4G38100	0,1,2,3,4,5,6
0.27 	430	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT5G52780,AT4G01900,AT1G05385,AT1G03850,AT1G14590	0,1,2,3,4,5,6
0.27 	431	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	0,1,2,3,4,5,6
0.26 	432	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	0,1,2,3,4,5,6
0.26 	433	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G53170,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G01500,AT3G21055,AT5G19370,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT5G52440,AT5G42765,AT2G26800	0,1,2,3,4,5,6
0.25 	434	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	0,1,2,3,4,5,6
0.25 	435	AT4G31390,AT1G73530,AT2G26360,AT4G25910,AT4G25050	0,1,2,3,4,5,6
