term_id	sign_score	annotation_gene	start_time	end_time	geneSize	time_size
63366	0.1082	['AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G28850', 'AT4G16155', 'AT4G27700']	65	83	6	19
113481	0.108	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170', 'AT5G59250']	74	85	9	12
144807	0.1056	['AT1G02560', 'AT1G16880', 'AT2G20260', 'AT2G29500', 'AT3G08920']	83	106	5	24
23522	0.1048	['AT1G50250', 'AT4G13010', 'AT4G39460', 'AT5G52440', 'AT5G53170']	58	71	5	14
4630	0.1019	['AT1G03160', 'AT1G18730', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT2G20260', 'AT2G29180', 'AT3G08920', 'AT3G14420', 'AT4G27700', 'AT4G33010']	52	62	11	11
22840	0.1	['AT4G27700', 'AT1G67700', 'AT3G01440', 'AT1G14345', 'AT4G37925', 'AT1G80380', 'AT3G08920']	58	67	7	10
153981	0.1	['AT1G02560', 'AT1G03160', 'AT2G29500', 'AT1G67700', 'AT3G08920', 'AT1G16880', 'AT2G30695', 'AT2G44990']	88	97	8	10
19506	0.0983	['AT1G03090', 'AT1G50450', 'AT1G67840', 'AT1G74880', 'AT2G21530', 'AT4G38100']	57	69	6	13
23424	0.0974	['AT3G60370', 'AT4G13670', 'AT5G52440', 'AT5G52970', 'AT5G53170']	58	70	5	13
135519	0.0972	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT4G27700', 'AT5G53170', 'AT5G59250']	80	91	10	12
159208	0.0972	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT2G29500', 'AT3G08920']	91	106	6	16
159209	0.0972	['AT1G02560', 'AT1G03160', 'AT1G16880', 'AT2G20260', 'AT2G29500', 'AT3G08920']	91	106	6	16
116065	0.0952	['AT1G22020', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170']	74	99	7	26
124921	0.0952	['AT1G51350', 'AT2G35040', 'AT3G46780', 'AT4G16155', 'AT5G53170']	76	103	5	28
74863	0.0933	['AT1G51350', 'AT3G15840', 'AT3G28850', 'AT4G27700', 'AT5G59250']	67	81	5	15
124266	0.0911	['AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT5G53170']	76	100	6	25
48095	0.0909	['AT1G17850', 'AT1G52220', 'AT2G35040', 'AT4G13670', 'AT4G27700']	63	73	5	11
50511	0.09	['AT1G02560', 'AT1G80030', 'AT2G30695', 'AT2G37660', 'AT5G01500']	63	82	5	20
146308	0.0896	['AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G53170']	84	100	7	17
101647	0.0889	['AT1G75690', 'AT4G16155', 'AT3G28850', 'AT4G27700', 'AT3G15840', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT1G22450']	72	81	9	10
116260	0.0889	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT5G53170']	74	100	5	27
149672	0.0884	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G08920']	85	106	6	22
50436	0.0877	['AT1G02560', 'AT1G76760', 'AT1G80030', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	63	81	7	19
158596	0.0873	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT1G67700', 'AT2G29500', 'AT3G08920']	91	102	7	12
129770	0.0873	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT4G27700', 'AT5G59250']	78	91	9	14
164001	0.0866	['AT1G16790', 'AT1G20810', 'AT1G54500', 'AT1G78915', 'AT3G15360', 'AT3G15840', 'AT4G39730']	96	106	7	11
116185	0.0865	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170']	74	99	8	26
157351	0.0855	['AT1G50450', 'AT1G54500', 'AT1G67840', 'AT1G74880', 'AT2G21530', 'AT4G19830']	90	102	6	13
38920	0.0852	['AT1G02560', 'AT2G20260', 'AT2G30695', 'AT2G37660', 'AT3G08920']	61	78	5	18
116033	0.085	['AT1G22020', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170', 'AT5G59250']	74	98	8	25
163169	0.0848	['AT2G18790', 'AT1G03160', 'AT1G14345', 'AT1G67700', 'AT2G29500', 'AT2G20260', 'AT3G08920', 'AT1G02560', 'AT1G16880', 'AT2G44990', 'AT5G42270']	95	104	11	10
142834	0.0833	['AT1G03160', 'AT2G29500', 'AT2G30695', 'AT1G03090', 'AT1G16880', 'AT2G44990', 'AT1G02560', 'AT2G37660']	83	92	8	10
113480	0.0833	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170', 'AT5G59250']	74	85	9	12
124096	0.0833	['AT1G22020', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170']	76	99	8	24
165201	0.0821	['AT1G03160', 'AT1G14345', 'AT1G80380', 'AT3G08920', 'AT5G42270']	98	110	5	13
148946	0.081	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G44990', 'AT3G08920']	85	102	8	18
49710	0.0809	['AT1G02560', 'AT1G76760', 'AT1G80030', 'AT2G20260', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	63	79	8	17
165025	0.0808	['AT1G22020', 'AT1G22450', 'AT3G21055', 'AT5G01220', 'AT5G52440', 'AT5G59250']	98	108	6	11
145511	0.0793	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G54500', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G53170', 'AT5G59250']	84	94	13	11
129435	0.0791	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16660', 'AT5G53170', 'AT5G59250']	78	89	13	12
114963	0.0787	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT5G53170', 'AT5G59250']	74	91	8	18
90822	0.0787	['AT1G22020', 'AT1G51350', 'AT3G15840', 'AT3G28850', 'AT4G27700', 'AT5G59250']	70	81	6	12
116036	0.0785	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G53170', 'AT5G59250']	74	98	9	25
161618	0.0782	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT2G20260', 'AT2G29500', 'AT3G08920']	93	106	7	14
135349	0.0778	['AT2G29500', 'AT1G67700', 'AT1G03090', 'AT2G30695', 'AT1G03160', 'AT1G14345']	80	89	6	10
146222	0.0777	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G53170']	84	99	11	16
80574	0.0774	['AT1G02560', 'AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	68	81	8	14
74000	0.0769	['AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G27700', 'AT5G59250']	67	79	6	13
129771	0.0769	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	78	91	13	14
49692	0.0764	['AT1G02560', 'AT1G76760', 'AT1G80030', 'AT2G20260', 'AT2G30695', 'AT2G37660', 'AT3G08920', 'AT5G01500', 'AT5G19370']	63	78	9	16
90488	0.0758	['AT1G02560', 'AT1G67700', 'AT1G80030', 'AT2G30695', 'AT2G37660', 'AT5G01500']	70	80	6	11
95957	0.0758	['AT1G02560', 'AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G08920', 'AT5G01500', 'AT5G19370']	71	81	10	11
130927	0.0758	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170']	78	99	9	22
116927	0.0756	['AT1G50460', 'AT2G35040', 'AT5G16150', 'AT5G19500', 'AT5G53170']	74	103	5	30
96088	0.0754	['AT1G02560', 'AT1G76760', 'AT1G80030', 'AT2G30695', 'AT2G37660', 'AT5G01500', 'AT5G19370']	71	82	7	12
161898	0.075	['AT1G16790', 'AT1G21750', 'AT1G54500', 'AT1G65260', 'AT1G78915']	93	108	5	16
116060	0.0748	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT5G53170']	74	99	6	26
116261	0.0741	['AT1G50460', 'AT2G35040', 'AT3G15840', 'AT5G16150', 'AT5G19500', 'AT5G53170']	74	100	6	27
156959	0.0741	['AT1G67840', 'AT1G21750', 'AT1G50450', 'AT4G19830', 'AT1G65260', 'AT1G03090', 'AT1G74880', 'AT1G54500', 'AT2G21530']	90	99	9	10
130824	0.0741	['AT1G22020', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170']	78	99	9	22
22960	0.0736	['AT1G14345', 'AT1G18730', 'AT1G67700', 'AT3G01440', 'AT3G08920', 'AT4G27700', 'AT4G37925']	58	68	7	11
4632	0.0732	['AT1G03160', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT2G20260', 'AT2G29180', 'AT3G01440', 'AT3G08920', 'AT3G14420', 'AT4G27700']	52	62	12	11
129431	0.0732	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G59250']	78	89	11	12
140251	0.0725	['AT1G75690', 'AT5G59250', 'AT5G19500', 'AT2G35040', 'AT3G46780', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT4G27700', 'AT1G22020', 'AT1G54500', 'AT5G16150', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT1G50460', 'AT1G22450']	82	91	17	10
48075	0.0722	['AT1G17850', 'AT4G27700', 'AT2G35040', 'AT4G35770', 'AT1G52220', 'AT3G10470']	63	72	6	10
53953	0.0722	['AT4G13670', 'AT5G08540', 'AT2G35040', 'AT1G52220', 'AT1G17850', 'AT4G27700']	64	73	6	10
19259	0.072	['AT1G03090', 'AT1G27510', 'AT1G50450', 'AT1G65260', 'AT1G67840', 'AT1G74880', 'AT2G21530', 'AT4G38100']	57	67	8	11
7342	0.0714	['AT2G20260', 'AT1G74710', 'AT1G72640', 'AT1G67700', 'AT1G18730', 'AT1G14345', 'AT4G27700', 'AT3G14420', 'AT1G03160', 'AT3G08920', 'AT4G37925', 'AT1G80380', 'AT3G01440', 'AT2G29180']	53	62	14	10
23222	0.0714	['AT3G55330', 'AT3G60370', 'AT4G13670', 'AT5G21430', 'AT5G52440', 'AT5G52970', 'AT5G53170']	58	69	7	12
163525	0.0714	['AT1G03090', 'AT1G16790', 'AT1G21750', 'AT1G65260', 'AT1G78915']	95	108	5	14
47322	0.0712	['AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155']	62	100	6	39
79787	0.071	['AT1G02560', 'AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G20260', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	68	79	9	12
113474	0.071	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G56500', 'AT2G35040', 'AT3G15840', 'AT4G16155', 'AT5G53170', 'AT5G59250']	74	85	9	12
90825	0.071	['AT1G02560', 'AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G29500', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	70	81	9	12
107175	0.0708	['AT5G01500', 'AT1G76760', 'AT5G08540', 'AT5G19370', 'AT1G80030', 'AT2G30695', 'AT1G02560', 'AT2G37660']	73	82	8	10
140569	0.0705	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G54500', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	82	94	12	13
22846	0.0704	['AT1G67840', 'AT1G50450', 'AT1G27510', 'AT1G03090', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT2G21160', 'AT1G74880']	58	67	9	10
38230	0.0701	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G42270']	61	75	13	15
151087	0.0697	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G44990', 'AT3G08920']	86	102	9	17
79734	0.0697	['AT1G02560', 'AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G20260', 'AT2G30695', 'AT2G37660', 'AT3G08920', 'AT5G01500', 'AT5G19370']	68	78	10	11
147995	0.0697	['AT2G30695', 'AT1G67700', 'AT2G29500', 'AT2G20260', 'AT3G08920', 'AT2G37660', 'AT1G03090', 'AT1G16880', 'AT1G02560', 'AT2G44990', 'AT5G01500']	85	94	11	10
90359	0.0697	['AT1G75690', 'AT5G59250', 'AT3G28850', 'AT1G22020', 'AT1G51350', 'AT1G22450', 'AT3G25480', 'AT4G27700', 'AT3G15840', 'AT1G50460', 'AT4G16155']	70	79	11	10
131631	0.0696	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G46780', 'AT4G16155', 'AT5G19500', 'AT5G53170']	78	103	7	26
23423	0.0696	['AT1G50250', 'AT3G60370', 'AT4G13010', 'AT4G39460', 'AT5G52440', 'AT5G52970', 'AT5G53170']	58	70	7	13
3112	0.0694	['AT1G03160', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT2G20260', 'AT3G08920', 'AT3G14420', 'AT4G33010']	51	62	8	12
140456	0.0694	['AT1G22020', 'AT1G51350', 'AT1G54500', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	82	93	12	12
50510	0.0694	['AT1G02560', 'AT1G76760', 'AT1G80030', 'AT2G30695', 'AT5G01500', 'AT5G19370']	63	82	6	20
130997	0.0688	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT5G19500', 'AT5G53170']	78	100	8	23
146079	0.0684	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G53170', 'AT5G59250']	84	98	13	15
48788	0.0684	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G01500', 'AT5G19370', 'AT5G42270']	63	75	15	13
142992	0.0682	['AT1G02560', 'AT1G03090', 'AT1G16880', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500']	83	94	11	12
124079	0.0681	['AT1G22020', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	76	98	10	23
101650	0.0667	['AT4G27700', 'AT3G28850', 'AT1G22020', 'AT3G58010', 'AT1G54500', 'AT5G59250', 'AT1G51350', 'AT3G25480', 'AT3G15840', 'AT1G50460', 'AT4G16155', 'AT1G22450']	72	81	12	10
144096	0.0667	['AT1G02560', 'AT1G16880', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500']	83	102	10	20
147944	0.0667	['AT2G17630', 'AT1G80030', 'AT5G19370', 'AT1G76760', 'AT1G12250', 'AT2G20260', 'AT2G37660', 'AT5G01500', 'AT3G08920', 'AT1G16880', 'AT2G29500', 'AT2G30695', 'AT2G44990', 'AT1G02560']	85	94	14	10
147948	0.0667	['AT2G17630', 'AT1G80030', 'AT5G19370', 'AT1G76760', 'AT1G03090', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT1G02560', 'AT1G16880', 'AT2G37660', 'AT2G44990', 'AT5G01500']	85	94	14	10
54019	0.0667	['AT4G16155', 'AT3G58010', 'AT4G39460', 'AT4G38380', 'AT1G22450', 'AT5G53170', 'AT5G16660']	64	73	7	10
60558	0.0667	['AT4G13670', 'AT4G27700', 'AT2G42220', 'AT4G38380', 'AT5G16660', 'AT5G53170']	65	74	6	10
160470	0.0667	['AT1G16790', 'AT1G74070', 'AT2G01140', 'AT4G38100', 'AT4G39730']	92	105	5	14
95755	0.0667	['AT1G02560', 'AT1G03160', 'AT1G67700', 'AT1G03090', 'AT2G30695', 'AT2G37660']	71	80	6	10
163323	0.0667	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G42270']	95	106	10	12
131100	0.0655	['AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G28850', 'AT4G16155', 'AT4G27700', 'AT5G59250']	78	101	7	24
142203	0.0648	['AT1G07510', 'AT2G35040', 'AT3G24590', 'AT3G58010', 'AT4G13670', 'AT5G53170']	82	105	6	24
113479	0.0648	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT4G16155', 'AT5G59250']	74	85	9	12
116035	0.0648	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G15840', 'AT5G19500', 'AT5G53170', 'AT5G59250']	74	98	7	25
116037	0.0648	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT5G53170', 'AT5G59250']	74	98	7	25
129060	0.0644	['AT1G75690', 'AT5G59250', 'AT5G19500', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G54500', 'AT1G22020', 'AT1G51350', 'AT3G46780', 'AT3G25480', 'AT1G22450', 'AT3G15840', 'AT1G50460', 'AT4G27700']	78	87	15	10
62891	0.0644	['AT1G02560', 'AT1G03090', 'AT1G76760', 'AT2G30695', 'AT3G08920', 'AT5G01500', 'AT5G19370']	65	81	7	17
146221	0.0642	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170']	84	99	12	16
164126	0.0641	['AT1G03090', 'AT1G16790', 'AT1G21750', 'AT1G65260', 'AT1G78915', 'AT2G37400']	96	108	6	13
116063	0.0641	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G15840', 'AT5G16150', 'AT5G19500', 'AT5G53170']	74	99	7	26
155436	0.0641	['AT2G17630', 'AT5G19370', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT2G37660', 'AT1G12250', 'AT2G44990', 'AT1G02560', 'AT1G80030', 'AT1G16880', 'AT5G01500', 'AT1G76760']	89	98	13	10
101654	0.0636	['AT2G35040', 'AT2G17630', 'AT2G29500', 'AT2G20260', 'AT3G08920', 'AT1G76760', 'AT5G19370', 'AT1G80030', 'AT1G12250', 'AT2G44990', 'AT5G01500']	72	81	11	10
95754	0.0636	['AT1G12250', 'AT2G29500', 'AT5G19370', 'AT1G76760', 'AT2G30695', 'AT3G08920', 'AT2G37660', 'AT1G67700', 'AT1G80030', 'AT1G02560', 'AT5G01500']	71	80	11	10
14138	0.0635	['AT2G30695', 'AT2G37660', 'AT3G15110', 'AT5G35170', 'AT5G42270']	55	75	5	21
124908	0.0635	['AT1G50460', 'AT2G35040', 'AT3G46780', 'AT5G16150', 'AT5G19500', 'AT5G53170']	76	103	6	28
124915	0.0635	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G46780', 'AT5G19500', 'AT5G53170']	76	103	6	28
130804	0.0635	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	78	98	11	21
124265	0.0629	['AT1G50460', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT5G16150', 'AT5G19500', 'AT5G53170']	76	100	7	25
124267	0.0629	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT5G19500', 'AT5G53170']	76	100	7	25
148138	0.0625	['AT1G02560', 'AT1G16880', 'AT1G76760', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G19370']	85	96	12	12
130814	0.0623	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT5G19500', 'AT5G53170']	78	99	9	22
62012	0.0622	['AT1G51350', 'AT1G75690', 'AT3G28850', 'AT4G27700', 'AT5G59250']	65	79	5	15
142815	0.0622	['AT2G17630', 'AT1G14150', 'AT5G19370', 'AT1G80030', 'AT5G01500', 'AT2G20260', 'AT1G76760', 'AT2G30695', 'AT2G29500', 'AT3G08920', 'AT2G44990', 'AT1G03090', 'AT1G16880', 'AT2G37660', 'AT1G02560']	83	92	15	10
163905	0.0621	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT2G20260', 'AT3G08920', 'AT5G42270']	95	111	6	17
130807	0.062	['AT1G22020', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	78	98	11	21
101631	0.0615	['AT5G53170', 'AT4G39460', 'AT1G54500', 'AT3G58010', 'AT4G16155', 'AT5G59250', 'AT4G27700', 'AT1G22020', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT1G50460', 'AT1G22450']	72	81	13	10
61361	0.0615	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT3G28850', 'AT3G58010', 'AT4G16155', 'AT4G27700', 'AT5G59250']	65	77	10	13
