term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
134102	1.0	6	AT1G07510,AT1G15820,AT1G29920,AT2G20270,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G52970	79	101	20	23
134198	1.0	7	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	79	101	21	23
101596	1.0	13	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT3G57680,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	111	13	41
101613	1.0	11	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430	71	111	13	41
101618	1.0	15	AT1G07510,AT1G15820,AT2G22360,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT5G16660,AT5G21430,AT5G52970	71	111	10	41
134417	1.0	4	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	79	102	21	24
134440	1.0	5	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G23890,AT5G52970	79	103	20	25
134496	1.0	8	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G23890,AT5G52970	79	103	21	25
36249	1.0	4	AT1G23740,AT1G29920,AT1G30510,AT2G24020,AT2G43010,AT4G24930	60	98	6	39
102030	1.0	2	AT1G20810,AT1G51110,AT1G74070,AT1G79450,AT3G53560,AT5G53490	72	83	6	12
134819	1.0	8	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G23890,AT5G52970	79	105	20	27
36570	1.0	6	AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G15360	60	101	7	42
36641	1.0	6	AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G42975,AT2G43010	60	103	6	44
36650	1.0	9	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G42975,AT5G12470	60	103	7	44
135083	1.0	9	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G23890,AT5G52970	79	108	20	30
135092	1.0	7	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	79	108	20	30
135109	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT2G20270,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G52970	79	108	18	30
135287	1.0	9	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G35040,AT2G43010,AT3G58010,AT4G13010,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	79	110	17	32
135307	1.0	11	AT1G07510,AT1G15140,AT1G15820,AT2G24020,AT2G35040,AT2G43010,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G52970	79	111	16	33
135317	1.0	10	AT1G07510,AT1G15140,AT1G15820,AT2G24020,AT2G35040,AT2G43010,AT3G58010,AT4G13010,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	79	111	16	33
135318	1.0	9	AT1G07510,AT1G15820,AT1G29920,AT2G20270,AT2G24020,AT2G35040,AT2G43010,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	79	111	15	33
85278	1.0	3	AT1G15140,AT1G20810,AT3G46780,AT5G16150,AT5G19500	69	80	5	12
5536	1.0	6	AT1G50250,AT2G42975,AT3G15360,AT4G13010,AT5G12470,AT5G52970,AT5G53170	52	72	7	21
66495	1.0	7	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G42975,AT3G24590,AT4G20820,AT4G24930,AT5G21430	65	102	10	38
22852	1.0	1	AT2G42220,AT1G23740,AT2G24020,AT4G39730,AT5G16150,AT1G06690,AT1G50460,AT1G51110,AT1G22020,AT1G51350	58	67	10	10
104536	1.0	3	AT1G22020,AT1G50460,AT1G54500,AT3G15840,AT3G25480,AT5G16660,AT5G59250	72	93	7	22
104677	1.0	4	AT1G22020,AT1G54500,AT3G15840,AT3G25480,AT5G59250	72	94	5	23
105308	1.0	5	AT1G22020,AT1G50460,AT2G22360,AT3G25480,AT4G38380,AT5G16660,AT5G19500	72	98	7	27
108074	1.0	2	AT1G15140,AT1G20810,AT1G74070,AT3G46780,AT3G53560,AT5G19500,AT5G53490	73	85	7	13
7053	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT3G15360,AT3G24590,AT3G55330,AT5G21430,AT5G52970	52	99	8	48
7056	1.0	6	AT1G07510,AT1G15820,AT1G29920,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT5G21430	52	99	9	48
7058	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT3G24590,AT3G55330,AT4G20820,AT5G12470,AT5G21430	52	99	8	48
7119	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT3G15360,AT3G24590,AT5G21430,AT5G52970	52	101	7	50
7121	1.0	12	AT1G15820,AT1G29920,AT2G42975,AT3G15360,AT5G12470	52	101	5	50
7125	1.0	8	AT1G15820,AT1G29920,AT3G15360,AT3G55330,AT5G12470	52	101	5	50
66745	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT4G20820,AT4G24930	65	105	9	41
7273	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT3G22690,AT3G24590,AT3G57680,AT4G20820	52	108	7	57
7278	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT3G24590,AT4G20820,AT5G12470,AT5G21430	52	108	7	57
6748	1.0	6	AT1G07510,AT1G15820,AT1G29920,AT2G37230,AT3G15360,AT3G24590,AT3G55330,AT5G12470,AT5G21430	52	91	9	40
116039	1.0	6	AT1G22020,AT1G50460,AT2G22360,AT2G35040,AT3G15840,AT3G25480,AT4G38380,AT5G16660,AT5G19500,AT5G21430	74	98	10	25
114855	1.0	3	AT1G79230,AT2G21160,AT3G26080,AT4G24930,AT5G12470,AT5G53490	74	90	6	17
41527	1.0	2	AT1G07510,AT1G29920,AT1G30510,AT1G79230,AT2G24020,AT2G43010,AT3G24590,AT4G20820,AT4G24930	61	98	9	38
41538	1.0	4	AT1G07510,AT1G23740,AT1G29920,AT1G30510,AT2G24020,AT2G43010,AT4G24930	61	98	7	38
107290	1.0	1	AT1G15140,AT1G20810,AT1G50460,AT1G74070,AT1G79230,AT2G21160,AT3G25480,AT4G20820,AT4G24930,AT4G38380,AT5G19500,AT5G53490	73	83	12	11
107295	1.0	1	AT1G15140,AT1G20810,AT1G74070,AT1G79230,AT1G79450,AT2G21160,AT3G46780,AT4G24930,AT5G19500,AT5G53490	73	83	10	11
107296	1.0	1	AT1G20810,AT1G51110,AT1G74070,AT1G79450,AT3G46780,AT3G53560,AT5G53490	73	83	7	11
107304	1.0	1	AT1G15140,AT1G20810,AT1G74070,AT1G79450,AT3G46780,AT3G53560,AT4G24930,AT5G19500,AT5G53490	73	83	9	11
41776	1.0	3	AT1G07510,AT1G29920,AT1G79230,AT2G24020,AT2G43010,AT3G24590,AT4G20820,AT4G24930	61	100	8	40
41847	1.0	2	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590	61	101	8	41
41964	1.0	5	AT1G07510,AT1G23740,AT1G29920,AT2G24020,AT2G43010,AT4G24930	61	103	6	43
41976	1.0	5	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G42975,AT2G43010	61	103	7	43
105306	1.0	3	AT1G22020,AT1G50460,AT3G15840,AT3G25480,AT4G38380,AT5G16660	72	98	6	27
42128	1.0	3	AT1G07510,AT1G29920,AT2G24020,AT2G43010,AT3G24590,AT4G20820,AT4G24930	61	105	7	45
42250	1.0	3	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G24590	61	108	7	48
108048	1.0	2	AT1G15140,AT1G20810,AT1G50460,AT1G74070,AT1G79230,AT3G25480,AT4G24930,AT4G38380,AT5G19500,AT5G53490	73	85	10	13
108049	1.0	2	AT1G15140,AT1G20810,AT1G50460,AT1G74070,AT3G25480,AT3G46780,AT4G38380,AT5G19500,AT5G53490	73	85	9	13
108081	1.0	1	AT1G20810,AT1G51110,AT1G74070,AT3G25480,AT3G46780,AT5G53490	73	85	6	13
108231	1.0	2	AT1G15140,AT1G20810,AT1G74070,AT2G21160,AT3G46780,AT4G38380,AT5G19500,AT5G53490	73	85	8	13
108381	1.0	3	AT1G15140,AT1G20810,AT2G21160,AT3G46780,AT4G38380,AT5G19500,AT5G53490	73	86	7	14
108382	1.0	3	AT1G15140,AT1G20810,AT1G50460,AT3G25480,AT3G46780,AT4G38380,AT5G19500,AT5G53490	73	86	8	14
108383	1.0	3	AT1G20810,AT1G51110,AT3G46780,AT3G53560,AT5G53490	73	86	5	14
108384	1.0	3	AT1G15140,AT1G20810,AT3G46780,AT3G53560,AT5G19500,AT5G53490	73	86	6	14
108385	1.0	2	AT1G20810,AT1G51110,AT3G25480,AT3G46780,AT5G53490	73	86	5	14
108424	1.0	2	AT1G15140,AT1G20810,AT1G74070,AT1G79230,AT2G21160,AT4G20820,AT4G24930,AT4G38380,AT5G19500,AT5G53490	73	86	10	14
108452	1.0	2	AT1G15140,AT1G74070,AT1G79230,AT1G79450,AT2G21160,AT3G26080,AT4G24930,AT5G53490	73	86	8	14
108456	1.0	2	AT1G15140,AT1G20810,AT1G74070,AT1G79450,AT3G53560,AT4G24930,AT5G19500,AT5G53490	73	86	8	14
108473	1.0	3	AT1G15140,AT1G20810,AT1G50460,AT1G79230,AT3G25480,AT4G24930,AT4G38380,AT5G19500,AT5G53490	73	86	9	14
142027	1.0	7	AT1G07510,AT1G15140,AT2G35040,AT2G42975,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT5G16150,AT5G16660,AT5G53170	82	104	12	23
142028	1.0	6	AT1G07510,AT1G15140,AT2G35040,AT2G42975,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G53170	82	104	12	23
109397	1.0	3	AT1G15140,AT1G79450,AT3G26080,AT3G53560,AT4G24930	73	89	5	17
100162	1.0	10	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT1G74710,AT1G79230,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G21430,AT5G23890,AT5G52970	71	100	18	30
109558	1.0	4	AT1G79230,AT1G79450,AT2G21160,AT3G26080,AT4G24930	73	90	5	18
109559	1.0	3	AT1G79230,AT2G21160,AT3G26080,AT4G24930,AT5G53490	73	90	5	18
109561	1.0	2	AT1G15140,AT1G79230,AT1G79450,AT3G26080,AT4G24930	73	90	5	18
110431	1.0	2	AT1G15140,AT1G20810,AT1G79230,AT4G24930,AT5G53490	73	94	5	22
78001	1.0	4	AT1G07510,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	98	17	32
78015	1.0	2	AT1G07510,AT1G15820,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	98	19	32
78118	1.0	5	AT1G07510,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	99	16	33
78126	1.0	3	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	99	17	33
78237	1.0	4	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	100	13	34
78238	1.0	6	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	100	13	34
12725	1.0	2	AT1G06690,AT1G15140,AT1G23740,AT1G42960,AT2G24020	55	65	5	11
12730	1.0	2	AT1G06690,AT1G15140,AT2G24020,AT4G01900,AT4G24930	55	65	5	11
78285	1.0	9	AT1G07510,AT1G15820,AT1G23740,AT1G50250,AT1G79230,AT2G22360,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT5G12470,AT5G21430,AT5G52970	67	100	15	34
78295	1.0	9	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT1G79230,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G21430,AT5G52970	67	100	16	34
111115	1.0	6	AT1G22020,AT1G50460,AT2G22360,AT3G15840,AT3G25480,AT4G38380,AT5G16660,AT5G19500,AT5G21430	73	98	9	26
78361	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	101	14	35
78363	1.0	6	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT3G15360,AT3G24590,AT3G57680,AT3G60370,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	101	13	35
78367	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G13670,AT5G12470,AT5G52970	67	101	13	35
78369	1.0	6	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	101	12	35
78443	1.0	10	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT5G12470,AT5G21430,AT5G52970	67	101	14	35
78446	1.0	10	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT5G12470,AT5G52970	67	101	13	35
78572	1.0	10	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G21430,AT5G52970	67	102	15	36
78573	1.0	9	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G52970	67	102	14	36
78589	1.0	11	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G52970	67	103	14	37
111523	1.0	8	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G50250,AT1G74710,AT1G79230,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G24930,AT5G12470,AT5G21430	73	100	15	28
78893	1.0	10	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G52970	67	105	13	39
79086	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT3G24590,AT3G57680,AT3G60370,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	108	12	42
79090	1.0	9	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	108	13	42
79092	1.0	12	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G21430,AT5G52970	67	108	13	42
79096	1.0	7	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	108	11	42
79097	1.0	7	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	108	12	42
79104	1.0	11	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G52970	67	108	12	42
79105	1.0	9	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G13670,AT5G12470,AT5G52970	67	108	12	42
79229	1.0	8	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G43010,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	110	10	44
79241	1.0	10	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	111	11	45
79243	1.0	11	AT1G07510,AT1G15820,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	111	11	45
79246	1.0	2	AT2G43010,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16660	67	111	6	45
79247	1.0	9	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	111	9	45
79256	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT3G57680,AT3G60370,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	111	10	45
79258	1.0	6	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT5G12470,AT5G16660,AT5G21430	67	111	9	45
79260	1.0	8	AT1G07510,AT1G15820,AT1G29920,AT2G24020,AT2G43010,AT4G13670,AT5G12470,AT5G16660,AT5G21430	67	111	9	45
79268	1.0	9	AT1G07510,AT1G15820,AT2G24020,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	67	111	10	45
79272	1.0	8	AT1G07510,AT1G15820,AT2G22360,AT2G24020,AT2G43010,AT4G13010,AT5G21430,AT5G52970	67	111	8	45
112044	1.0	2	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G50250,AT1G74710,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G24930,AT5G12470,AT5G21430	73	102	14	30
