Term_id	pearson
88001	0.890652876499
11823	0.744150422141
87603	0.892428272762
69153	0.891456292577
106653	0.941397522911
93116	0.895090969538
3796	0.649925307335
106652	0.91536779836
3813	0.736898284698
5583	0.627814703756
93115	0.900321214243
69172	0.722704895712
1998	0.624841171639
141747	0.153557862356
118777	0.69969237496
125845	0.666207996611
121926	0.664922048061
188139	0.744767168573
2006	0.586623248125
141032	0.887225597606
130374	0.685374287735
162147	0.833366229138
165280	0.17009651769
162873	0.632369236781
93114	0.682521847712
1991	0.64692253634
213	0.638407259762
77463	0.717942508266
5594	0.639262643132
28263	0.0738102919489
100020	0.811236237837
50243	0.199812348426
23688	0.824457976317
93129	0.688640133572
71219	0.777092410069
179762	0.297907577662
162216	0.186269663463
23520	0.0224168631156
124320	0.727091451086
8674	0.685962340738
180024	0.242387840352
155446	0.118360347087
126947	0.697792977398
163287	0.783780681538
134444	0.710721706766
69359	0.77943254741
58476	0.664390398411
160956	0.782307481078
126936	0.624594879274
164066	0.757549253153
33573	0.733106413106
162178	0.828152908601
162214	0.598552727782
23466	0.839026042136
160217	0.823008608061
162143	0.198042582774
34860	0.820381390407
23362	0.0112178801165
132141	0.528616869732
93040	0.781561908429
177463	0.734850777345
155747	0.563518728222
159066	0.854003899316
159096	0.588288856804
70621	0.698988712101
1976	0.659739140356
106630	0.90882354914
179630	0.28051144135
57279	0.797429270859
76329	0.764765547059
124312	0.697262376073
133156	0.401552019
46222	0.55493793852
129578	0.708394639792
162462	0.735881279634
172389	0.755593712047
165883	0.769139520149
180182	0.127631484856
148786	0.580327646178
45369	0.777890772029
35613	0.742401689661
58227	0.607720580638
126168	0.552591975411
160544	0.803970191032
141136	0.631178215152
34859	0.75515289367
182355	0.725787612081
148369	0.611317883019
69471	0.806456982334
106636	0.909198647169
148329	0.843754217608
155445	0.616834176953
158898	0.867457317096
126501	0.54017233412
131332	0.57209755173
33378	0.800696127074
74412	0.765719215458
70094	0.774461725097
125653	0.579545044989
132142	0.605819938764
141707	0.850341494634
131338	0.624347633223
167246	0.779937994106
162174	0.754151634648
93113	0.798953288068
