125143	1	7	5	0	0	0
168879	0	15	3	0	0	0
50239	0	18	1	0	0	1
159093	0	15	3	1	1	1
133905	0	8	27	1	1	1
179673	0	12	2	1	0	1
179675	1	12	2	1	0	1
63195	1	11	3	0	0	0
152163	1	11	3	1	1	0
87893	1	11	6	0	1	1
152170	0	11	3	1	1	0
58230	0	18	8	0	0	1
39898	0	15	7	0	0	1
39899	0	15	7	0	0	1
184821	1	9	3	0	1	1
28430	0	18	3	0	0	0
169869	1	10	6	1	1	1
184449	0	15	1	1	1	0
184450	0	15	1	1	1	0
129700	1	16	2	0	0	1
70405	0	19	6	0	0	1
133979	0	26	1	0	0	0
63184	0	29	2	0	0	1
39093	1	21	3	0	0	1
16277	0	8	12	0	0	1
187844	1	6	5	0	0	1
165278	1	16	1	1	1	1
125420	0	10	7	0	0	1
51342	1	9	6	0	1	1
127636	1	5	18	1	0	1
165642	1	13	4	1	1	0
165643	1	13	4	1	1	0
172121	1	20	2	1	1	0
185833	1	10	2	1	1	1
152039	0	11	1	1	1	0
185832	0	10	2	1	1	1
186662	1	11	1	1	1	1
124317	0	11	1	0	0	1
81683	1	9	7	1	1	1
40136	0	12	8	0	1	1
74395	0	17	1	0	0	1
74408	1	34	1	0	0	1
45638	1	7	8	0	0	0
173734	0	9	9	1	1	0
16457	1	7	13	0	1	0
38820	0	7	2	0	0	1
173005	1	11	5	1	1	1
100006	0	12	1	0	0	0
5579	1	6	1	0	0	0
6664	1	5	15	0	0	1
141870	1	10	9	0	0	1
112885	1	12	1	0	0	0
19005	1	6	1	1	0	0
19006	0	6	1	1	1	1
167243	1	9	11	1	1	1
58750	1	12	11	1	1	1
93039	1	12	1	1	1	1
119626	1	5	3	1	1	1
8655	1	7	50	0	0	1
94138	0	8	5	1	1	1
172038	1	19	1	1	1	1
125983	1	5	10	1	1	1
132113	1	9	17	1	1	1
6133	1	13	11	0	0	0
6132	1	13	11	0	0	0
183440	1	10	4	1	0	1
87593	0	13	5	0	0	1
137946	0	6	7	1	1	1
87316	0	8	3	0	0	0
28440	1	16	3	0	0	0
56563	0	31	2	0	0	1
159016	0	31	2	1	0	1
74399	1	14	1	0	0	0
45108	0	7	6	0	0	0
47728	1	5	19	1	1	0
45099	0	17	6	0	0	1
38935	1	20	2	0	0	1
141097	0	8	2	1	0	1
44201	1	24	2	0	0	0
44317	1	24	2	0	0	0
56759	0	11	3	1	1	1
177480	0	12	2	1	1	0
188137	1	8	2	1	1	0
58478	0	13	10	0	0	1
187469	0	15	1	1	0	0
175248	0	14	3	0	0	0
59782	1	5	14	1	0	1
24758	0	8	11	1	1	0
33419	0	17	2	0	0	0
33461	1	17	2	0	0	0
38992	0	17	2	0	0	1
44320	1	26	2	0	0	0
93407	0	13	2	1	0	1
164012	0	9	11	1	1	0
38870	0	18	2	0	0	1
106624	1	9	1	1	1	1
141871	0	12	9	0	0	1
46458	1	6	12	0	0	1
179629	0	18	1	0	0	0
172131	0	18	2	1	1	1
62919	1	9	1	0	0	0
51034	1	18	5	0	0	1
187511	0	9	2	1	1	1
187955	1	6	6	1	1	1
188060	1	9	1	1	1	0
188063	1	9	1	1	1	1
168883	0	15	3	0	0	0
162870	0	9	6	1	0	1
673	0	7	13	0	0	0
172037	1	20	1	1	1	0
86663	1	10	1	0	0	1
23723	0	13	5	0	0	0
188868	0	14	4	1	0	1
128416	1	5	22	1	0	1
6044	0	12	10	0	0	0
168648	0	21	1	0	0	0
56944	1	26	4	0	0	0
6135	1	11	11	0	0	0
175119	0	15	2	1	1	0
186386	1	11	6	1	1	1
157024	0	15	10	0	1	0
124834	0	10	3	0	0	0
38933	0	21	2	0	0	1
6136	1	13	11	0	0	0
87877	1	13	6	0	1	1
69179	1	11	2	1	0	1
69186	1	11	2	1	0	1
69325	1	11	2	1	0	1
179672	0	11	2	1	0	1
159587	0	18	6	1	1	1
143891	1	11	19	0	1	1
143898	1	11	19	0	1	1
16287	0	8	12	0	0	0
87591	0	14	5	0	0	1
124705	0	7	3	0	0	1
44207	1	17	2	0	0	0
38765	1	15	1	0	1	1
16958	1	6	16	0	0	1
148304	0	30	1	0	0	0
148305	1	30	1	0	0	0
188055	0	15	1	1	1	1
125362	1	5	6	1	0	1
119314	0	6	2	0	1	1
129695	0	18	2	0	0	1
176171	0	10	8	1	0	1
160215	0	10	9	1	1	0
38876	1	19	2	0	0	1
141248	0	19	4	0	1	1
179619	0	20	1	0	0	1
153576	0	10	11	1	1	0
29477	0	9	9	0	0	1
162464	0	11	4	1	0	1
44056	0	21	1	0	1	0
160301	0	17	9	1	1	1
58761	1	11	11	1	1	1
188858	0	14	4	1	1	1
28576	0	14	4	0	0	1
38780	0	23	1	0	0	0
38784	0	23	1	0	0	1
38795	0	23	1	0	0	1
50674	1	8	3	0	0	0
155742	0	17	4	0	1	1
6764	1	5	16	0	1	1
16959	1	5	16	0	0	1
44122	1	7	2	0	0	1
44257	1	7	2	0	0	1
188611	0	14	2	1	1	1
30392	0	7	13	0	1	1
50283	1	28	1	0	0	0
38897	0	22	2	0	0	1
44202	1	22	2	0	0	0
744	1	8	14	0	0	0
25035	1	6	12	0	0	1
129866	1	6	4	1	0	0
38990	1	16	2	0	0	1
188610	0	16	2	1	1	1
157022	0	16	10	0	1	0
159088	1	9	3	1	1	1
141743	0	11	8	0	1	1
152918	0	11	8	1	1	1
746	1	9	14	0	0	0
747	1	9	14	0	0	0
186729	0	9	2	1	1	1
184537	1	9	2	0	1	1
45656	0	14	8	0	0	0
161225	0	13	14	1	1	1
33340	0	19	1	1	1	1
100007	1	14	1	0	0	0
34621	0	10	8	0	0	0
133954	1	18	1	0	0	1
38785	0	24	1	0	0	0
175062	1	14	1	0	0	1
44050	1	8	1	1	1	0
188056	0	11	1	1	1	1
112914	1	6	1	0	0	1
86671	0	9	1	0	0	0
186627	1	16	1	1	1	0
88392	1	5	7	0	0	0
187468	0	14	1	0	0	1
124310	1	10	1	0	0	0
125206	1	5	5	0	0	1
93105	1	9	1	1	1	1
93106	1	9	1	1	1	1
62948	0	38	1	0	0	1
5966	0	14	9	0	0	0
29520	1	9	9	0	0	1
69319	1	12	2	0	0	1
16455	1	6	13	0	1	1
144966	0	8	5	1	1	0
168870	0	17	3	0	0	0
184513	0	13	2	1	1	0
146508	0	7	13	1	1	0
50496	1	14	2	0	0	1
153938	1	7	13	1	1	1
69473	0	6	3	1	1	1
112918	0	15	2	0	1	1
56333	0	32	1	1	1	0
50235	0	30	1	0	0	0
142971	0	9	14	1	1	1
38848	0	16	2	0	1	1
179749	0	17	2	1	1	1
28326	0	17	2	0	0	1
44752	0	8	4	0	0	1
184652	0	13	3	1	1	0
60169	0	6	17	1	1	0
44079	0	25	1	1	1	1
165328	1	18	2	1	1	1
165277	1	22	1	1	1	1
38881	0	21	2	0	0	1
185068	1	7	6	0	1	1
154318	1	7	15	1	1	1
187949	1	7	6	0	1	1
25019	1	6	12	0	0	0
125048	0	6	5	0	0	1
159091	0	21	3	1	1	1
24563	0	10	10	0	0	0
175522	1	13	4	1	1	0
188553	0	18	1	1	0	1
163344	1	10	8	1	1	1
187726	0	9	4	0	0	1
188904	1	19	5	1	0	1
29938	0	8	11	0	0	1
112887	0	15	1	0	0	0
16956	1	6	16	0	0	0
51325	1	5	6	0	0	1
16630	0	7	14	0	0	1
32470	1	5	34	1	1	1
184444	0	14	1	1	1	0
56357	1	14	1	1	1	1
165459	0	18	3	1	1	0
56334	1	27	1	1	1	0
114350	1	5	4	0	1	1
141146	0	28	3	0	0	0
6049	0	12	10	0	0	0
112842	0	25	1	0	0	1
45384	0	15	7	1	1	0
188064	1	12	1	1	1	1
75941	1	9	8	0	1	1
47431	0	7	16	0	0	0
38841	0	14	2	0	1	1
50492	1	13	2	0	0	1
41065	0	8	13	0	0	0
44204	1	26	2	0	0	0
44318	1	26	2	0	0	0
179744	0	19	2	1	1	0
50490	1	13	2	0	0	1
184529	0	14	2	1	1	0
69142	1	11	1	1	1	1
188646	1	8	2	1	1	1
63147	0	13	2	0	0	1
141733	0	13	8	0	1	1
124701	0	12	3	0	0	1
124703	0	12	3	0	0	1
133906	1	6	28	1	1	1
141647	0	16	7	0	0	0
162480	0	12	4	1	0	1
129912	1	6	4	1	1	1
44103	0	19	1	1	1	1
180610	1	14	7	1	1	0
186042	1	8	5	0	1	1
157980	1	14	15	0	1	1
158007	1	14	15	0	1	1
158009	1	14	15	0	1	1
1010	1	5	18	0	1	1
87884	1	12	6	0	0	1
124831	0	15	3	0	0	1
124833	0	15	3	0	0	0
56335	1	26	1	1	1	0
1298	1	5	25	0	1	1
51032	0	17	5	0	0	1
132131	0	7	17	1	1	1
119706	0	7	4	1	1	1
33337	1	16	1	1	0	0
120295	1	5	7	1	1	1
75701	0	10	7	0	0	1
81672	1	10	7	1	1	1
149082	1	5	7	0	0	1
120367	1	5	7	1	1	1
124315	0	8	1	0	0	1
29212	1	5	7	0	0	0
125807	1	7	9	0	0	1
125814	1	7	9	0	0	1
187889	0	9	5	0	1	1
16629	0	6	14	0	0	0
159029	0	43	2	1	1	1
152045	0	15	1	1	1	0
157278	0	15	11	0	0	1
172127	0	21	2	1	1	1
56558	0	39	2	0	0	1
1065	1	5	19	0	1	0
165271	0	21	1	1	1	0
164184	1	5	12	1	1	1
167242	1	7	11	1	1	0
71666	1	5	12	0	0	0
141437	1	7	6	1	1	1
187092	1	5	5	1	1	1
179627	0	21	1	0	0	0
118755	0	14	1	1	1	1
187843	1	5	5	1	1	1
56941	0	35	4	0	0	1
62923	1	14	1	0	0	0
130228	1	11	7	1	1	1
69765	0	28	4	0	0	1
33350	1	20	1	1	1	0
50869	0	10	4	0	0	1
188864	0	20	4	1	0	1
59580	1	7	13	1	1	0
129620	1	14	2	1	0	1
172914	1	21	4	1	1	0
33338	0	19	1	1	1	1
69295	0	40	2	0	0	1
188898	1	17	5	1	0	1
57601	0	27	6	0	0	1
184512	0	13	2	1	1	0
169884	0	16	6	1	1	0
3785	1	12	1	1	1	0
6910	0	6	17	0	0	1
170999	1	15	11	1	1	0
171014	1	15	11	1	1	0
171019	1	15	11	0	1	0
56936	0	36	4	0	0	1
79722	1	36	1	1	1	0
112912	1	6	1	0	0	1
114037	0	6	3	0	0	1
180765	0	12	8	1	1	1
148331	1	6	1	0	0	1
148332	1	6	1	0	0	1
148579	1	6	3	0	0	1
118776	1	12	1	1	1	1
131622	0	8	15	1	1	1
184656	0	13	3	1	1	0
184819	1	8	3	0	1	1
185722	0	12	1	1	0	1
124321	0	12	1	0	0	0
158010	1	15	15	0	1	1
93406	0	12	2	0	0	1
28155	1	6	1	1	0	0
125133	1	6	5	0	0	0
162146	1	6	1	1	0	0
129755	0	7	3	1	1	0
119998	0	6	5	1	1	1
155407	1	7	22	1	1	1
86677	1	29	1	0	0	1
93111	0	17	1	1	1	1
174071	0	16	10	1	1	0
157063	0	16	10	0	1	0
56552	0	41	2	0	0	0
170169	0	16	7	0	0	0
59779	0	8	14	1	0	1
38764	0	16	1	0	1	1
63307	0	39	3	0	0	1
141247	0	19	4	0	1	1
591	0	10	12	0	0	0
44105	0	21	1	1	1	1
44114	1	21	1	1	1	1
74388	0	47	1	0	0	1
129698	0	18	2	0	0	1
129690	0	18	2	0	0	1
142912	0	7	14	1	0	1
16626	0	7	14	0	0	0
7321	1	6	22	0	1	1
158930	0	46	1	1	1	1
172924	0	22	4	1	1	0
281	0	14	7	0	1	0
188458	0	8	5	1	1	1
133978	1	20	1	0	0	0
38754	0	15	1	0	1	1
6680	0	8	16	0	0	1
6765	1	6	16	0	1	0
40864	0	10	11	0	0	1
82956	1	5	11	1	1	1
188565	1	15	1	1	0	0
172430	0	23	3	1	1	0
156494	0	17	8	0	1	0
162155	1	44	1	0	0	0
35126	0	8	10	0	0	0
133955	0	19	1	0	0	1
167051	0	8	10	1	1	0
8718	0	19	3	0	1	0
141004	0	19	1	0	0	1
82756	0	6	10	1	0	0
163662	1	8	10	1	0	1
118802	0	14	1	1	1	1
118803	0	14	1	1	1	1
169910	0	17	6	1	1	0
5886	0	15	8	0	0	0
16616	1	5	14	0	0	0
137556	1	7	2	1	1	1
173004	0	22	5	1	1	1
23695	0	11	5	0	1	0
93400	0	7	2	1	0	1
44078	0	27	1	1	1	1
153575	0	9	11	1	1	0
89176	1	5	9	0	0	0
93107	1	9	1	1	1	1
131597	0	7	15	1	1	1
25029	0	8	12	0	0	0
112924	1	13	2	0	1	1
181495	1	13	1	0	1	1
188861	1	16	4	1	0	1
172690	0	23	4	1	1	0
119700	0	6	4	1	1	1
188345	1	6	4	1	1	1
188857	0	18	4	1	0	1
124909	1	6	4	1	0	0
119682	1	6	4	0	1	1
169164	0	18	4	1	1	0
125805	0	8	9	0	0	1
172435	0	24	3	1	1	0
56801	0	36	3	1	1	0
125806	0	8	9	0	0	1
172134	0	25	2	1	1	0
125361	1	7	6	1	0	1
56394	1	18	2	0	0	1
152082	0	18	2	0	1	1
86969	1	6	2	0	1	1
56376	0	18	2	0	0	1
30398	1	6	13	0	0	1
34642	0	7	8	0	0	1
69174	0	41	1	1	1	0
155988	0	18	5	0	0	1
120293	1	5	7	1	1	1
188544	1	8	6	1	0	0
58749	1	12	11	1	1	1
156487	0	11	8	1	1	1
129544	1	6	29	1	1	1
182263	0	17	6	1	1	1
56798	0	37	3	1	1	0
46455	0	9	12	0	0	0
59180	0	9	12	1	0	0
29521	0	6	9	0	0	0
100009	1	23	1	0	0	1
24146	1	11	7	0	1	1
168670	0	19	1	0	0	0
82736	1	5	10	0	0	1
82737	1	5	10	0	0	1
120785	1	5	10	0	1	1
157011	1	10	10	1	1	0
185712	0	15	1	0	0	1
124316	0	15	1	0	0	1
127214	0	6	16	1	1	1
102185	1	6	7	0	0	0
141245	1	19	4	1	1	1
179748	0	20	2	1	1	1
159023	0	40	2	1	0	1
160955	1	5	13	1	0	0
63188	0	40	2	0	0	1
5633	0	17	4	0	1	0
29692	1	8	10	0	1	0
133972	0	47	1	0	0	0
165270	0	25	1	1	1	0
181489	0	25	1	1	1	1
62947	0	50	1	0	0	1
159030	0	43	2	1	1	1
87880	1	13	6	0	0	1
165259	1	5	19	1	0	1
6645	0	7	15	0	1	0
6660	0	7	15	0	1	1
141013	1	7	1	0	0	1
114547	0	8	5	0	0	0
183869	1	14	7	1	1	1
187846	0	8	5	0	1	1
124704	0	7	3	0	0	1
125049	1	11	5	0	0	1
93233	0	14	2	1	0	1
29767	0	7	11	0	0	1
179747	1	23	2	1	1	0
179628	0	24	1	0	0	0
44064	0	41	1	1	1	1
185830	1	9	2	1	1	1
185831	0	9	2	0	1	1
108604	1	5	8	1	1	1
152917	0	10	8	1	1	1
169140	0	12	4	1	1	0
169157	0	12	4	1	1	0
8945	1	8	7	1	0	1
115333	1	6	10	1	1	1
186660	1	10	1	1	1	1
79733	1	40	1	1	1	0
69759	0	33	4	0	0	1
113098	0	13	2	0	1	1
188387	0	11	4	1	1	1
113096	0	13	2	0	1	1
133931	1	7	28	1	1	1
125808	0	8	9	0	0	1
40392	0	12	9	0	0	1
45362	0	9	7	1	1	0
177434	1	6	15	1	0	1
177439	1	6	15	1	0	1
187569	0	12	3	1	1	1
63929	1	33	5	0	0	1
174043	0	19	10	1	1	0
174059	1	19	10	1	1	0
1960	1	6	54	0	1	1
74394	1	16	1	0	0	1
16174	0	8	11	0	0	1
57597	1	32	6	0	0	0
56559	0	41	2	0	0	0
95614	0	6	8	1	0	1
62871	1	19	1	0	0	1
62872	1	19	1	0	0	1
56937	1	36	4	0	0	0
12908	0	8	13	0	1	1
23124	0	12	2	0	0	1
173022	0	21	5	1	1	0
173024	1	21	5	1	1	0
183116	1	7	12	1	1	1
124399	0	25	1	0	0	1
34870	0	9	9	1	1	0
