term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
99644	1.0	13	837265,838151,839869,841447,816936,818899,818903,822055,824937,826914,827830,831122,835375	69	107	13	39
34129	1.0	4	838807,841468,841534,841558,843903,818822,822132,822517,831472,832070	59	72	10	14
99693	1.0	8	837265,838151,843810,816936,822055,832247,835375	69	108	7	40
99706	1.0	15	837265,838151,841447,816936,818899,818903,822055,826914,832247,835375	69	108	10	40
99709	1.0	14	837265,838151,841447,816936,818899,818903,822055,824937,826914,831122,835375	69	108	11	40
165276	1.0	1	823831,835398,827307,841558,838807,820827,824524,835431,841892,822132	85	94	10	10
98554	1.0	10	837265,838151,838984,839869,844264,816936,818903,820775,821840,822055,824937,827001,827830,831122,835375	69	100	15	32
99839	1.0	5	837265,838151,839869,841447,816936,818899,818903,826914,827830,831122,831528	69	109	11	41
99850	1.0	14	837265,838151,839869,841447,816936,818899,818903,824937,826914,827830,831122,835375	69	109	12	41
99875	1.0	6	837265,838151,839869,841447,816936,818903,826914,827830,831122,831528	69	110	10	42
33030	1.0	10	837265,838151,841447,816936,818899,822055,831122,832247,835375	58	106	9	49
99892	1.0	15	837265,838151,839869,841447,816936,818903,824937,826914,827830,831122,835375	69	110	11	42
99896	1.0	13	837265,838151,816936,818903,826914,827830,831528,832247	69	111	8	43
99897	1.0	16	837265,838151,839869,816936,818903,824937,826914,827830,831122,835375	69	111	10	43
99900	1.0	13	837265,838151,839869,816936,818903,821840,824937,827001,827830,831122,835375	69	111	11	43
99901	1.0	17	837265,838151,816936,818903,826914,827830,832247,835375	69	111	8	43
99913	1.0	11	837265,838151,839869,840894,818903,821840,824699,824937,827001,827830,831122,835375	69	111	12	43
99925	1.0	9	837265,838151,843810,816936,832247,835375	69	111	6	43
98581	1.0	10	837265,838151,839869,840894,818672,818903,820775,821840,822055,824699,824937,827830,828595,835375	69	101	14	33
44747	1.0	3	838984,839869,839930,841447,816936,818899,818903,826914,831472	61	73	9	13
100005	1.0	1	829995,831472,823831,832070,822132,841468,838672,835431	70	79	8	10
100006	1.0	1	829995,831472,823831,832070,822132,841468,822517,820827,828884,838807,841558,836043	70	79	12	10
100008	1.0	1	828884,838807,838851,823831,822517,820827,841558,822132,836043,841468	70	79	10	10
100023	1.0	2	838079,838672,826914,829995,831472,832070,835431	70	80	7	11
1750	1.0	17	837265,838151,821840,824699,824937,827001,831122,832247,835375	49	99	9	51
1794	1.0	15	837265,838151,839869,831122,832247,835375	49	101	6	53
1798	1.0	14	837265,838151,839869,826914,831122,832247	49	101	6	53
1890	1.0	18	837265,838151,824937,827001,831122,832247,835375	49	106	7	58
1953	1.0	18	837265,838151,821840,824699,824937,827001,831122,835375	49	111	8	63
1956	1.0	14	837265,838151,839869,821840,824699,827830,831122,835375	49	111	8	63
1959	1.0	15	837265,838151,839869,826914,831122	49	111	5	63
33122	1.0	8	837265,838151,816936,821840,822055,824937,827830,831122,835375	58	107	9	50
33124	1.0	5	837265,838151,839869,841447,816936,822055,827830,831122,835375	58	107	9	50
100608	1.0	2	838807,841468,820827,822132,823831,831472,832070,836043	70	81	8	12
44173	1.0	1	838807,841558,843903,818822,820827,822132,822517,827307,831472,832070	61	71	10	11
166909	1.0	7	838079,838151,838984,841447,843810,816546,816936,818899,818903,822055,824937,826914,827830,828595,829995,831472,831528,832070,832454,833471,835375	85	102	21	18
120663	1.0	4	838079,844264,844283,816651,822205,828595,835431	73	90	7	18
44208	1.0	2	837555,838984,839869,839930,841447,843903,816936,818899,820775,826914,828595,831472,831528,832070	61	71	14	11
33304	1.0	15	837265,838151,816936,821840,824937,827001,831122,835375	58	111	8	54
44406	1.0	2	838984,839930,841468,843903,818822,822132,828595,830128,831472,832070	61	72	10	12
70053	1.0	3	837265,838151,839869,839930,840894,841447,816768,816936,818899,818903,820775,821840,822055,824699,824937,831122,832247,835375	65	78	18	14
102967	1.0	4	838079,816651,818903,827830,828595	70	90	5	21
37717	1.0	4	839869,839930,816936,818903,828595	59	98	5	40
136269	1.0	12	838079,838151,838984,841447,816546,816936,818899,818903,822055,824937,826914,827830,828595,829995,831472,831528,832454,835375	76	102	18	27
6397	1.0	6	837265,838151,839869,841447,818899,820775,822055,824699,826914,830101,831122	52	73	11	22
71180	1.0	3	837265,838151,840006,841447,816936,818903,821840,822055,824699,824937,827001,831122,835375	65	82	13	18
136835	1.0	12	837265,838079,838151,839869,841447,816546,816936,818899,818903,822055,824937,825208,826914,827001,827830,828595,829995,831122,831472,831528,832454,835375	76	105	22	30
137151	1.0	10	837265,838079,838151,839869,841447,816546,816936,818899,818903,822055,824937,825208,826914,827001,827830,829995,831122,831472,831528,832070,832454,835375	76	107	22	32
137174	1.0	11	837265,838079,838151,839869,841447,816546,816936,818069,818899,818903,822055,824937,825208,826914,827001,829995,831122,831472,831528,832070,832454,835375	76	107	22	32
137335	1.0	11	837265,838079,838151,839869,841447,816546,816936,818899,818903,824937,825208,826914,827001,827830,829995,831122,831472,831528,832070,835375	76	109	20	34
99352	1.0	12	837265,838151,841447,816936,818899,818903,822055,824937,826914,827830,828595,831122,832247,835375	69	105	14	37
137365	1.0	12	837265,838079,838151,839869,841447,816546,816936,818069,818899,818903,824937,825208,826914,827001,829995,831122,831472,831528,832070,835375	76	109	20	34
137419	1.0	13	837265,838079,838151,839869,841447,816546,816936,818069,818903,824937,825208,826914,827001,829995,831122,831472,831528,832070,835375	76	110	19	35
137433	1.0	13	837265,838079,838151,839869,816546,816936,818903,824937,825208,826914,827001,827830,829995,831122,831472,831528,832070,835375	76	111	18	36
137442	1.0	16	837265,838079,838151,841468,816936,818069,824970,826914,829995,831472,831528,832070,832247,835375	76	111	14	36
137454	1.0	14	837265,838079,838151,839869,816546,816936,818069,818903,824937,825208,826914,827001,829995,831122,831472,831528,832070,835375	76	111	18	36
6398	1.0	6	838151,839869,841447,818899,820775,824699,826914,830101,831122,835398	52	73	10	22
6424	1.0	8	838151,838851,841447,818899,820775,824699,826914,830101,831122,835398	52	73	10	22
50237	1.0	1	843903,818822,839869,822132,816936,828595,838984,831472,832070,839930,830128,841468,841534,820827,823831	62	71	15	10
99485	1.0	9	837265,838151,841447,816936,818899,818903,822055,826914,827830,831122,831528,832247	69	106	12	38
99493	1.0	12	837265,838151,841447,816936,818903,822055,824937,827001,827830,831122,832247,835375	69	106	12	38
72783	1.0	4	837265,838151,840894,841447,816768,816936,818903,820775,821840,822055,824699,824937,827001,831122,832247,835375	65	95	16	31
121391	1.0	4	838079,838672,844264,818903,827830,828595	73	94	6	22
73083	1.0	5	837265,838151,838984,839869,840894,816936,818903,820775,821840,822055,824699,824937,831122,832247,835375	65	97	15	33
73093	1.0	5	837265,838151,840894,816768,816936,818903,820775,821840,822055,824699,824937,827001,831122,832247,835375	65	97	15	33
73094	1.0	6	837179,837265,838151,839869,840894,816768,816936,820775,821840,822055,824699,824937,832247,835375	65	97	14	33
73152	1.0	4	837265,838151,839869,839930,841447,816936,818903,822055,824937,826914,828595,831122	65	98	12	34
73158	1.0	8	838984,839869,839930,844264,821840,827830,828595	65	98	7	34
73160	1.0	6	837265,838151,838984,839869,839930,841447,816936,818903,821840,822055,824937,827830,828595,831122,835375	65	98	15	34
73166	1.0	5	837265,838151,839869,839930,841447,816768,816936,818899,818903,820775,821840,822055,824937,831122,832247,835375	65	98	16	34
120279	1.0	3	838079,843747,844264,844283,816651,822205,828595,835431	73	88	8	16
73209	1.0	5	837265,838151,839869,816768,816936,818899,818903,820775,821840,822055,824699,824937,831122,832247,835375	65	98	15	34
73211	1.0	6	837265,838151,816768,816936,818903,820775,821840,822055,824699,824937,827001,831122,832247,835375	65	98	14	34
73216	1.0	7	837179,837265,838151,839869,816768,816936,820775,821840,822055,824699,824937,832247,835375	65	98	13	34
73262	1.0	6	837265,838151,838984,839869,841447,816936,818903,820775,821840,822055,824937,831122,832247,835375	65	99	14	35
73264	1.0	6	837265,838151,839869,816936,818899,818903,820775,821840,822055,824699,824937,831122,832247,835375	65	99	14	35
73269	1.0	7	837265,838151,838984,839869,841447,816936,818903,821840,822055,824937,827830,828595,831122,835375	65	99	14	35
73277	1.0	6	837265,838151,838984,839869,840894,816936,818903,820775,821840,822055,824699,824937,831122,835375	65	99	14	35
73284	1.0	7	837265,838151,816936,818903,820775,821840,822055,824699,824937,827001,831122,832247,835375	65	99	13	35
73286	1.0	6	837265,838151,840894,816936,818903,820775,821840,822055,824699,824937,827001,831122,835375	65	99	13	35
73335	1.0	5	837265,838151,841447,816768,816936,818903,820775,821840,822055,824937,827001,831122,832247,835375	65	99	14	35
73336	1.0	2	837265,838151,839869,841447,816768,816936,818899,818903,822055,826914,831122,831528,832247	65	99	13	35
73337	1.0	6	837265,838151,839869,841447,816768,816936,818899,818903,820775,821840,822055,824937,831122,832247,835375	65	99	15	35
73339	1.0	5	837265,838151,839869,841447,816768,816936,818899,818903,820775,822055,824937,826914,831122,832247	65	99	14	35
73400	1.0	3	837265,838151,841447,816768,816936,818899,818903,822055,826914,831122,831528,832247	65	100	12	36
7902	1.0	8	837265,838151,818300,820775,821840,822055,824699,824937,831122,832247,835375	52	92	11	41
99627	1.0	13	837265,838151,839869,841447,816936,818903,822055,824937,827001,827830,831122,835375	69	107	12	39
73497	1.0	6	837265,838151,838984,839869,816936,818903,821840,822055,824699,824937,827830,828595,831122,835375	65	101	14	37
73500	1.0	7	837265,838151,816936,818903,820775,821840,822055,824699,824937,827001,831122,835375	65	101	12	37
73505	1.0	7	837265,838151,839869,840894,818903,820775,821840,822055,824699,824937,831122,835375	65	101	12	37
73516	1.0	7	837265,838151,838984,839869,816936,818903,820775,821840,822055,824699,824937,831122,835375	65	101	13	37
73527	1.0	6	838151,838984,816936,820176,821840,824699,824937,827830,835375	65	101	9	37
73571	1.0	3	837265,838151,841447,816936,818903,820775,822055,824937,827001,831122,832247,835375	65	101	12	37
73673	1.0	8	837265,838151,816936,818903,820775,821840,822055,824937,827001,831122,835375	65	102	11	38
73680	1.0	4	837265,838151,841447,816936,818903,820775,822055,824937,827001,831122,835375	65	102	11	38
73682	1.0	8	837265,838151,839869,841447,816936,818899,818903,820775,822055,824937,831122,835375	65	102	12	38
8176	1.0	9	837265,838151,839869,816768,818899,820775,821840,822055,824699,831122,832247,835375	52	98	12	47
8199	1.0	10	837265,838151,839869,818899,820775,821840,822055,824699,831122,832247,835375	52	99	11	48
8215	1.0	12	837265,838151,816768,820775,821840,822055,824937,827001,831122,832247,835375	52	99	11	48
8239	1.0	13	837265,838151,816768,820775,822055,824937,827001,831122,832247,835375	52	100	10	49
8285	1.0	13	837265,838151,820775,821840,822055,824699,824937,827001,831122,835375	52	101	10	50
8293	1.0	11	837265,838151,839869,820775,821840,822055,824699,831122,835375	52	101	9	50
73840	1.0	7	837265,838151,839869,818903,821840,822055,824699,824937,827830,828595,831122,835375	65	104	12	40
106618	1.0	1	838672,826914,831122,841892,831528,827001,818899,841447,818903,818822,838079,816768,832247,830128,837265,840894,822055,831472,832070,829995	71	80	20	10
8316	1.0	14	837265,838151,820775,822055,824937,827001,831122,832247,835375	52	101	9	50
121540	1.0	7	837179,837265,838151,839869,839930,840894,841447,844264,816768,816936,818822,818899,818903,820775,821840,822055,824699,824937,826914,827830,828595,829995,831122,831528,832247,832454,835375	73	95	27	23
8371	1.0	12	837265,838151,839869,820775,821840,822055,831122,835375	52	102	8	51
73955	1.0	9	837265,838151,839869,841447,816936,818903,822055,824937,827830,828595,831122,835375	65	105	12	41
73957	1.0	5	837265,838151,839869,841447,816936,818903,822055,824937,826914,828595,831122	65	105	11	41
28720	1.0	2	838807,841558,843903,818822,820827,822132,827307,831472,832070	58	71	9	14
74047	1.0	4	837265,838151,841447,816936,818899,818903,822055,826914,831122,831528,832247	65	106	11	42
74053	1.0	8	837265,838151,841447,816936,818899,818903,822055,824937,831122,832247,835375	65	106	11	42
8519	1.0	4	837265,838151,822055,824937,827001,831122,832247,835375	52	106	8	55
106848	1.0	2	838079,838672,841892,818899,818903,826914,828595,830128,831528	71	81	9	11
8590	1.0	10	837265,838151,822055,824937,831122,835375	52	108	6	57
74132	1.0	7	838151,816936,820176,821840,824937,827830,835375	65	107	7	43
74154	1.0	8	837265,838151,839869,818903,821840,822055,824699,824937,827830,831122,835375	65	107	11	43
74155	1.0	9	837265,838151,816936,818903,821840,822055,824937,827001,831122,835375	65	107	10	43
74156	1.0	8	837265,838151,818903,821840,822055,824699,824937,827001,831122,835375	65	107	10	43
74162	1.0	5	837265,838151,841447,816936,818903,822055,824937,827001,831122,835375	65	107	10	43
74163	1.0	3	837265,838151,839869,841447,816936,818899,818903,822055,824937,831122,835375	65	107	11	43
74167	1.0	10	837265,838151,839869,841447,816936,818903,822055,824937,827830,831122,835375	65	107	11	43
74169	1.0	7	837265,838151,839869,841447,816936,818899,818903,822055,824937,826914,831122	65	107	11	43
8636	1.0	13	837265,838151,839869,841447,818899,831122,835375	52	109	7	58
8638	1.0	13	818899,824970,826914,829995,831122,832070	52	109	6	58
74203	1.0	9	837265,838151,841447,816936,818899,818903,822055,832247,835375	65	108	9	44
74205	1.0	5	837265,838151,841447,816936,818899,818903,822055,826914,831528,832247	65	108	10	44
74209	1.0	8	837265,838151,841447,816936,818899,818903,822055,824937,826914,831122	65	108	10	44
8691	1.0	2	837179,839930,822205,828595,829283	53	63	5	11
74286	1.0	10	837265,838151,841447,816936,818899,818903,832247,835375	65	109	8	45
74288	1.0	6	837265,838151,841447,816936,818899,818903,826914,831528,832247	65	109	9	45
74297	1.0	4	837265,838151,839869,841447,816936,818899,818903,824937,831122,835375	65	109	10	45
74311	1.0	7	837265,838151,841447,816936,818903,826914,831528,832247	65	110	8	46
74313	1.0	9	837265,838151,839869,841447,816936,818903,824937,826914,831122	65	110	9	46
74346	1.0	12	837265,838151,816936,818903,832247,835375	65	111	6	47
74354	1.0	8	837265,838151,839869,840894,818903,821840,824699,824937,831122,835375	65	111	10	47
74357	1.0	8	837265,838151,816936,818903,826914,831528,832247	65	111	7	47
74358	1.0	10	837265,838151,839869,816936,818903,824937,826914,831122	65	111	8	47
74362	1.0	9	837265,838151,839869,818903,821840,824699,824937,827830,831122,835375	65	111	10	47
74513	1.0	2	840894,816768,818822,820775,824699,827001,831122,831528,832247,835375,835398	66	76	11	11
110764	1.0	7	837265,838151,839869,839930,841447,844264,816768,816936,818822,818899,818903,820775,821840,822055,824937,826914,827001,827830,831122,832247,835375	71	98	21	28
141135	1.0	2	838807,841534,820827,822132,823831,824524,835431	78	89	7	12
29012	1.0	3	838807,841534,841558,843903,822132,822517,831472,832070	58	72	8	15
174216	1.0	6	837265,816546,827001,831122,835398	87	106	5	20
72759	1.0	4	837265,838151,838984,839869,839930,840894,841447,816936,818903,820775,821840,822055,824699,824937,831122,832247,835375	65	95	17	31
141647	1.0	5	838672,841468,841892,816768,818069,822132,823831,824524,824970,826914,829995,831472,831528,832070,832247,835398	78	93	16	16
141736	1.0	6	841892,822132,823831,824524,835398	78	94	5	17
44093	1.0	1	822132,818822,832070,831472,843903,838807,841534,830128,828595,841468	61	70	10	10
109680	1.0	3	837265,838151,839930,840894,841447,841892,816768,816936,818822,818899,818903,820775,822055,826914,827001,831122,831528,832247,835375	71	93	19	23
44209	1.0	2	837555,838984,839869,839930,843903,816936,818822,822132,828595,831472,832070	61	71	11	11
44212	1.0	2	841468,841534,843903,818822,822132,828595,830128,831472,832070	61	71	9	11
44241	1.0	2	838984,839869,839930,816936,818822,818903,822132,828595,830128,831472,832070	61	71	11	11
109877	1.0	3	838672,818899,818903,826914,828595,830128,831528	71	94	7	24
44416	1.0	3	838984,839930,843903,818899,826914,828595,830128,831472,832070	61	72	9	12
44437	1.0	3	838984,839869,839930,818822,818903,822132,828595,830128,831472,832070	61	72	10	12
44461	1.0	2	838984,839869,839930,816936,818822,818903,828595,830128,831472,832070	61	72	10	12
44472	1.0	3	837555,838984,839869,839930,816936,818822,818903,828595,831472,832070	61	72	10	12
110021	1.0	4	837265,838151,839869,839930,840894,841447,816768,816936,818822,818899,818903,820775,822055,824699,824937,826914,827001,827830,831122,831528,832247,835375	71	95	22	25
110026	1.0	4	837265,840894,841447,816768,818822,818899,818903,822055,826914,827001,829995,831122,831472,831528,832247	71	95	15	25
110034	1.0	6	837265,838151,839869,839930,840894,841447,844264,816768,816936,818822,818899,818903,820775,821840,822055,824699,824937,826914,827001,827830,831122,832247,835375	71	95	23	25
44536	1.0	2	838807,841468,841534,841558,843903,818822,820827,822132,822517,831472,832070	61	72	11	12
44662	1.0	4	837265,838151,838984,839869,840894,841447,816936,818899,820775,822055,824699,824970,826914,829995,830101,831122,831528,835398	61	73	18	13
44664	1.0	4	837265,838151,838984,839869,840894,841447,816936,818899,820775,822055,824699,826914,831122,831528,832247,835375,835398	61	73	17	13
44743	1.0	3	838984,839869,841447,816936,818899,818903,820775,824970,826914,829995,831122,831472,831528,832070	61	73	14	13
187724	1.0	3	838672,841892,820775,820827,822132	96	108	5	13
45107	1.0	3	838807,841468,841558,843903,818822,820827,822132,822517,831472,832070	61	75	10	15
110650	1.0	5	837265,838151,839869,840894,816768,816936,818822,818899,818903,820775,822055,824699,824937,827001,827830,831122,831528,832247,835375	71	97	19	27
110652	1.0	8	837179,837265,838151,838984,839869,840894,844264,816768,816936,818822,818899,818903,820775,821840,822055,824699,824937,827830,828595,831122,832247,835375	71	97	22	27
110829	1.0	4	837265,838151,839869,816768,816936,818822,818899,818903,820775,822055,824699,824937,827001,827830,831122,831528,832247,835375	71	98	18	28
110847	1.0	6	837265,838151,839869,816768,816936,818822,818899,818903,820775,822055,824699,824937,827830,828595,831122,831528,832247,835375	71	98	18	28
111065	1.0	2	837265,838151,839869,816936,818822,818899,818903,820775,822055,824699,824937,827830,828595,831122,831528,832247,835375	71	99	17	29
122281	1.0	4	838079,844264,844283,827830,828595	73	98	5	26
111099	1.0	6	837265,838151,839869,841447,816768,816936,818822,818899,818903,820775,822055,824937,826914,827001,827830,831122,831528,832247,835375	71	99	19	29
176637	1.0	8	837265,838151,816546,818903,827001,831122,832454,835398	88	106	8	19
111106	1.0	3	837265,838151,839869,841447,844264,816768,816936,818822,818899,818903,820775,821840,822055,824937,826914,827830,828595,831122,832247,835375	71	99	20	29
111107	1.0	2	837265,838151,839869,841447,844264,816768,816936,818822,818899,818903,820775,821840,822055,824937,826914,827001,827830,831122,832247,835375	71	99	20	29
111361	1.0	5	837265,838151,838984,839869,843810,844264,816936,818672,818903,820775,822055,824937,827001,827830,831122,832247,835375	71	100	17	30
111364	1.0	7	837265,838151,839869,841447,816936,818822,818899,818903,820775,822055,824937,826914,827001,827830,831122,831528,832247,835375	71	100	18	30
45842	1.0	6	837265,838151,840894,841447,816768,816936,818899,820775,821840,822055,824699,827001,831122,832247,835375	61	78	15	18
111386	1.0	8	837265,838151,838984,839869,843810,844264,816936,818672,818903,820775,821840,822055,824937,827830,828595,831122,835375	71	100	17	30
45918	1.0	4	841447,818899,818903,820775,826914,829995,831122,831528	61	78	8	18
111508	1.0	8	837265,838151,839869,841447,816936,818822,818899,818903,822055,824937,826914,827001,827830,831122,831528,832247,835375	71	101	17	31
111510	1.0	4	837265,838151,839869,841447,818822,818899,818903,822055,826914,827001,829995,831122,831528,832247	71	101	14	31
111512	1.0	3	837265,841447,818822,818899,818903,822055,826914,827001,829995,831122,831472,831528,832247	71	101	13	31
45985	1.0	4	839930,818899,818903,826914,831472	61	79	5	19
111528	1.0	4	837265,838151,839869,841447,816936,818899,818903,820775,822055,824937,826914,827001,827830,831122,831528,832247,835375	71	101	17	31
45919	1.0	4	838151,839869,840894,841447,816936,818899,818903,820775,826914,831122,831528	61	78	11	18
111712	1.0	5	837265,838151,839869,841447,818899,818903,820775,822055,827001,829995,831122	71	102	11	32
111503	1.0	2	837265,838151,839869,841447,816936,818822,818899,818903,822055,824937,826914,827830,828595,831122,831528,832247,835375	71	101	17	31
57200	1.0	3	837265,838151,838984,839869,841447,816936,818300,818899,822055,824699,826914,827830,831122,835375	63	76	14	14
112179	1.0	2	837265,838151,841447,818822,818899,818903,822055,826914,829995,831122,831528,832247	71	105	12	35
79423	1.0	3	838151,839869,841447,818899,818903,822055,826914,829995,831122,831528	66	107	10	42
112223	1.0	2	837265,838151,843810,816936,818903,822055,824937,827830,828595,831122,832247,835375	71	105	12	35
79456	1.0	6	841447,818899,818903,822055,826914,829995,831122,831472,831528	66	108	9	43
79464	1.0	4	838151,841447,818899,818903,822055,826914,829995,831122,831528	66	108	9	43
112236	1.0	10	837265,838151,843810,816936,818903,822055,824937,827830,828595,832247,832454,835375	71	105	12	35
112238	1.0	3	837265,838151,841447,816936,818822,818899,818903,822055,824937,826914,827830,828595,831122,831528,832247,835375	71	105	16	35
79593	1.0	5	838151,839869,841447,818903,826914,829995,831122,831528	66	110	8	45
112367	1.0	5	837265,838151,841447,816936,818899,818903,822055,824937,826914,827001,827830,831122,831528,832247,835375	71	106	15	36
112371	1.0	5	837265,838151,841447,818899,818903,822055,826914,827001,829995,831122,831528,832247	71	106	12	36
112374	1.0	4	837265,838151,841447,816936,818899,818903,822055,824937,827001,827830,832247,832454,835375	71	106	13	36
79621	1.0	6	838151,839869,818903,826914,829995,831122,831528	66	111	7	46
112512	1.0	5	837265,838151,841447,816936,818899,818903,822055,827830,832247,832454,835375	71	107	11	37
112535	1.0	3	837265,838151,839869,841447,816936,818899,818903,822055,824937,826914,827001,827830,831122,831528,835375	71	107	15	37
112540	1.0	5	837265,841447,818899,818903,822055,826914,827001,829995,831122,831472,831528	71	107	11	37
112588	1.0	3	837265,841447,818899,818903,822055,826914,829995,831472,831528,832247	71	108	10	38
112598	1.0	4	837265,838151,841447,816936,818899,818903,822055,824937,826914,831122,831528,835375	71	108	12	38
112604	1.0	6	837265,841447,818899,818903,822055,826914,829995,831122,831472,831528	71	108	10	38
112607	1.0	5	837265,838151,841447,816936,818899,818903,822055,832247,832454,835375	71	108	10	38
112610	1.0	5	841447,818899,818903,822055,826914,829995,831472,831528,832070,832247	71	108	10	38
112736	1.0	4	837265,838151,839869,841447,816936,818899,818903,824937,826914,827001,827830,831122,831528,835375	71	109	14	39
112746	1.0	6	837265,838151,839869,841447,818899,818903,826914,827001,829995,831122,831528	71	109	11	39
112749	1.0	3	837265,838151,841447,816936,818899,818903,826914,827830,831528,832247,835375	71	109	11	39
112754	1.0	5	837265,841447,818899,818903,826914,827001,829995,831122,831472,831528	71	109	10	39
112756	1.0	4	837265,841447,818899,818903,826914,829995,831472,831528,832247	71	109	9	39
112767	1.0	5	837265,838151,841447,818903,826914,829995,831528,832247	71	110	8	40
112780	1.0	5	837265,838151,839869,841447,816936,818903,824937,826914,827001,827830,831122,831528,835375	71	110	13	40
112791	1.0	6	837265,838151,839869,841447,818903,826914,827001,829995,831122,831528	71	110	10	40
112800	1.0	6	837265,841447,818903,826914,827001,829995,831122,831472,831528	71	110	9	40
112802	1.0	4	837265,838151,841447,816936,818903,826914,827830,831528,832247,835375	71	110	10	40
112808	1.0	7	837265,838151,839869,818903,826914,827001,829995,831122,831528	71	111	9	41
112810	1.0	8	818903,824970,826914,829995,831472,831528,832070,832247	71	111	8	41
112813	1.0	3	837265,838151,843810,816936,818903,827830,832247,835375	71	111	8	41
112829	1.0	6	837265,838151,818903,826914,829995,831528,832247	71	111	7	41
112832	1.0	5	837265,838151,816936,818903,826914,827830,831528,832247,835375	71	111	9	41
