TermId	 GeneSize	Gene
344	2	AT4G25910 AT3G47450
345	28	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT2G21160 AT2G37230 AT5G02160 AT3G53560 AT5G62720 AT1G78915 AT4G37925 AT1G27510 AT2G40400
346	29	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT2G21160 AT2G37230 AT5G02160 AT3G53560 AT5G62720 AT1G78915 AT1G30510 AT2G40400 AT1G27510 AT1G31180
347	31	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT2G21160 AT2G37230 AT5G02160 AT3G53560 AT5G62720 AT1G78915 AT4G37925 AT1G50450 AT1G65260 AT1G74880 AT2G01140 AT3G24590
348	79	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT2G27290 AT5G20140 AT5G53170 AT4G31560 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT3G58010 AT1G02560 AT5G16660 AT5G13120 AT1G67280 AT1G06690 AT5G39830 AT4G04020 AT2G29500 AT1G74710 AT2G20270 AT2G20260 AT3G60370 AT2G40760 AT1G54050 AT3G22690 AT4G39460 AT5G42270 AT5G15250 AT5G01500 AT1G14345 AT1G80030 AT1G56500 AT4G19830 AT1G17850 AT2G35040 AT3G28850 AT1G15820 AT2G37660 AT1G72640 AT4G18370 AT5G19370 AT1G67700 AT4G33010 AT3G26580 AT5G12470 AT2G30950 AT5G08540 AT3G55330 AT3G47060 AT3G08920 AT1G79230 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT1G32500 AT3G14420 AT1G16880 AT2G29180
349	93	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT2G27290 AT5G20140 AT5G53170 AT4G31560 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT3G58010 AT1G02560 AT5G16660 AT5G13120 AT1G67280 AT1G06690 AT5G39830 AT4G04020 AT2G29500 AT1G74710 AT2G20270 AT2G20260 AT3G60370 AT2G40760 AT1G54050 AT3G22690 AT4G39460 AT5G42270 AT5G15250 AT5G01500 AT1G14345 AT1G80030 AT1G56500 AT4G19830 AT1G17850 AT2G35040 AT3G28850 AT1G15820 AT2G37660 AT1G72640 AT4G18370 AT5G19370 AT1G67700 AT4G33010 AT3G26580 AT5G12470 AT2G30950 AT5G08540 AT3G55330 AT3G47060 AT3G08920 AT1G79230 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT3G46780 AT3G21055 AT1G15140 AT1G50460 AT1G55370 AT3G15110 AT4G16155 AT4G13010 AT2G24020 AT5G59250 AT1G22020 AT1G51350 AT1G18730 AT5G21430 AT5G52440 AT1G54500 AT2G22360 AT2G29180
350	3	AT2G26360 AT3G47450 AT4G25910
351	3	AT1G80380 AT5G42765 AT1G10170
352	5	AT2G41680 AT3G17830 AT3G47450 AT4G25910 AT4G36810
353	25	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT4G27700 AT4G01050 AT2G01140 AT3G24590 AT1G14590
354	30	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT2G37230 AT2G21160 AT5G02160 AT3G53560 AT5G62720 AT1G78915 AT2G40400 AT1G31180 AT1G30510 AT1G27510
355	32	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT2G37230 AT2G21160 AT5G02160 AT3G53560 AT5G62720 AT1G78915 AT1G50450 AT1G74880 AT1G65260 AT4G01050 AT2G01140 AT3G24590
356	89	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT2G20270 AT3G58010 AT3G60370 AT2G20260 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G32500 AT3G14420 AT1G16880 AT2G29180
357	93	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT2G20270 AT3G58010 AT3G60370 AT2G20260 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT3G21055 AT3G15110 AT1G22020 AT5G52440 AT5G21430 AT3G14420 AT1G16880 AT2G29180
358	94	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT2G20270 AT3G58010 AT3G60370 AT2G20260 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT3G21055 AT3G15110 AT1G22020 AT5G52440 AT5G21430 AT1G54500 AT4G28025 AT2G22360 AT2G29180
359	6	AT2G41680 AT2G26360 AT3G17830 AT3G47450 AT4G25910 AT4G36810
360	31	AT2G01918 AT2G42975 AT5G02160 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT2G37230 AT1G05385 AT1G79450 AT1G76760 AT4G24750 AT1G78915 AT4G24930 AT1G03850 AT1G54790 AT2G01140 AT4G01050 AT3G24590 AT4G27700 AT1G14590
361	31	AT2G01918 AT2G42975 AT5G02160 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT2G37230 AT1G05385 AT1G79450 AT1G76760 AT4G24750 AT1G78915 AT4G24930 AT1G03850 AT1G54790 AT2G01140 AT1G67840 AT1G65260 AT1G74880 AT1G50450
362	93	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT2G20260 AT3G60370 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT2G29180 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G15110 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G32500 AT3G14420 AT1G16880
363	95	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT2G20260 AT3G60370 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT2G29180 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G15110 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G54500 AT2G22360 AT5G52440 AT3G14420 AT1G16880
364	95	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT2G20260 AT3G60370 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT2G29180 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G15110 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G54500 AT2G22360 AT5G52440 AT3G26080 AT1G16880
365	96	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT2G20260 AT3G60370 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT2G29180 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G15110 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G54500 AT2G22360 AT5G52440 AT3G26080 AT4G28025 AT1G54780
366	6	AT4G27700 AT1G80380 AT4G01050 AT2G01140 AT3G24590 AT1G14590
367	31	AT2G01918 AT2G42975 AT5G02160 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT2G37230 AT1G05385 AT1G79450 AT1G76760 AT4G24750 AT1G78915 AT4G24930 AT1G03850 AT1G54790 AT1G50450 AT1G74880 AT1G65260 AT2G40400 AT1G27510
368	33	AT2G01918 AT2G42975 AT5G02160 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT2G37230 AT1G05385 AT1G79450 AT1G76760 AT4G24750 AT1G78915 AT4G24930 AT1G03850 AT1G54790 AT1G50450 AT1G74880 AT1G65260 AT2G01140 AT4G27700 AT4G01050 AT3G24590
369	97	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT4G20820 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G16660 AT5G39830 AT1G67280 AT5G59250 AT2G29500 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT2G20260 AT3G60370 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT2G29180 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G15110 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT3G14420 AT1G16880 AT1G54500 AT3G26080 AT4G28025 AT2G22360 AT5G52440
370	2	AT1G50250 AT3G26080
371	2	AT5G07020 AT1G54780
372	3	AT1G22450 AT1G65230 AT5G07020
373	3	AT1G74070 AT4G38100 AT5G01220
374	33	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G40400 AT1G31180 AT1G30510 AT1G27510
375	34	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G01140 AT4G27700 AT4G01050 AT3G24590 AT1G14590
376	94	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT5G52440 AT4G20820 AT1G42960 AT2G26800 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT5G39830 AT1G67280 AT4G04020 AT2G29500 AT5G59250 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT3G60370 AT3G14420 AT5G08540 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT1G15820 AT2G37660 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G15110 AT3G55330 AT1G52220 AT1G79230 AT2G24020 AT3G08920 AT3G47060 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT1G16880 AT2G41330 AT2G29180 AT1G32500
377	98	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT5G52440 AT4G20820 AT1G42960 AT2G26800 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT5G39830 AT1G67280 AT4G04020 AT2G29500 AT5G59250 AT1G74710 AT3G21055 AT3G58010 AT2G20270 AT3G60370 AT3G14420 AT5G08540 AT2G40100 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT1G15820 AT2G37660 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G15110 AT3G55330 AT1G52220 AT1G79230 AT2G24020 AT3G08920 AT3G47060 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT1G16880 AT2G41330 AT2G29180 AT1G54500 AT3G26080 AT4G28025 AT1G54780 AT2G22360
378	2	AT3G46610 AT2G26550
379	3	AT1G22450 AT1G65230 AT2G26550
380	3	AT5G07020 AT4G28025 AT1G54780
381	32	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G01140 AT1G27510 AT2G40400
382	96	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT1G51350 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G53170 AT5G13120 AT4G31560 AT4G13010 AT5G52970 AT5G52440 AT4G20820 AT1G54500 AT2G26800 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G39830 AT5G16660 AT2G22360 AT2G29500 AT5G59250 AT1G74710 AT4G04020 AT3G21055 AT2G20270 AT3G60370 AT3G14420 AT5G08540 AT3G58010 AT2G40760 AT1G54050 AT3G22690 AT2G40100 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT1G67280 AT3G26580 AT5G01500 AT1G06690 AT2G30950 AT1G16880 AT1G55370 AT3G15110 AT2G20260 AT3G55330 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT2G29180 AT1G32500
383	2	AT3G19490 AT1G32500
384	4	AT1G31180 AT1G30510 AT1G74070 AT5G01220
385	5	AT4G28025 AT1G54500 AT2G22360 AT5G07020 AT1G54780
386	32	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G01140 AT3G24590 AT1G67840
387	34	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G01140 AT2G40400 AT1G31180 AT1G30510 AT1G27510
388	97	AT4G28025 AT1G54500 AT2G22360 AT2G17630 AT4G13670 AT3G10470 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT2G27290 AT5G20140 AT3G46780 AT2G40100 AT5G53170 AT1G15140 AT4G31560 AT5G13120 AT5G52970 AT4G13010 AT4G20820 AT5G52440 AT2G26800 AT1G42960 AT1G12250 AT2G20260 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT4G04020 AT5G39830 AT2G29500 AT5G59250 AT1G74710 AT3G21055 AT2G20270 AT3G14420 AT4G35770 AT3G60370 AT3G58010 AT5G16660 AT4G38380 AT2G40760 AT2G24020 AT1G54050 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G12470 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G72640 AT1G50460 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT3G28850 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT1G67280 AT3G26580 AT5G01500 AT2G29180 AT2G30950 AT1G55370 AT3G15110 AT5G08540 AT3G55330 AT1G79230 AT1G52220 AT3G47060 AT3G08920 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT2G41330 AT1G16880 AT1G06690 AT1G32500
389	3	AT3G26080 AT2G42220 AT1G50250
390	6	AT1G31180 AT1G27510 AT1G30510 AT2G40400 AT1G74070 AT5G01220
391	6	AT5G07020 AT1G54500 AT4G28025 AT2G22360 AT1G54780 AT5G52440
392	33	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT2G37230 AT1G79450 AT1G05385 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT4G24930 AT5G52780 AT1G65260 AT1G54790 AT2G01140 AT4G01050 AT3G24590 AT1G67840
