0	98350
0	98366
0	98367
0	98370
0	65678
0	65679
0	131229
0	65696
0	131233
0	65700
0	65701
0	65706
0	131243
0	82092
0	131245
0	65710
0	65711
0	65713
0	65715
0	131253
0	131254
0	82103
0	82104
0	131257
0	65723
0	82109
0	82110
0	193
0	65731
0	65732
0	82117
0	198
0	65735
0	65736
0	231
0	82157
0	82158
0	82160
0	82164
0	65781
0	82173
0	30082
0	278
0	282
0	283
0	288
0	30087
0	30088
0	30089
0	30090
0	355
0	82280
0	431
0	467
0	469
0	476
0	483
0	487
0	492
0	82544
0	82563
0	82564
0	82566
0	82567
0	82573
0	17483
0	65694
0	131236
0	65708
0	50217
0	50236
0	50237
0	50238
0	65717
0	50240
0	50248
0	17481
0	50253
0	50257
0	50258
0	50262
0	17496
0	65722
0	65729
0	116011
0	116015
0	116017
0	116021
0	116033
0	116054
0	158616
0	116122
0	30317
0	158659
0	1691
0	76749
0	149285
0	51083
0	149405
0	149407
0	149408
0	149410
0	149411
0	149413
0	149432
0	149433
0	149435
0	149437
0	149438
0	161524
0	35308
0	35309
0	35310
0	35327
0	35334
0	60503
0	60504
0	60505
0	60506
0	35359
0	35363
0	60508
0	35380
0	3166
0	35382
0	35385
0	35390
0	158825
0	134285
0	101347
0	101378
0	101379
0	101388
0	3158
0	134238
0	134239
0	134240
0	134241
0	134243
0	134284
0	101618
0	150854
0	151089
0	151103
0	36462
0	36480
0	36481
0	151204
0	151205
0	151206
0	151222
0	151224
0	151225
0	151234
0	161769
0	161779
0	161781
0	37024
0	37035
0	119055
0	119056
0	119062
0	119063
0	119064
0	119065
0	119067
0	119068
0	119069
0	119075
0	119087
0	4740
0	4742
0	4743
0	21194
0	21198
0	70356
0	70357
0	21207
0	21214
0	21218
0	21219
0	70387
0	21287
0	119858
0	87261
0	87267
0	87268
0	87269
0	87270
0	87273
0	87274
0	87275
0	87276
0	87277
0	87278
0	87279
0	87280
0	87281
0	87282
0	87283
0	87284
0	87293
0	87294
0	87295
0	87296
0	87306
0	87307
0	87312
0	87317
0	87320
0	152874
0	152875
0	152878
0	152888
0	71095
0	137096
0	137228
0	137229
0	137231
0	137241
0	137243
0	137244
0	137245
0	137246
0	137247
0	137255
0	55455
0	55456
0	55459
0	55462
0	55475
0	55493
0	55494
0	55508
0	55509
0	55510
0	17482
0	17492
0	154168
0	154171
0	154172
0	23196
0	23201
0	23205
0	23206
0	154279
0	105209
0	105210
0	105211
0	105217
0	105221
0	105222
0	105225
0	105226
0	154381
0	105230
0	105231
0	105234
0	105235
0	105244
0	105248
0	154403
0	154523
0	154527
0	154528
0	154533
0	154677
0	154682
0	154686
0	154694
0	154707
0	154754
0	154756
0	154824
0	154836
0	154841
0	154866
0	154872
0	154876
0	154877
0	122160
0	122161
0	122162
0	122164
0	105789
0	122177
0	122182
0	122184
0	122187
0	122188
0	122193
0	154974
0	65718
0	154976
0	65720
0	65721
0	40405
0	40408
0	40409
0	40411
0	40442
0	40453
0	40454
0	40460
0	73240
0	73261
0	7764
0	7776
0	7777
0	82099
0	23195
0	157394
0	155746
0	155977
0	155978
0	156143
0	156149
0	139983
0	139984
0	139985
0	139986
0	139987
0	139990
0	139992
0	139993
0	139994
0	139995
0	140001
0	25477
0	25482
0	25483
0	25484
0	25485
0	25497
0	25502
0	25503
0	25504
0	25505
0	25506
0	25507
0	25508
0	25509
0	25510
0	25511
0	25512
0	25714
0	25729
0	61650
0	131258
0	45346
0	157396
0	157541
0	157547
0	157548
0	157552
0	157568
0	157569
0	157570
0	157576
0	157664
0	157665
0	157676
0	157678
0	157686
0	157849
0	125103
0	125106
0	125108
0	125113
0	92348
0	125128
0	92368
0	125140
0	158029
0	92674
0	10780
0	10850
0	109163
0	109164
0	109166
0	109167
0	109168
0	109169
0	109172
0	109173
0	109196
0	109197
0	109198
0	92953
0	109440
0	76693
0	76694
0	76696
0	76697
0	76698
0	76699
0	76700
0	76701
0	76702
0	76707
0	76709
0	76716
0	76721
0	76725
0	76726
0	76728
0	76733
0	76734
0	76735
0	76736
0	76737
0	76738
0	76739
0	76747
0	76748
0	76750
0	158788
0	158796
0	158798
0	60499
0	60500
0	60501
0	60502
0	158807
0	158808
0	158809
0	158810
0	60507
0	158812
0	158814
0	158820
0	158823
0	60523
0	158834
0	158835
0	158836
0	158837
