Term_id	pearson
88001	0.890215073787
11823	0.754823197778
87603	0.898307588206
69153	0.891299282924
106653	0.936502533305
3813	0.752271539741
93116	0.895759009255
3796	0.658938785857
5583	0.632043919576
106652	0.911587369062
93115	0.89605417781
1998	0.634583884319
69172	0.722023971815
2006	0.598297977886
125845	0.668265767019
141747	0.151113877623
141032	0.883843410517
130374	0.688576300536
121926	0.668502634447
188139	0.749047024343
162147	0.831002739212
118777	0.690744276008
213	0.640687347619
1991	0.655057972588
100020	0.819541371264
50243	0.182522042687
162873	0.615116003939
5594	0.653173473849
77463	0.71908054755
124320	0.724602084903
8674	0.699170964481
23520	0.0207999025511
71219	0.776108587849
165280	0.153476090132
1976	0.646028471571
155446	0.122173319797
93114	0.67995577606
134444	0.713065045699
58476	0.666424185428
163287	0.762777030332
126936	0.621643674094
28263	0.066699689295
23688	0.818376179313
126947	0.699400174845
160956	0.761459462374
93129	0.684516927377
164066	0.733168753955
162178	0.813639591607
179762	0.282282683482
162216	0.176546811558
70621	0.701173213073
180024	0.227423980256
23466	0.820922219134
124312	0.687126962223
69359	0.776070266081
141136	0.631782778292
179630	0.290240142942
148329	0.847327262315
160217	0.80622564635
162143	0.201665385208
76329	0.764302372833
33378	0.747308238163
46222	0.561582876627
132141	0.526187829791
155445	0.61949895859
33573	0.735358343428
159066	0.842564077516
35613	0.742530625662
162214	0.594055394563
182355	0.702729367297
177463	0.715777168868
58227	0.615442347785
34860	0.822329786513
148328	0.864266146277
133156	0.397459903096
148786	0.586523613742
106680	0.760188830075
155747	0.560650523635
162462	0.72100505724
159096	0.585785147501
57279	0.79895161988
165883	0.754768021227
172389	0.737138174855
126501	0.541391634286
23362	0.00294116586059
126168	0.557429639357
160544	0.7823656584
131332	0.572234225897
100293	0.750641064492
45369	0.782422497466
93040	0.777980164764
129578	0.711404567793
69327	0.616394123818
158898	0.856933888265
34859	0.759982616041
106630	0.900786888587
180182	0.117741926992
69471	0.807507497907
141707	0.836891970086
132142	0.603855731369
125653	0.573159772384
148369	0.604370298534
70401	0.659979087655
162174	0.742140468555
57018	0.759276965585
167246	0.759261141177
34695	0.785442284219
155613	0.582762180735
131338	0.627945563946
74784	0.795114489232
134103	0.595213618376
134642	0.579459803297
2032	0.674020562846
35125	0.73783232938
35132	0.755664240355
130909	0.54954349922
63634	0.79466891759
100008	0.706200583517
70094	0.765957473
106636	0.902914241064
74412	0.764665400676
174216	0.732279345406
112847	0.712720505061
181471	0.770350394435
160957	0.793635214716
34620	0.73731019492
45371	0.790157110797
175105	0.740102245014
162679	0.633951788354
142985	0.506437793507
129889	0.598718092861
129891	0.624940958872
159090	0.526167023002
87597	0.761953542927
87600	0.751395812922
172033	0.775833499501
57282	0.792642180624
165276	0.532556564537
112905	0.846213056412
183766	0.7182242136
93113	0.79351259885
129686	0.612957128816
141736	0.397938673961
183438	0.771693334786
141596	0.494726044871
125416	0.621293977435
166835	0.779241336932
173736	0.757854458497
69476	0.796012300174
130619	0.585204481283
130624	0.612526939662
142984	0.561864333027
133971	0.616773707405
126169	0.530942618124
126946	0.579559459837
166475	0.811863408597
93739	0.780597742446
40123	0.769404502113
183192	0.0613384231363
185824	0.519007239644
23044	0.81550043425
162232	0.831550142812
172943	0.808731049311
45097	0.723487814628
168881	0.644009771387
40393	0.752299799365
38763	0.735497449266
188059	0.725522325239
58742	0.587251423485
181999	0.755095432061
165461	0.782074335046
130628	0.563756189145
