term_id	sign_score	annotation_gene	start_time	end_time	geneSize	time_size
41792	0.0374	['AT1G02560', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G23890', 'AT4G37925', 'AT5G35170', 'AT5G42270', 'AT5G52780']	61	75	19	15
119129	0.0374	['AT1G22020', 'AT1G22450', 'AT1G42960', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G54500', 'AT1G75690', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G16155', 'AT4G27700', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G53490', 'AT5G59250']	78	88	30	11
113554	0.0373	['AT1G07510', 'AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G15840', 'AT3G24590', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G59250']	76	91	24	16
128293	0.0373	['AT1G07510', 'AT1G20810', 'AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G15840', 'AT3G24590', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G59250']	81	91	26	11
97323	0.0373	['AT1G12250', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30950', 'AT2G40400', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G08540', 'AT5G19370']	72	82	13	11
139993	0.0373	['AT4G16155', 'AT3G46780', 'AT2G35040', 'AT5G53170', 'AT1G22020', 'AT1G51350', 'AT3G25480', 'AT3G15840', 'AT1G50460', 'AT5G19500', 'AT5G16150', 'AT5G53490', 'AT1G20810', 'AT3G53560', 'AT3G58010', 'AT4G38380', 'AT2G22360']	85	94	17	10
22773	0.0373	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G15110']	57	73	10	17
36452	0.0372	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G18730', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT2G41330', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT5G42270', 'AT5G52780']	60	73	16	14
113718	0.0372	['AT1G20810', 'AT1G50460', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	76	92	19	17
60503	0.037	['AT4G27700', 'AT5G12470', 'AT2G42220', 'AT5G16660', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G19500', 'AT5G16150', 'AT1G22020', 'AT5G59250', 'AT1G56500', 'AT3G25480', 'AT4G16155', 'AT1G75690', 'AT1G51350', 'AT1G22450', 'AT5G53170']	65	74	18	10
141040	0.037	['AT1G02560', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500']	85	102	9	18
145061	0.037	['AT1G15140', 'AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G27700', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G59250']	87	97	27	11
15590	0.037	['AT1G03160', 'AT1G14150', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G15110', 'AT5G35170']	55	75	9	21
52277	0.037	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT3G15110', 'AT5G01500', 'AT5G19370']	63	80	14	18
87908	0.037	['AT1G02560', 'AT1G03090', 'AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G08540', 'AT5G19370']	70	81	15	12
158783	0.037	['AT1G14150', 'AT1G42960', 'AT1G54050', 'AT2G26800', 'AT3G10470', 'AT3G26580', 'AT4G18370', 'AT4G31560', 'AT5G39830', 'AT5G53170']	94	111	10	18
160683	0.037	['AT1G03090', 'AT1G21750', 'AT1G50450', 'AT1G67840', 'AT1G74880', 'AT2G21530']	96	110	6	15
160888	0.037	['AT3G15840', 'AT2G37400', 'AT4G19830', 'AT1G20810', 'AT1G54500', 'AT4G39730', 'AT1G74070', 'AT3G15360', 'AT4G38100']	97	106	9	10
128327	0.037	['AT1G02560', 'AT1G03090', 'AT2G20260', 'AT2G37660', 'AT2G44990', 'AT3G08920']	81	92	6	12
131357	0.0369	['AT1G20810', 'AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G53490', 'AT5G59250']	82	92	23	11
41958	0.0369	['AT1G02560', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110']	61	76	13	16
30819	0.0369	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT3G15110', 'AT4G27700', 'AT4G37925', 'AT5G35170', 'AT5G52780']	59	71	16	13
35382	0.0368	['AT5G52440', 'AT5G53170', 'AT5G52970', 'AT1G29920', 'AT1G15820', 'AT5G12470', 'AT1G22450', 'AT1G51350', 'AT2G42975', 'AT1G10170', 'AT4G13010', 'AT3G28850', 'AT2G24020', 'AT5G59250', 'AT5G16660', 'AT1G56500', 'AT4G39460', 'AT1G50250', 'AT3G15360']	60	69	19	10
76707	0.0368	['AT1G75690', 'AT2G42220', 'AT5G59250', 'AT5G19500', 'AT4G16155', 'AT3G28850', 'AT1G54500', 'AT4G27700', 'AT1G22020', 'AT3G58010', 'AT4G39460', 'AT4G38380', 'AT5G16150', 'AT1G51350', 'AT3G15840', 'AT1G56500', 'AT3G25480', 'AT1G50460', 'AT1G22450']	68	77	19	10
23177	0.0368	['AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G15110', 'AT5G35170']	57	75	10	19
108015	0.0368	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	74	101	11	28
70353	0.0367	['AT1G75690', 'AT3G15840', 'AT3G28850', 'AT3G25480', 'AT1G50460', 'AT2G42220', 'AT5G19500', 'AT4G16155', 'AT4G39460', 'AT5G59250', 'AT4G27700', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT1G22450', 'AT5G12470', 'AT1G56500', 'AT1G51350']	67	76	20	10
21730	0.0366	['AT1G03090', 'AT1G54500', 'AT1G65260', 'AT1G78915', 'AT2G01140', 'AT2G21530', 'AT4G38100']	57	69	7	13
115722	0.0366	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	76	108	8	33
51977	0.0366	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G01500', 'AT5G19370']	63	79	15	17
35308	0.0365	['AT4G27700', 'AT1G14150', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT5G42270', 'AT2G37660', 'AT5G35170', 'AT2G44990', 'AT1G18730', 'AT3G15110', 'AT5G52780', 'AT2G41330', 'AT3G01440', 'AT1G67700', 'AT1G14345', 'AT4G37925', 'AT2G01918', 'AT1G02560', 'AT2G26800']	60	69	21	10
106913	0.0365	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G25480', 'AT3G46780', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G19500', 'AT5G53170']	74	94	10	21
77232	0.0365	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G01500', 'AT5G19370', 'AT5G35170']	68	79	16	12
147445	0.0365	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430', 'AT5G35170', 'AT5G53170', 'AT5G59250']	88	99	16	12
45298	0.0364	['AT2G17630', 'AT2G40100', 'AT3G47060', 'AT2G30695', 'AT2G01918', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT4G27700', 'AT2G37660', 'AT5G42270', 'AT1G14150', 'AT5G35170', 'AT2G44990', 'AT1G18730', 'AT1G02560', 'AT3G15110', 'AT5G52780', 'AT4G23890', 'AT4G37925', 'AT2G41330', 'AT2G26800']	62	71	22	10
145132	0.0363	['AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G27700', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G59250']	87	98	26	12
53781	0.0363	['AT1G02560', 'AT2G17630', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G08920']	63	88	6	26
6212	0.0361	['AT1G03160', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT3G01440']	52	75	5	24
109228	0.036	['AT1G02560', 'AT1G03090', 'AT1G03160', 'AT1G14150', 'AT1G27510', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT4G23890', 'AT5G35170', 'AT5G62720']	75	85	16	11
109230	0.036	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G27510', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT4G23890', 'AT5G35170', 'AT5G62720']	75	85	16	11
26811	0.036	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G15110', 'AT4G37925']	58	73	11	16
100142	0.0359	['AT1G22020', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	72	100	8	29
106836	0.0359	['AT1G22020', 'AT1G50460', 'AT1G54500', 'AT2G35040', 'AT3G25480', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	74	93	13	20
31436	0.0359	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G15110', 'AT4G37925', 'AT5G35170']	59	73	13	15
97291	0.0359	['AT4G27700', 'AT5G59250', 'AT3G28850', 'AT1G22020', 'AT1G51350', 'AT3G25480', 'AT5G19500', 'AT3G15840', 'AT1G50460', 'AT1G54500', 'AT5G16150', 'AT3G58010', 'AT4G38380']	72	81	13	10
40405	0.0358	['AT2G17630', 'AT5G39830', 'AT2G40100', 'AT5G01500', 'AT5G13120', 'AT3G08920', 'AT2G29500', 'AT5G52780', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT4G27700', 'AT2G44990', 'AT3G47060', 'AT2G37660', 'AT1G02560', 'AT3G01440', 'AT1G14150', 'AT1G67700', 'AT1G18730', 'AT5G42270', 'AT3G15110', 'AT5G35170', 'AT4G23890', 'AT4G37925', 'AT2G41330', 'AT2G26800']	61	70	27	10
161841	0.0357	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G29500', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT4G04020', 'AT4G18370', 'AT5G01500', 'AT5G19370', 'AT5G42070', 'AT5G53170']	98	111	16	14
143262	0.0354	['AT1G22020', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G35040', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G59250']	86	101	10	16
70500	0.0354	['AT1G56500', 'AT2G42220', 'AT3G58010', 'AT4G39460', 'AT5G16660', 'AT5G53170']	67	77	6	11
50345	0.0354	['AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT3G15360', 'AT3G24590', 'AT3G60370', 'AT4G27700', 'AT5G12470', 'AT5G21430', 'AT5G52970', 'AT5G53170']	63	73	12	11
7816	0.0354	['AT1G03160', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT1G72640', 'AT1G80380', 'AT2G20260', 'AT3G01440', 'AT3G14420', 'AT3G15110', 'AT4G37925']	53	64	11	12
27319	0.0354	['AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G15110', 'AT4G37925', 'AT5G35170']	58	75	11	18
15624	0.0353	['AT1G02560', 'AT1G14150', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT3G15110', 'AT5G35170', 'AT5G42270']	55	75	9	21
60836	0.0352	['AT1G02560', 'AT1G03090', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G30950', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G35170', 'AT5G39830', 'AT5G42270', 'AT5G52780']	65	75	31	11
23183	0.0351	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G15110', 'AT5G35170']	57	75	10	19
21198	0.0351	['AT1G67840', 'AT1G20810', 'AT1G21750', 'AT4G38100', 'AT2G21160', 'AT2G37400', 'AT1G50450', 'AT3G53560', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G54500', 'AT1G27510', 'AT1G78915', 'AT1G65260', 'AT1G03090', 'AT1G54580', 'AT2G01140', 'AT2G21530']	57	66	19	10
161843	0.0351	['AT1G02560', 'AT1G03160', 'AT1G12250', 'AT1G14150', 'AT1G14345', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT4G04020', 'AT5G01500', 'AT5G19370', 'AT5G42070', 'AT5G42270', 'AT5G53170']	98	111	19	14
70354	0.0349	['AT1G75690', 'AT3G15840', 'AT3G28850', 'AT3G25480', 'AT1G50460', 'AT2G42220', 'AT5G19500', 'AT4G16155', 'AT4G39460', 'AT5G59250', 'AT4G27700', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT1G22450', 'AT5G12470', 'AT1G56500', 'AT4G13010', 'AT4G39730']	67	76	21	10
156942	0.0349	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G08920']	93	107	7	15
32715	0.0349	['AT3G15840', 'AT3G25480', 'AT3G28850', 'AT5G16150', 'AT5G19500']	59	79	5	21
32719	0.0349	['AT1G50460', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT5G16150']	59	79	5	21
132738	0.0347	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	82	101	12	20
21910	0.0347	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G22450', 'AT1G29920', 'AT2G22360', 'AT2G42975', 'AT3G24590', 'AT3G55330', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G52440', 'AT5G52970', 'AT5G53170']	57	69	17	13
152914	0.0346	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT5G01500', 'AT5G08540', 'AT5G19370']	91	101	14	11
107511	0.0344	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT3G25480', 'AT3G46780', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	74	98	12	25
143150	0.0343	['AT1G22020', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G59250']	86	100	11	15
115946	0.0343	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT3G46780', 'AT4G16155']	76	110	5	35
4795	0.0342	['AT1G03160', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT1G72640', 'AT2G20260', 'AT3G01440', 'AT3G14420', 'AT3G15110']	52	64	9	13
138433	0.0342	['AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	84	101	13	18
107786	0.0342	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	74	99	12	26
53783	0.0342	['AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920']	63	88	6	26
161808	0.0342	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT2G22360', 'AT3G28850', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT4G28025', 'AT5G21430', 'AT5G52440']	98	110	12	13
55722	0.0341	['AT1G22020', 'AT1G22450', 'AT1G56500', 'AT3G58010', 'AT4G16155', 'AT5G12470', 'AT5G16660', 'AT5G59250']	64	74	8	11
157601	0.0341	['AT1G02560', 'AT1G03160', 'AT1G12250', 'AT1G14345', 'AT1G16880', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G19370']	94	104	16	11
160847	0.0341	['AT1G14150', 'AT1G42960', 'AT1G54050', 'AT1G80030', 'AT2G26800', 'AT3G10470', 'AT3G26580', 'AT4G18370', 'AT4G31560', 'AT5G39830', 'AT5G53170']	96	111	11	16
41791	0.0341	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G01500', 'AT5G13120', 'AT5G19370', 'AT5G35170', 'AT5G42270']	61	75	15	15
143063	0.034	['AT1G22450', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G42220', 'AT3G46780', 'AT4G16155']	86	99	7	14
143066	0.034	['AT1G22450', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT3G25480', 'AT3G46780', 'AT4G16155']	86	99	7	14
119250	0.034	['AT1G07510', 'AT1G22020', 'AT1G22450', 'AT1G42960', 'AT1G50250', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G54500', 'AT1G75690', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15360', 'AT3G15840', 'AT3G24590', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53170', 'AT5G59250']	78	89	36	12
22969	0.034	['AT1G22450', 'AT1G56500', 'AT3G58010', 'AT5G16660', 'AT5G53170', 'AT5G59250']	57	74	6	18
161523	0.0339	['AT1G03850', 'AT1G05385', 'AT1G27510', 'AT1G30510', 'AT1G31180', 'AT1G54790', 'AT1G74070', 'AT1G79450', 'AT2G01140', 'AT2G21160', 'AT2G37230', 'AT2G40400', 'AT3G53560', 'AT4G39730', 'AT5G02160', 'AT5G08050', 'AT5G62720']	98	108	17	11
113928	0.0338	['AT1G50460', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	76	94	14	19
143067	0.0337	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G59250']	86	99	12	14
27292	0.0337	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G15110', 'AT4G37925', 'AT5G35170']	58	75	11	18
25913	0.0336	['AT1G07510', 'AT1G15820', 'AT1G22450', 'AT1G29920', 'AT1G42960', 'AT2G20270', 'AT2G22360', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52440', 'AT5G52970', 'AT5G53170']	58	69	19	12
113710	0.0336	['AT1G20810', 'AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170', 'AT5G59250']	76	92	21	17
147483	0.0335	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G15840', 'AT3G46780', 'AT5G16150', 'AT5G19500', 'AT5G21430', 'AT5G35170', 'AT5G53170']	88	100	13	13
193	0.0333	['AT4G27700', 'AT4G01050', 'AT1G14590', 'AT2G01140', 'AT3G24590', 'AT4G24930']	49	58	6	10
132505	0.0333	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	82	100	10	19
132655	0.0333	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	82	101	9	20
101347	0.0333	['AT2G17630', 'AT2G44990', 'AT5G08540', 'AT1G56500', 'AT2G29500', 'AT1G76760', 'AT5G19370', 'AT1G80030', 'AT1G12250', 'AT1G02560', 'AT5G01500']	73	82	11	10
105933	0.0333	['AT1G02560', 'AT1G03090', 'AT1G27510', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT4G37925', 'AT5G35170']	74	88	10	15
42679	0.0333	['AT1G02560', 'AT1G14150', 'AT2G20260', 'AT2G29500', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT3G15110']	61	80	8	20
145819	0.0333	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G22360', 'AT2G35040', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700']	87	103	10	17
51027	0.0333	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G30950', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G35170', 'AT5G39830', 'AT5G42270', 'AT5G52780']	63	75	30	13
19322	0.0333	['AT1G02560', 'AT1G14150', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT5G42270']	56	75	10	20
119087	0.0333	['AT1G03160', 'AT2G29500', 'AT3G08920', 'AT2G37660', 'AT1G27510', 'AT5G35170', 'AT4G37925', 'AT1G03090', 'AT1G02560', 'AT2G44990']	78	87	10	10
47778	0.0333	['AT1G12250', 'AT1G80030', 'AT2G20270', 'AT4G24750', 'AT5G03455', 'AT5G20140']	62	81	6	20
25477	0.0333	['AT3G46780', 'AT3G25480', 'AT1G51350', 'AT5G08540', 'AT4G16155', 'AT3G15840', 'AT5G01220']	58	67	7	10
157547	0.0333	['AT2G17630', 'AT1G80030', 'AT5G19370', 'AT5G42070', 'AT2G40100', 'AT2G37660', 'AT3G08920', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT1G67700', 'AT1G12250', 'AT2G44990', 'AT1G16880', 'AT1G02560', 'AT5G01500', 'AT1G14345']	94	103	17	10
