threshold	term	GeneSize	WindowSize	key	value
0.95	206	64	4	AT2G17630,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT4G20820,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G42070,AT1G02560,AT5G53170,AT3G15360,AT5G39830,AT1G74710,AT4G19830,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT5G59250,AT5G01500,AT5G21430,AT2G27290,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G15820,AT2G37660,AT2G22360,AT5G19370,AT3G10130,AT1G67280,AT1G80030,AT2G37230,AT2G30950,AT5G20140,AT3G55330,AT1G52220,AT5G12470,AT1G79230,AT1G76760,AT4G39960,AT4G04020,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT5G52440,AT5G42765,AT2G26800	3,4,5,6
0.95	207	8	4	AT1G20810,AT2G21160,AT1G50450,AT1G27510,AT1G54580,AT2G21530,AT1G65260,AT2G37400	3,4,5,6
0.94	208	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.94	209	6	2	AT1G30510,AT1G79450,AT4G24930,AT3G26080,AT1G05385,AT1G06690	3,4
0.94	210	72	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT3G15360,AT5G39830,AT1G74710,AT4G19830,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT4G20820,AT5G21430,AT1G80030,AT1G56500,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G37660,AT2G22360,AT5G19370,AT3G10130,AT1G67280,AT2G27290,AT3G58010,AT2G37230,AT2G30950,AT5G20140,AT3G55330,AT1G52220,AT5G12470,AT1G79230,AT1G76760,AT4G39960,AT4G04020,AT1G51110,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT5G52440,AT5G42765,AT2G26800	3,4,5,6
0.94	211	9	4	AT1G20810,AT2G21160,AT1G50450,AT1G27510,AT1G03090,AT1G54580,AT2G21530,AT1G65260,AT2G37400	3,4,5,6
0.93	212	6	2	AT5G62720,AT1G74070,AT1G78915,AT1G54580,AT2G21530,AT4G38100	3,4
0.93	213	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.93	214	10	4	AT1G20810,AT2G21160,AT1G50450,AT1G27510,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT1G65260,AT2G37400	3,4,5,6
0.93	215	73	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT3G15360,AT5G39830,AT1G74710,AT4G19830,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT4G20820,AT5G21430,AT1G80030,AT1G56500,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G15820,AT2G37660,AT2G22360,AT5G19370,AT2G29500,AT1G67280,AT2G27290,AT3G58010,AT2G37230,AT2G30950,AT5G20140,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT4G04020,AT1G51110,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.93	216	5	3	AT4G24930,AT1G79450,AT1G05385,AT4G18370,AT1G06690	3,4,5
0.92	217	6	3	AT1G30510,AT4G18370,AT4G24930,AT1G06690,AT1G05385,AT5G02160	3,4,5
0.92	218	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.92	219	5	4	AT1G78915,AT1G74070,AT1G54580,AT2G21530,AT4G38100	3,4,5,6
0.92	220	80	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.91	221	6	4	AT5G62720,AT1G74070,AT1G78915,AT1G54580,AT2G21530,AT4G38100	3,4,5,6
0.91	222	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.91	223	81	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.9	224	37	4	AT4G38380,AT2G42975,AT1G07510,AT3G58010,AT1G14150,AT4G39960,AT3G15360,AT4G16155,AT4G35770,AT5G52970,AT1G50250,AT1G51350,AT3G22690,AT2G40760,AT4G39460,AT5G42270,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT5G03455,AT1G67280,AT3G26580,AT2G37230,AT5G20140,AT1G55370,AT3G55330,AT1G76760,AT1G51110,AT5G16150,AT3G57680,AT1G22450,AT2G40400	3,4,5,6
0.9	225	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.9	226	82	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G42270,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.9	227	10	4	AT1G20810,AT2G21160,AT5G62720,AT1G74070,AT1G78915,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6
0.9	228	5	3	AT1G74710,AT3G08920,AT1G72640,AT3G14420,AT2G29180	3,4,5
0.9	229	7	3	AT1G30510,AT1G79450,AT5G02160,AT4G18370,AT4G24930,AT1G05385,AT1G06690	3,4,5
0.89	230	83	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.89	231	82	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT3G58010,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.89	232	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.89	233	11	4	AT1G20810,AT2G21160,AT1G50450,AT1G74070,AT1G27510,AT1G78915,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6
0.89	234	5	4	AT4G24930,AT5G02160,AT1G30510,AT4G18370,AT1G06690	3,4,5,6
0.88	235	83	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT5G42270,AT3G58010,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G01220,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.88	236	5	4	AT1G79450,AT4G24930,AT1G50460,AT4G24750,AT1G06690	3,4,5,6
0.88	237	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.88	238	7	3	AT1G30510,AT1G79450,AT5G02160,AT4G24930,AT3G26080,AT1G05385,AT1G06690	3,4,5
0.88	239	83	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT5G42270,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT5G01220,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.88	240	5	4	AT4G24930,AT5G02160,AT1G30510,AT4G18370,AT4G01900	3,4,5,6
0.88	241	12	4	AT1G20810,AT2G21160,AT1G50450,AT5G62720,AT1G74070,AT1G27510,AT1G78915,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6
0.87	242	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.87	243	12	4	AT1G20810,AT2G21160,AT1G50450,AT1G74070,AT1G27510,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6
0.87	244	84	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT5G42270,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G01220,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.87	245	6	4	AT5G02160,AT4G18370,AT4G24750,AT4G24930,AT1G06690,AT1G30510	3,4,5,6
0.86	246	13	4	AT1G20810,AT2G21160,AT1G50450,AT5G62720,AT1G74070,AT1G27510,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6
0.86	247	6	4	AT1G30510,AT1G79450,AT4G24750,AT4G24930,AT1G50460,AT1G06690	3,4,5,6
0.86	248	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.86	249	6	4	AT1G30510,AT1G79450,AT4G18370,AT4G24750,AT4G24930,AT1G06690	3,4,5,6
0.86	250	85	4	AT2G17630,AT4G38380,AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT5G42270,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT3G15360,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G01500,AT5G52440,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G01220,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT2G37230,AT4G16155,AT5G19370,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT5G12470,AT3G10130,AT1G79230,AT1G76760,AT4G39960,AT3G01440,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT5G35170,AT4G35770,AT2G40400,AT5G42765,AT2G26800	3,4,5,6
0.85	251	5	3	AT4G24930,AT3G26080,AT4G01900,AT1G05385,AT1G30510	3,4,5
0.85	252	5	2	AT4G01050,AT2G41330,AT5G16660,AT1G10170,AT4G39730	3,4
0.85	253	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.85	254	7	4	AT1G30510,AT1G79450,AT2G24020,AT4G24750,AT4G24930,AT1G50460,AT1G06690	3,4,5,6
0.84	255	8	4	AT1G30510,AT1G79450,AT2G24020,AT4G18370,AT4G24750,AT4G24930,AT1G50460,AT1G06690	3,4,5,6
0.84	256	6	4	AT1G30510,AT1G79450,AT4G18370,AT4G24930,AT1G06690,AT4G01900	3,4,5,6
0.84	257	5	4	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6
0.84	258	5	2	AT4G01050,AT2G41330,AT5G16660,AT2G30695,AT1G10170	3,4
0.83	259	5	4	AT4G01050,AT2G40100,AT5G16660,AT2G30695,AT1G10170	3,4,5,6
