TermId	 GeneSize	Gene
491	98	AT1G03160 AT2G18790 AT4G33010 AT2G20260 AT2G29500 AT3G08920 AT5G53170 AT2G17630 AT4G13670 AT3G10470 AT1G07510 AT1G75690 AT1G14150 AT2G43010 AT4G16155 AT1G66670 AT4G35770 AT4G38380 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G01500 AT5G13120 AT4G31560 AT4G13010 AT2G26800 AT5G52440 AT5G52970 AT4G20820 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT4G04020 AT2G22360 AT4G28025 AT1G74710 AT3G21055 AT2G20270 AT3G58010 AT1G54500 AT5G59250 AT5G39830 AT3G60370 AT2G40100 AT3G28850 AT1G51350 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT1G54780 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT1G67280 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G47060 AT2G24020 AT1G79230 AT1G52220 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT3G15110 AT2G41330 AT3G26080 AT1G16880 AT2G29180 AT1G50250
492	99	AT1G03160 AT2G18790 AT4G33010 AT2G20260 AT2G29500 AT3G08920 AT5G53170 AT2G17630 AT4G13670 AT3G10470 AT1G07510 AT1G75690 AT1G14150 AT2G43010 AT4G16155 AT1G66670 AT4G35770 AT4G38380 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT5G01500 AT5G13120 AT4G31560 AT4G13010 AT2G26800 AT5G52440 AT5G52970 AT4G20820 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT4G04020 AT2G22360 AT4G28025 AT1G74710 AT3G21055 AT2G20270 AT3G58010 AT1G54500 AT5G59250 AT5G39830 AT3G60370 AT2G40100 AT3G28850 AT1G51350 AT1G54050 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT1G54780 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT1G29920 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT1G67280 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT5G08540 AT3G55330 AT3G47060 AT2G24020 AT1G79230 AT1G52220 AT1G51110 AT5G16150 AT5G15250 AT3G57680 AT2G44990 AT3G15110 AT2G41330 AT3G26080 AT1G16880 AT2G29180 AT3G14420 AT5G07020
493	12	AT1G03160 AT2G18790 AT4G33010 AT2G20260 AT2G29500 AT3G08920 AT5G53170 AT3G19490 AT1G32500 AT3G14420 AT1G16880 AT2G29180
494	31	AT2G01918 AT2G42975 AT1G50450 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G65260 AT2G01140 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT3G01440 AT4G27700 AT4G01050 AT1G67840 AT1G80380 AT3G24590 AT1G14590
495	5	AT2G41680 AT4G36810 AT2G26360 AT3G17830 AT2G04030
496	2	AT4G23890 AT5G01220
497	37	AT2G01918 AT2G42975 AT5G02160 AT1G50450 AT5G62720 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT2G21160 AT3G53560 AT1G74880 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G65260 AT2G01140 AT2G37230 AT1G54790 AT1G79450 AT4G24930 AT1G76760 AT4G24750 AT1G78915 AT1G03850 AT1G05385 AT1G67840 AT4G27700 AT4G01050 AT1G14590 AT3G24590 AT1G80380 AT3G01440
498	80	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT4G39460 AT5G19500 AT4G33010 AT4G19830 AT1G67280 AT2G27290 AT5G20140 AT2G26800 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT2G20270 AT4G04020 AT5G13120 AT3G60370 AT5G39830 AT3G08920 AT2G40760 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT5G42270 AT1G14345 AT5G15250 AT1G80030 AT1G56500 AT1G17850 AT2G35040 AT1G15820 AT2G37660 AT4G18370 AT1G72640 AT1G67700 AT5G19370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT2G20260 AT3G55330 AT1G79230 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT3G19490 AT1G32500 AT3G14420 AT1G16880 AT2G29180
499	98	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT4G39460 AT5G19500 AT4G33010 AT4G19830 AT1G67280 AT2G27290 AT5G20140 AT2G26800 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT2G20270 AT4G04020 AT5G13120 AT3G60370 AT5G39830 AT3G08920 AT2G40760 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT5G42270 AT1G14345 AT5G15250 AT1G80030 AT1G56500 AT1G17850 AT2G35040 AT1G15820 AT2G37660 AT4G18370 AT1G72640 AT1G67700 AT5G19370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT2G20260 AT3G55330 AT1G79230 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT3G46780 AT1G54500 AT4G28025 AT3G21055 AT4G16155 AT1G51350 AT1G54780 AT1G15140 AT1G50460 AT1G55370 AT5G52440 AT4G13010 AT1G22020 AT2G24020 AT2G22360 AT1G18730 AT5G21430 AT5G59250 AT3G15110 AT3G26080 AT1G16880 AT2G42220 AT1G50250
500	99	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT4G39460 AT5G19500 AT4G33010 AT4G19830 AT1G67280 AT2G27290 AT5G20140 AT2G26800 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT2G20270 AT4G04020 AT5G13120 AT3G60370 AT5G39830 AT3G08920 AT2G40760 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT5G42270 AT1G14345 AT5G15250 AT1G80030 AT1G56500 AT1G17850 AT2G35040 AT1G15820 AT2G37660 AT4G18370 AT1G72640 AT1G67700 AT5G19370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT2G20260 AT3G55330 AT1G79230 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT3G46780 AT1G54500 AT4G28025 AT3G21055 AT4G16155 AT1G51350 AT1G54780 AT1G15140 AT1G50460 AT1G55370 AT5G52440 AT4G13010 AT1G22020 AT2G24020 AT2G22360 AT1G18730 AT5G21430 AT5G59250 AT3G15110 AT3G26080 AT1G16880 AT3G14420 AT2G29180 AT1G50250
501	97	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT2G40100 AT1G29920 AT4G39460 AT5G19500 AT4G33010 AT4G19830 AT1G67280 AT2G27290 AT5G20140 AT2G26800 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT2G20270 AT4G04020 AT5G13120 AT3G60370 AT5G39830 AT3G08920 AT2G40760 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT5G42270 AT1G14345 AT5G15250 AT1G80030 AT1G56500 AT1G17850 AT2G35040 AT1G15820 AT2G37660 AT4G18370 AT1G72640 AT1G67700 AT5G19370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT2G20260 AT3G55330 AT1G79230 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT5G03455 AT3G46780 AT1G54500 AT4G28025 AT3G21055 AT4G16155 AT1G51350 AT1G54780 AT1G15140 AT1G50460 AT1G55370 AT5G52440 AT4G13010 AT1G22020 AT2G24020 AT2G22360 AT1G18730 AT5G21430 AT5G59250 AT3G15110 AT3G26080 AT1G22450 AT5G07020
502	6	AT2G41680 AT4G36810 AT2G26360 AT3G17830 AT3G47450 AT2G04030
503	9	AT4G27700 AT4G01050 AT1G14590 AT3G24590 AT2G01140 AT5G42765 AT1G80380 AT3G01440 AT4G37925
504	13	AT5G02160 AT4G38100 AT2G21160 AT1G30510 AT3G53560 AT5G62720 AT1G74070 AT1G27510 AT1G78915 AT5G01220 AT1G31180 AT2G37230 AT2G40400
505	99	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT2G20270 AT4G04020 AT5G39830 AT3G60370 AT1G54050 AT3G08920 AT3G22690 AT3G28850 AT5G08540 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G15820 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT1G79230 AT2G24020 AT1G52220 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT3G15110 AT3G21055 AT1G54500 AT1G22020 AT5G52440 AT2G22360 AT1G54780 AT5G21430 AT3G26080 AT4G28025 AT1G16880 AT2G29180 AT2G42220 AT1G50250
506	100	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT2G20270 AT4G04020 AT5G39830 AT3G60370 AT1G54050 AT3G08920 AT3G22690 AT3G28850 AT5G08540 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G15820 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT1G79230 AT2G24020 AT1G52220 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT3G15110 AT3G21055 AT1G54500 AT1G22020 AT5G52440 AT2G22360 AT1G54780 AT5G21430 AT3G26080 AT4G28025 AT1G16880 AT2G29180 AT3G14420 AT1G32500 AT5G07020
507	90	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT2G20270 AT4G04020 AT5G39830 AT3G60370 AT1G54050 AT3G08920 AT3G22690 AT3G28850 AT5G08540 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G15820 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT1G79230 AT2G24020 AT1G52220 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT3G19490 AT1G32500 AT3G14420 AT1G16880 AT2G29180
508	7	AT2G41680 AT4G36810 AT2G26360 AT3G17830 AT3G47450 AT4G25910 AT2G04030
509	10	AT4G27700 AT4G01050 AT1G14590 AT3G24590 AT2G01140 AT5G42765 AT1G80380 AT3G01440 AT4G37925 AT4G24930
510	12	AT1G20810 AT1G21750 AT2G30695 AT2G37400 AT5G08050 AT3G15840 AT1G03090 AT5G35170 AT3G25480 AT3G15360 AT2G21530 AT4G38100
511	4	AT1G65230 AT1G54780 AT1G22450 AT5G07020
512	4	AT1G65230 AT2G26550 AT1G22450 AT3G46610
513	38	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT3G24590 AT4G39730 AT5G52780 AT2G01140 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT5G02160 AT3G53560 AT2G21160 AT1G50450 AT5G62720 AT1G74880 AT1G78915 AT1G67840 AT1G65260 AT2G37230 AT1G27510 AT2G40400 AT1G30510 AT1G31180 AT1G74070 AT5G01220
514	38	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT3G24590 AT4G39730 AT5G52780 AT2G01140 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT5G02160 AT3G53560 AT2G21160 AT1G50450 AT5G62720 AT1G74880 AT1G78915 AT1G67840 AT1G65260 AT2G37230 AT1G27510 AT2G40400 AT1G80380 AT4G27700 AT4G01050 AT1G14590
515	28	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT3G24590 AT4G39730 AT5G52780 AT2G01140 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT4G24930 AT1G05385 AT1G03850 AT5G42765 AT4G27700 AT4G01050 AT1G80380 AT3G01440 AT1G14590
516	98	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT3G21055 AT4G04020 AT5G39830 AT2G20270 AT3G60370 AT3G08920 AT1G54050 AT3G28850 AT5G08540 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G29180 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G15110 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT1G22450 AT5G07020 AT1G54500 AT3G26080 AT4G28025 AT1G54780 AT2G22360 AT5G52440
517	100	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT3G21055 AT4G04020 AT5G39830 AT2G20270 AT3G60370 AT3G08920 AT1G54050 AT3G28850 AT5G08540 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G29180 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G15110 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT3G14420 AT1G16880 AT1G54500 AT2G22360 AT1G54780 AT3G26080 AT4G28025 AT5G52440 AT2G42220 AT1G50250
518	94	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT2G29500 AT5G16660 AT1G74710 AT1G67280 AT3G21055 AT4G04020 AT5G39830 AT2G20270 AT3G60370 AT3G08920 AT1G54050 AT3G28850 AT5G08540 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G29180 AT2G37660 AT4G18370 AT1G67700 AT5G19370 AT1G18730 AT5G03455 AT4G33010 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT2G24020 AT1G79230 AT1G52220 AT3G15110 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT3G14420 AT1G16880 AT3G19490 AT1G32500
519	16	AT5G02160 AT4G38100 AT5G01220 AT2G21160 AT1G30510 AT1G50450 AT5G62720 AT3G53560 AT1G74070 AT1G74880 AT1G27510 AT1G78915 AT1G65260 AT1G31180 AT2G37230 AT2G40400
520	3	AT5G08050 AT5G01220 AT4G38100
521	5	AT1G65230 AT4G28025 AT1G22450 AT1G54780 AT5G07020
522	39	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT1G05385 AT1G03850 AT5G02160 AT1G50450 AT5G62720 AT2G21160 AT2G37230 AT3G53560 AT1G74880 AT1G78915 AT1G65260 AT1G30510 AT1G27510 AT1G31180 AT2G40400 AT4G01050 AT1G67840 AT4G24930 AT2G01140 AT3G24590 AT1G74070 AT5G01220
523	40	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT1G05385 AT1G03850 AT5G02160 AT1G50450 AT5G62720 AT2G21160 AT2G37230 AT3G53560 AT1G74880 AT1G78915 AT1G65260 AT1G30510 AT1G27510 AT1G31180 AT2G40400 AT4G01050 AT1G67840 AT4G24930 AT2G01140 AT3G24590 AT4G27700 AT1G80380 AT1G14590
524	35	AT2G01918 AT2G42975 AT1G16790 AT4G39960 AT2G26340 AT3G10130 AT1G23740 AT5G53490 AT4G37925 AT4G01900 AT5G23890 AT4G39730 AT5G52780 AT1G79450 AT1G76760 AT4G24750 AT1G54790 AT1G05385 AT1G03850 AT5G02160 AT1G50450 AT5G62720 AT2G21160 AT2G37230 AT3G53560 AT1G74880 AT1G78915 AT1G65260 AT1G30510 AT1G27510 AT1G31180 AT2G40400 AT4G38100 AT1G74070 AT5G01220
525	99	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52440 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT5G16660 AT2G29500 AT1G67280 AT1G74710 AT4G04020 AT3G21055 AT2G20270 AT5G39830 AT3G08920 AT3G14420 AT3G60370 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT2G24020 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT1G79230 AT3G15110 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT2G29180 AT1G54500 AT2G22360 AT1G54780 AT3G26080 AT4G28025 AT1G22450 AT5G07020
526	95	AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT4G38380 AT5G59250 AT2G40760 AT2G40100 AT1G29920 AT5G19500 AT4G13010 AT2G27290 AT5G20140 AT3G46780 AT1G15140 AT2G26800 AT5G13120 AT5G53170 AT5G01500 AT4G31560 AT5G52440 AT5G52970 AT4G20820 AT1G42960 AT3G58010 AT1G12250 AT5G42070 AT1G54580 AT1G02560 AT5G16660 AT2G29500 AT1G67280 AT1G74710 AT4G04020 AT3G21055 AT2G20270 AT5G39830 AT3G08920 AT3G14420 AT3G60370 AT3G28850 AT5G08540 AT1G54050 AT3G22690 AT1G51350 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT1G67700 AT5G19370 AT2G24020 AT1G18730 AT5G03455 AT4G33010 AT4G18370 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT1G79230 AT3G15110 AT3G47060 AT1G52220 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT2G41330 AT2G29180 AT3G19490 AT1G32500 AT1G16880
527	10	AT4G27700 AT1G10170 AT5G42765 AT4G01050 AT1G80380 AT4G37925 AT2G01140 AT3G01440 AT3G24590 AT1G14590
528	3	AT5G08050 AT4G23890 AT5G01220
529	4	AT5G08050 AT4G38100 AT1G74070 AT5G01220
530	5	AT1G50450 AT4G23890 AT1G65260 AT1G74880 AT5G01220
531	7	AT1G54500 AT2G22360 AT1G65230 AT1G22450 AT4G28025 AT1G54780 AT5G07020
532	100	AT1G54500 AT2G22360 AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT5G59250 AT4G38380 AT1G51350 AT2G40100 AT1G29920 AT2G27290 AT5G20140 AT2G26800 AT3G46780 AT5G53170 AT1G15140 AT4G13010 AT5G13120 AT4G31560 AT5G52440 AT5G52970 AT5G01500 AT4G20820 AT3G58010 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT2G29500 AT3G08920 AT1G74710 AT4G04020 AT3G21055 AT2G20270 AT3G14420 AT5G39830 AT3G60370 AT1G54050 AT3G28850 AT5G08540 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT4G33010 AT1G67280 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT3G15110 AT2G41330 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT1G16880 AT2G29180 AT1G54780 AT3G26080 AT4G28025 AT1G22450 AT5G07020
533	100	AT1G54500 AT2G22360 AT2G17630 AT3G10470 AT4G13670 AT1G07510 AT1G75690 AT1G14150 AT2G18790 AT2G43010 AT4G16155 AT1G03160 AT1G66670 AT4G35770 AT5G59250 AT4G38380 AT1G51350 AT2G40100 AT1G29920 AT2G27290 AT5G20140 AT2G26800 AT3G46780 AT5G53170 AT1G15140 AT4G13010 AT5G13120 AT4G31560 AT5G52440 AT5G52970 AT5G01500 AT4G20820 AT3G58010 AT1G42960 AT1G12250 AT5G42070 AT5G19500 AT1G54580 AT1G02560 AT5G16660 AT2G29500 AT3G08920 AT1G74710 AT4G04020 AT3G21055 AT2G20270 AT3G14420 AT5G39830 AT3G60370 AT1G54050 AT3G28850 AT5G08540 AT3G22690 AT2G40760 AT4G39460 AT5G42270 AT5G15250 AT1G14345 AT5G21430 AT1G80030 AT1G56500 AT1G50460 AT1G72640 AT1G17850 AT2G35040 AT4G19830 AT1G22020 AT1G15820 AT2G37660 AT4G18370 AT5G19370 AT1G67700 AT1G18730 AT5G03455 AT4G33010 AT1G67280 AT3G26580 AT5G12470 AT1G06690 AT2G30950 AT1G55370 AT2G20260 AT3G55330 AT3G15110 AT2G41330 AT1G79230 AT1G52220 AT2G24020 AT3G47060 AT1G51110 AT5G16150 AT3G57680 AT2G44990 AT1G16880 AT2G29180 AT1G54780 AT3G26080 AT4G28025 AT1G32500 AT1G50250
